Model,Mut_sigma,Mut_ratio,Mut_alpha,Mut_corr,Iter,Folder,Set,Comparison,Property,Type,Moods_stat,Moods_p-val,KS_stat,KS_p-val
Mixed,0.075,5.0,0,0,Bm5_iter1,Bp_higher_1e5,Bp_higher_WGD,SSD,Translation rate,True duplicates,84.52416110799939,3.7954818409935873e-20,0.3953358113956922,9.581806624438329e-22
Mixed,0.075,5.0,0,0,Bm5_iter1,Bp_higher_1e5,Bp_higher_WGD,All duplicates,Protein abundance,All,5.543153226818255,0.0185531238849424,0.0992361858190709,0.0018118436485253
Mixed,0.075,5.0,0,0,Bm5_iter1,Bp_higher_1e5,Bp_higher_WGD,All duplicates,Protein abundance,True duplicates,48.74354045342402,2.917177642601715e-12,0.2544344115440174,1.084718854015752e-19
Mixed,0.075,5.0,0,0,Bm5_iter1,Bp_higher_1e5,Bp_higher_WGD,WGD,Protein abundance,All,2.600656454580691,0.1068194616010537,0.1037469387755102,0.0151344964068345
Mixed,0.075,5.0,0,0,Bm5_iter1,Bp_higher_1e5,Bp_higher_WGD,WGD,Protein abundance,True duplicates,28.089503216834544,1.158324105267047e-07,0.2527502023774019,1.045660610534078e-12
Mixed,0.075,5.0,0,0,Bm5_iter1,Bp_higher_1e5,Bp_higher_WGD,SSD,Protein abundance,All,2.8654243902439025,0.0905018358406084,0.1064975609756097,0.0563416888521987
Mixed,0.075,5.0,0,0,Bm5_iter1,Bp_higher_1e5,Bp_higher_WGD,SSD,Protein abundance,True duplicates,20.02393197209634,7.647899342779022e-06,0.26418096644432,8.666090275331836e-10
Mixed,0.075,5.0,0,0,Bm5_iter1,Bp_higher_1e5,Bp_higher_WGD,All duplicates,Divergence ratio,All,7.651304087188445,0.0056731296295953,0.1433985330073349,9.003753537551146e-07
Mixed,0.075,5.0,0,0,Bm5_iter1,Bp_higher_1e5,Bp_higher_WGD,All duplicates,Divergence ratio,True duplicates,0.198324720878349,0.656076494690372,0.1276689415091546,2.9836090502072017e-05
Mixed,0.075,5.0,0,0,Bm5_iter1,Bp_higher_1e5,Bp_higher_WGD,WGD,Divergence ratio,All,4.009505621145915,0.0452444156907425,0.1190367346938775,0.0032527879270761
Mixed,0.075,5.0,0,0,Bm5_iter1,Bp_higher_1e5,Bp_higher_WGD,WGD,Divergence ratio,True duplicates,0.1720501763598308,0.6782961417615356,0.1119828724809339,0.0078605493789327
Mixed,0.075,5.0,0,0,Bm5_iter1,Bp_higher_1e5,Bp_higher_WGD,SSD,Divergence ratio,All,3.4372097560975607,0.0637432593489652,0.2097560975609756,2.032486404905522e-06
Mixed,0.075,5.0,0,0,Bm5_iter1,Bp_higher_1e5,Bp_higher_WGD,SSD,Divergence ratio,True duplicates,0.0066194816436682,0.9351555023821978,0.1854091348846682,5.089852339017864e-05
No Cost,0.075,5.0,0,0,Bm5_iter1,Bp_higher_1e5,Bp_higher_WGD,All duplicates,Transcription rate,All,1.3594304830329311,0.2436362082265885,0.0756909535452322,0.0335969609645363
No Cost,0.075,5.0,0,0,Bm5_iter1,Bp_higher_1e5,Bp_higher_WGD,All duplicates,Transcription rate,True duplicates,9.991525372164254,0.0015726228173815,0.1085475283283482,0.0006211764525241
No Cost,0.075,5.0,0,0,Bm5_iter1,Bp_higher_1e5,Bp_higher_WGD,WGD,Transcription rate,All,2.562256449484487,0.1094422765012954,0.0949714285714285,0.0332450342591428
No Cost,0.075,5.0,0,0,Bm5_iter1,Bp_higher_1e5,Bp_higher_WGD,WGD,Transcription rate,True duplicates,7.383461774932192,0.0065826344479062,0.1202216927380089,0.0033266678702392
No Cost,0.075,5.0,0,0,Bm5_iter1,Bp_higher_1e5,Bp_higher_WGD,SSD,Transcription rate,All,0.0064975609756097,0.9357541413432612,0.0567317073170731,0.682018349594876
No Cost,0.075,5.0,0,0,Bm5_iter1,Bp_higher_1e5,Bp_higher_WGD,SSD,Transcription rate,True duplicates,5.5549523337872975,0.0184284747716551,0.1482604927572118,0.0022721429766577
No Cost,0.075,5.0,0,0,Bm5_iter1,Bp_higher_1e5,Bp_higher_WGD,All duplicates,Translation rate,All,43.84379344968189,3.556572019846397e-11,0.1880264058679706,2.381311497984127e-11
No Cost,0.075,5.0,0,0,Bm5_iter1,Bp_higher_1e5,Bp_higher_WGD,All duplicates,Translation rate,True duplicates,72.01299761427313,2.1378458203698168e-17,0.2426842738882752,5.0791530827565115e-18
No Cost,0.075,5.0,0,0,Bm5_iter1,Bp_higher_1e5,Bp_higher_WGD,WGD,Translation rate,All,15.122649953153736,0.0001007472532412,0.1519265306122449,5.7954833978616446e-05
No Cost,0.075,5.0,0,0,Bm5_iter1,Bp_higher_1e5,Bp_higher_WGD,WGD,Translation rate,True duplicates,35.62853124268185,2.387647806131297e-09,0.2071894747746814,1.1143787741094386e-08
No Cost,0.075,5.0,0,0,Bm5_iter1,Bp_higher_1e5,Bp_higher_WGD,SSD,Translation rate,All,30.93488780487805,2.6683172425801335e-08,0.2483609756097561,7.592987431747427e-09
No Cost,0.075,5.0,0,0,Bm5_iter1,Bp_higher_1e5,Bp_higher_WGD,SSD,Translation rate,True duplicates,52.319592670545994,4.716452819765901e-13,0.3028166398415253,8.23833373115494e-13
No Cost,0.075,5.0,0,0,Bm5_iter1,Bp_higher_1e5,Bp_higher_WGD,All duplicates,Protein abundance,All,5.543153226818255,0.0185531238849424,0.0861662591687041,0.0100982796786183
No Cost,0.075,5.0,0,0,Bm5_iter1,Bp_higher_1e5,Bp_higher_WGD,All duplicates,Protein abundance,True duplicates,38.48784554995892,5.509574354042721e-10,0.2346406364414878,7.274746730805472e-17
No Cost,0.075,5.0,0,0,Bm5_iter1,Bp_higher_1e5,Bp_higher_WGD,WGD,Protein abundance,All,2.600656454580691,0.1068194616010537,0.0841469387755102,0.0797505431739629
No Cost,0.075,5.0,0,0,Bm5_iter1,Bp_higher_1e5,Bp_higher_WGD,WGD,Protein abundance,True duplicates,23.86381321231945,1.0339725436218651e-06,0.2334093028074174,6.457765250244897e-11
No Cost,0.075,5.0,0,0,Bm5_iter1,Bp_higher_1e5,Bp_higher_WGD,SSD,Protein abundance,All,2.8654243902439025,0.0905018358406084,0.0940975609756097,0.1224589417558875
No Cost,0.075,5.0,0,0,Bm5_iter1,Bp_higher_1e5,Bp_higher_WGD,SSD,Protein abundance,True duplicates,19.98065494614337,7.822962244417761e-06,0.2522223597870496,5.711943318247967e-09
No Cost,0.075,5.0,0,0,Bm5_iter1,Bp_higher_1e5,Bp_higher_WGD,All duplicates,Divergence ratio,All,13.10088125929023,0.0002951568958617,0.1426836185819071,1.041300680878969e-06
No Cost,0.075,5.0,0,0,Bm5_iter1,Bp_higher_1e5,Bp_higher_WGD,All duplicates,Divergence ratio,True duplicates,0.0432679952821273,0.8352214686002114,0.1139575291971255,0.0002726212338873
No Cost,0.075,5.0,0,0,Bm5_iter1,Bp_higher_1e5,Bp_higher_WGD,WGD,Divergence ratio,All,10.287318699194802,0.0013394759089988,0.120334693877551,0.0028270407530958
No Cost,0.075,5.0,0,0,Bm5_iter1,Bp_higher_1e5,Bp_higher_WGD,WGD,Divergence ratio,True duplicates,0.0,1.0,0.0964052626126592,0.0323421627729838
No Cost,0.075,5.0,0,0,Bm5_iter1,Bp_higher_1e5,Bp_higher_WGD,SSD,Divergence ratio,All,4.736721951219512,0.0295252781348661,0.2078634146341463,2.606738445193077e-06
No Cost,0.075,5.0,0,0,Bm5_iter1,Bp_higher_1e5,Bp_higher_WGD,SSD,Divergence ratio,True duplicates,0.0594465766992695,0.8073727961802054,0.1780116379844001,0.0001137052551692
ADS,0.075,5.0,0,0,Bm5_iter1,Bp_higher_1e5,Bp_higher_WGD,All duplicates,Transcription rate,All,0.7411731972586337,0.3892853202151197,0.064240586797066,0.1046578729650665
ADS,0.075,5.0,0,0,Bm5_iter1,Bp_higher_1e5,Bp_higher_WGD,All duplicates,Transcription rate,True duplicates,23.92389217000635,1.002202123477869e-06,0.1542519675461324,1.577788795657527e-07
ADS,0.075,5.0,0,0,Bm5_iter1,Bp_higher_1e5,Bp_higher_WGD,WGD,Transcription rate,All,3.570127978358595e-05,0.99523262439735,0.0700734693877551,0.2122875360600083
ADS,0.075,5.0,0,0,Bm5_iter1,Bp_higher_1e5,Bp_higher_WGD,WGD,Transcription rate,True duplicates,18.819917638757182,1.4365904167577334e-05,0.1515585338613057,7.585180164810997e-05
ADS,0.075,5.0,0,0,Bm5_iter1,Bp_higher_1e5,Bp_higher_WGD,SSD,Transcription rate,All,1.8777951219512192,0.1705849582473677,0.0753853658536585,0.3285136103615687
ADS,0.075,5.0,0,0,Bm5_iter1,Bp_higher_1e5,Bp_higher_WGD,SSD,Transcription rate,True duplicates,9.02865550297294,0.0026577989243109,0.1908142215750515,2.6103181580363945e-05
ADS,0.075,5.0,0,0,Bm5_iter1,Bp_higher_1e5,Bp_higher_WGD,All duplicates,Translation rate,All,11.704327549025177,0.0006235491126079,0.1420713936430317,1.1793382664503632e-06
ADS,0.075,5.0,0,0,Bm5_iter1,Bp_higher_1e5,Bp_higher_WGD,All duplicates,Translation rate,True duplicates,45.36735822920659,1.6333397139521242e-11,0.1983858215037283,3.4302443370744546e-12
ADS,0.075,5.0,0,0,Bm5_iter1,Bp_higher_1e5,Bp_higher_WGD,WGD,Translation rate,All,2.186746195567554,0.1392031087362613,0.1065142857142857,0.0116393058391275
ADS,0.075,5.0,0,0,Bm5_iter1,Bp_higher_1e5,Bp_higher_WGD,WGD,Translation rate,True duplicates,16.544681126743487,4.751707928781137e-05,0.1628287135749822,1.5782218221494232e-05
ADS,0.075,5.0,0,0,Bm5_iter1,Bp_higher_1e5,Bp_higher_WGD,SSD,Translation rate,All,14.35311219512195,0.0001515290110589,0.2115609756097561,1.599465378701669e-06
ADS,0.075,5.0,0,0,Bm5_iter1,Bp_higher_1e5,Bp_higher_WGD,SSD,Translation rate,True duplicates,31.39914452129596,2.1007344444201152e-08,0.2639788860575173,8.272733833753816e-10
ADS,0.075,5.0,0,0,Bm5_iter1,Bp_higher_1e5,Bp_higher_WGD,All duplicates,Protein abundance,All,5.543153226818255,0.0185531238849424,0.0869662591687041,0.0091538192175377
ADS,0.075,5.0,0,0,Bm5_iter1,Bp_higher_1e5,Bp_higher_WGD,All duplicates,Protein abundance,True duplicates,37.02225590171275,1.1678856023908655e-09,0.2294931211911104,3.3680612600517446e-16
ADS,0.075,5.0,0,0,Bm5_iter1,Bp_higher_1e5,Bp_higher_WGD,WGD,Protein abundance,All,2.600656454580691,0.1068194616010537,0.0908408163265306,0.0470057090425872
ADS,0.075,5.0,0,0,Bm5_iter1,Bp_higher_1e5,Bp_higher_WGD,WGD,Protein abundance,True duplicates,21.241686822495293,4.0486249235647215e-06,0.2277083967915524,1.9859209245687967e-10
ADS,0.075,5.0,0,0,Bm5_iter1,Bp_higher_1e5,Bp_higher_WGD,SSD,Protein abundance,All,2.8654243902439025,0.0905018358406084,0.1070243902439024,0.0543993654293165
ADS,0.075,5.0,0,0,Bm5_iter1,Bp_higher_1e5,Bp_higher_WGD,SSD,Protein abundance,True duplicates,15.834771265623104,6.912056800442431e-05,0.2569348380050965,2.605841939753931e-09
ADS,0.075,5.0,0,0,Bm5_iter1,Bp_higher_1e5,Bp_higher_WGD,All duplicates,Divergence ratio,All,0.4001345261507558,0.5270197901486866,0.0804488997555012,0.0198354153544995
ADS,0.075,5.0,0,0,Bm5_iter1,Bp_higher_1e5,Bp_higher_WGD,All duplicates,Divergence ratio,True duplicates,5.740546606149293,0.0165776327131476,0.1204612633653249,9.289807369985484e-05
ADS,0.075,5.0,0,0,Bm5_iter1,Bp_higher_1e5,Bp_higher_WGD,WGD,Divergence ratio,All,0.0,1.0,0.0634367346938775,0.3159894641727037
ADS,0.075,5.0,0,0,Bm5_iter1,Bp_higher_1e5,Bp_higher_WGD,WGD,Divergence ratio,True duplicates,8.119458635271563,0.004379263418734,0.1173215554878667,0.004449308043183
ADS,0.075,5.0,0,0,Bm5_iter1,Bp_higher_1e5,Bp_higher_WGD,SSD,Divergence ratio,All,0.7862048780487805,0.3752501596595727,0.1422634146341463,0.0035014636884057
ADS,0.075,5.0,0,0,Bm5_iter1,Bp_higher_1e5,Bp_higher_WGD,SSD,Divergence ratio,True duplicates,0.3231585972576143,0.5697155982354184,0.1290013347894673,0.0116108074656859
Minimal,0.075,5.0,0,0,Bm5_iter1,Bp_higher_1e5,Bp_higher_WGD,All duplicates,Transcription rate,All,0.107275811836615,0.7432671592102367,0.0656606356968215,0.0918239071343887
Minimal,0.075,5.0,0,0,Bm5_iter1,Bp_higher_1e5,Bp_higher_WGD,All duplicates,Transcription rate,True duplicates,19.773761656724684,8.71711643075706e-06,0.1338124717408143,8.970415630718008e-06
Minimal,0.075,5.0,0,0,Bm5_iter1,Bp_higher_1e5,Bp_higher_WGD,WGD,Transcription rate,All,0.0685418328204556,0.7934718211586473,0.0689061224489795,0.2283629926967958
Minimal,0.075,5.0,0,0,Bm5_iter1,Bp_higher_1e5,Bp_higher_WGD,WGD,Transcription rate,True duplicates,14.354784333168071,0.0001513944943422,0.1428166705452632,0.0002361017278389
Minimal,0.075,5.0,0,0,Bm5_iter1,Bp_higher_1e5,Bp_higher_WGD,SSD,Transcription rate,All,1.4619512195121953,0.2266199163487697,0.0665463414634146,0.4816090123379617
Minimal,0.075,5.0,0,0,Bm5_iter1,Bp_higher_1e5,Bp_higher_WGD,SSD,Transcription rate,True duplicates,8.11159381852696,0.004398303840456,0.1673518991015393,0.0003494367159383
Minimal,0.075,5.0,0,0,Bm5_iter1,Bp_higher_1e5,Bp_higher_WGD,All duplicates,Translation rate,All,11.704327549025177,0.0006235491126079,0.1352312958435207,4.5394736020439255e-06
Minimal,0.075,5.0,0,0,Bm5_iter1,Bp_higher_1e5,Bp_higher_WGD,All duplicates,Translation rate,True duplicates,31.80740720986529,1.7024225518754717e-08,0.1855511768549238,1.0194410174006144e-10
Minimal,0.075,5.0,0,0,Bm5_iter1,Bp_higher_1e5,Bp_higher_WGD,WGD,Translation rate,All,2.186746195567554,0.1392031087362613,0.0975673469387755,0.0265324914384441
Minimal,0.075,5.0,0,0,Bm5_iter1,Bp_higher_1e5,Bp_higher_WGD,WGD,Translation rate,True duplicates,14.354784333168071,0.0001513944943422,0.1467606973379336,0.0001423547167294
Minimal,0.075,5.0,0,0,Bm5_iter1,Bp_higher_1e5,Bp_higher_WGD,SSD,Translation rate,All,14.35311219512195,0.0001515290110589,0.2023609756097561,5.304402600372374e-06
Minimal,0.075,5.0,0,0,Bm5_iter1,Bp_higher_1e5,Bp_higher_WGD,SSD,Translation rate,True duplicates,29.66401258452836,5.1379870432507635e-08,0.2496432760559633,8.242799901163091e-09
Minimal,0.075,5.0,0,0,Bm5_iter1,Bp_higher_1e5,Bp_higher_WGD,All duplicates,Protein abundance,All,5.543153226818255,0.0185531238849424,0.0858112469437652,0.0105449538536412
Minimal,0.075,5.0,0,0,Bm5_iter1,Bp_higher_1e5,Bp_higher_WGD,All duplicates,Protein abundance,True duplicates,36.88906398303903,1.2504537680736883e-09,0.2184682036431166,1.0203957046406501e-14
Minimal,0.075,5.0,0,0,Bm5_iter1,Bp_higher_1e5,Bp_higher_WGD,WGD,Protein abundance,All,2.600656454580691,0.1068194616010537,0.0856653061224489,0.0709897954734571
Minimal,0.075,5.0,0,0,Bm5_iter1,Bp_higher_1e5,Bp_higher_WGD,WGD,Protein abundance,True duplicates,21.165983021865166,4.211740274898526e-06,0.2153956674390132,2.257702569284776e-09
Minimal,0.075,5.0,0,0,Bm5_iter1,Bp_higher_1e5,Bp_higher_WGD,SSD,Protein abundance,All,2.8654243902439025,0.0905018358406084,0.0974243902439024,0.1003793505860856
Minimal,0.075,5.0,0,0,Bm5_iter1,Bp_higher_1e5,Bp_higher_WGD,SSD,Protein abundance,True duplicates,14.611347292040923,0.000132116621953,0.2402142762131637,3.4820708152611757e-08
Minimal,0.075,5.0,0,0,Bm5_iter1,Bp_higher_1e5,Bp_higher_WGD,All duplicates,Divergence ratio,All,0.7155731942334462,0.3975998319050995,0.0785985330073349,0.0244386424404059
Minimal,0.075,5.0,0,0,Bm5_iter1,Bp_higher_1e5,Bp_higher_WGD,All duplicates,Divergence ratio,True duplicates,2.646696236027992,0.1037653479946931,0.1019294432531307,0.0015637421027625
Minimal,0.075,5.0,0,0,Bm5_iter1,Bp_higher_1e5,Bp_higher_WGD,WGD,Divergence ratio,All,0.0163622340587806,0.8982162810097296,0.0566367346938775,0.4535217742672595
Minimal,0.075,5.0,0,0,Bm5_iter1,Bp_higher_1e5,Bp_higher_WGD,WGD,Divergence ratio,True duplicates,3.588696083292018,0.0581738715297781,0.0988252911476935,0.0259740065666645
Minimal,0.075,5.0,0,0,Bm5_iter1,Bp_higher_1e5,Bp_higher_WGD,SSD,Divergence ratio,All,1.0980878048780487,0.2946861344766628,0.1449560975609756,0.0027495888117142
Minimal,0.075,5.0,0,0,Bm5_iter1,Bp_higher_1e5,Bp_higher_WGD,SSD,Divergence ratio,True duplicates,0.0076222005872943,0.9304289087847638,0.1168724379360799,0.0290290771849556
Mixed,0.075,4.0,0,0,Bm4_iter1,Bp_higher_1e5,Bp_higher_WGD,All duplicates,Transcription rate,All,0.2925550513352428,0.5885878265882942,0.0469506112469437,0.4064937416963651
Mixed,0.075,4.0,0,0,Bm4_iter1,Bp_higher_1e5,Bp_higher_WGD,All duplicates,Transcription rate,True duplicates,25.091259645000477,5.468014083989226e-07,0.1512386879624043,3.338582208251551e-07
Mixed,0.075,4.0,0,0,Bm4_iter1,Bp_higher_1e5,Bp_higher_WGD,WGD,Transcription rate,All,0.0685418328204556,0.7934718211586473,0.0492734693877551,0.6309592669430714
Mixed,0.075,4.0,0,0,Bm4_iter1,Bp_higher_1e5,Bp_higher_WGD,WGD,Transcription rate,True duplicates,18.846159554730985,1.4169610400052626e-05,0.1516141001855287,7.932052065932884e-05
Mixed,0.075,4.0,0,0,Bm4_iter1,Bp_higher_1e5,Bp_higher_WGD,SSD,Transcription rate,All,1.4619512195121953,0.2266199163487697,0.0609853658536585,0.5931317696894111
Mixed,0.075,4.0,0,0,Bm4_iter1,Bp_higher_1e5,Bp_higher_WGD,SSD,Transcription rate,True duplicates,9.097214232440308,0.0025599910482601,0.1942477035159962,1.8014730269541707e-05
Mixed,0.075,4.0,0,0,Bm4_iter1,Bp_higher_1e5,Bp_higher_WGD,All duplicates,Translation rate,All,54.29040984309787,1.7294380196719089e-13,0.2220713936430317,1.0783682027655366e-15
Mixed,0.075,4.0,0,0,Bm4_iter1,Bp_higher_1e5,Bp_higher_WGD,All duplicates,Translation rate,True duplicates,120.96216429047723,3.8948977634298652e-28,0.3167484837900486,1.696537622449238e-30
Mixed,0.075,4.0,0,0,Bm4_iter1,Bp_higher_1e5,Bp_higher_WGD,WGD,Translation rate,All,24.600659374279424,7.052759734434378e-07,0.1865142857142857,2.872659071246254e-07
Mixed,0.075,4.0,0,0,Bm4_iter1,Bp_higher_1e5,Bp_higher_WGD,WGD,Translation rate,True duplicates,53.667384044526905,2.374730946013634e-13,0.2805194805194805,1.353715821439116e-15
Mixed,0.075,4.0,0,0,Bm4_iter1,Bp_higher_1e5,Bp_higher_WGD,SSD,Translation rate,All,40.55127804878049,1.915232230237014e-10,0.2843609756097561,1.6900525852528322e-11
Mixed,0.075,4.0,0,0,Bm4_iter1,Bp_higher_1e5,Bp_higher_WGD,SSD,Translation rate,True duplicates,75.8697350767155,3.030088479348787e-18,0.3738707633829585,1.9668376645905773e-19
Mixed,0.075,4.0,0,0,Bm4_iter1,Bp_higher_1e5,Bp_higher_WGD,All duplicates,Protein abundance,All,4.138619075512348,0.0419153497416714,0.0815726161369193,0.017436176780118
Mixed,0.075,4.0,0,0,Bm4_iter1,Bp_higher_1e5,Bp_higher_WGD,All duplicates,Protein abundance,True duplicates,39.88988537135237,2.6869099510273006e-10,0.2440453434096466,3.771522962224829e-18
Mixed,0.075,4.0,0,0,Bm4_iter1,Bp_higher_1e5,Bp_higher_WGD,WGD,Protein abundance,All,2.600656454580691,0.1068194616010537,0.0834775510204081,0.0838921314109122
Mixed,0.075,4.0,0,0,Bm4_iter1,Bp_higher_1e5,Bp_higher_WGD,WGD,Protein abundance,True duplicates,26.57602968460111,2.5336788701545376e-07,0.2429684601113172,9.077403126039749e-12
Mixed,0.075,4.0,0,0,Bm4_iter1,Bp_higher_1e5,Bp_higher_WGD,SSD,Protein abundance,All,2.345619512195122,0.125635606231492,0.0946243902439024,0.1187209031553238
Mixed,0.075,4.0,0,0,Bm4_iter1,Bp_higher_1e5,Bp_higher_WGD,SSD,Protein abundance,True duplicates,20.07373876230057,7.451284098584862e-06,0.2603230915426037,1.6142538491680415e-09
Mixed,0.075,4.0,0,0,Bm4_iter1,Bp_higher_1e5,Bp_higher_WGD,All duplicates,Divergence ratio,All,6.516508843063598,0.0106877603895435,0.147083618581907,4.206054872994587e-07
Mixed,0.075,4.0,0,0,Bm4_iter1,Bp_higher_1e5,Bp_higher_WGD,All duplicates,Divergence ratio,True duplicates,0.0,1.0,0.134854094560696,8.176234255458867e-06
Mixed,0.075,4.0,0,0,Bm4_iter1,Bp_higher_1e5,Bp_higher_WGD,WGD,Divergence ratio,All,4.009505621145915,0.0452444156907425,0.1178367346938775,0.0036981662308363
Mixed,0.075,4.0,0,0,Bm4_iter1,Bp_higher_1e5,Bp_higher_WGD,WGD,Divergence ratio,True duplicates,0.0,1.0,0.1170315398886827,0.0047325692463614
Mixed,0.075,4.0,0,0,Bm4_iter1,Bp_higher_1e5,Bp_higher_WGD,SSD,Divergence ratio,All,2.8654243902439025,0.0905018358406084,0.2122634146341463,1.4562233135621708e-06
Mixed,0.075,4.0,0,0,Bm4_iter1,Bp_higher_1e5,Bp_higher_WGD,SSD,Divergence ratio,True duplicates,0.0,1.0,0.1986062717770035,1.0614938024395738e-05
No Cost,0.075,4.0,0,0,Bm4_iter1,Bp_higher_1e5,Bp_higher_WGD,All duplicates,Transcription rate,All,0.0098361915200783,0.920997279070806,0.0588762836185819,0.1671734675192226
No Cost,0.075,4.0,0,0,Bm4_iter1,Bp_higher_1e5,Bp_higher_WGD,All duplicates,Transcription rate,True duplicates,17.93412915288365,2.286833336784373e-05,0.1207066739930252,9.085520083636392e-05
No Cost,0.075,4.0,0,0,Bm4_iter1,Bp_higher_1e5,Bp_higher_WGD,WGD,Transcription rate,All,0.8672358163689984,0.3517216898292691,0.0788653061224489,0.1176199665820437
No Cost,0.075,4.0,0,0,Bm4_iter1,Bp_higher_1e5,Bp_higher_WGD,WGD,Transcription rate,True duplicates,10.562452673377043,0.0011540796322387,0.1318989134115184,0.0009005756870765
No Cost,0.075,4.0,0,0,Bm4_iter1,Bp_higher_1e5,Bp_higher_WGD,SSD,Transcription rate,All,0.7862048780487805,0.3752501596595727,0.0535414634146341,0.7477389987156624
No Cost,0.075,4.0,0,0,Bm4_iter1,Bp_higher_1e5,Bp_higher_WGD,SSD,Transcription rate,True duplicates,7.220977573238182,0.0072056455189365,0.1615225202025776,0.0006364317046766
No Cost,0.075,4.0,0,0,Bm4_iter1,Bp_higher_1e5,Bp_higher_WGD,All duplicates,Translation rate,All,32.05114266737421,1.50166743153006e-08,0.1703667481662591,2.1806631983163268e-09
No Cost,0.075,4.0,0,0,Bm4_iter1,Bp_higher_1e5,Bp_higher_WGD,All duplicates,Translation rate,True duplicates,54.52163918667586,1.537455190027457e-13,0.2199997295639464,6.933585236626753e-15
No Cost,0.075,4.0,0,0,Bm4_iter1,Bp_higher_1e5,Bp_higher_WGD,WGD,Translation rate,All,14.099237572435076,0.0001734140589118,0.1363265306122449,0.0004427695501423
No Cost,0.075,4.0,0,0,Bm4_iter1,Bp_higher_1e5,Bp_higher_WGD,WGD,Translation rate,True duplicates,21.198255712541425,4.1414124888658196e-06,0.1859595120099322,4.469830945308764e-07
No Cost,0.075,4.0,0,0,Bm4_iter1,Bp_higher_1e5,Bp_higher_WGD,SSD,Translation rate,All,29.167551219512195,6.638167479346212e-08,0.226390243902439,2.0621665243270025e-07
No Cost,0.075,4.0,0,0,Bm4_iter1,Bp_higher_1e5,Bp_higher_WGD,SSD,Translation rate,True duplicates,39.210806544592586,3.8042878961085726e-10,0.2736391617309838,1.6492138981575994e-10
No Cost,0.075,4.0,0,0,Bm4_iter1,Bp_higher_1e5,Bp_higher_WGD,All duplicates,Protein abundance,All,5.543153226818255,0.0185531238849424,0.0905662591687041,0.0058186482676703
No Cost,0.075,4.0,0,0,Bm4_iter1,Bp_higher_1e5,Bp_higher_WGD,All duplicates,Protein abundance,True duplicates,42.44764296540509,7.259985059953529e-11,0.2289093682736714,4.329471745053663e-16
No Cost,0.075,4.0,0,0,Bm4_iter1,Bp_higher_1e5,Bp_higher_WGD,WGD,Protein abundance,All,2.600656454580691,0.1068194616010537,0.0933469387755102,0.0381667121645982
No Cost,0.075,4.0,0,0,Bm4_iter1,Bp_higher_1e5,Bp_higher_WGD,WGD,Protein abundance,True duplicates,26.479482049229947,2.6635217034345914e-07,0.2279147556458481,1.9541177203350628e-10
No Cost,0.075,4.0,0,0,Bm4_iter1,Bp_higher_1e5,Bp_higher_WGD,SSD,Protein abundance,All,2.8654243902439025,0.0905018358406084,0.1012,0.0794288771512575
No Cost,0.075,4.0,0,0,Bm4_iter1,Bp_higher_1e5,Bp_higher_WGD,SSD,Protein abundance,True duplicates,20.02133349657051,7.65829875239766e-06,0.2509902022097144,6.8017866482167054e-09
No Cost,0.075,4.0,0,0,Bm4_iter1,Bp_higher_1e5,Bp_higher_WGD,All duplicates,Divergence ratio,All,7.072526512680991,0.0078274802449641,0.1213437652811735,5.696896774700634e-05
No Cost,0.075,4.0,0,0,Bm4_iter1,Bp_higher_1e5,Bp_higher_WGD,All duplicates,Divergence ratio,True duplicates,0.1886561909573559,0.6640374192561835,0.1003907800973815,0.0019676322230691
No Cost,0.075,4.0,0,0,Bm4_iter1,Bp_higher_1e5,Bp_higher_WGD,WGD,Divergence ratio,All,4.009505621145915,0.0452444156907425,0.1067673469387755,0.0113593546049051
No Cost,0.075,4.0,0,0,Bm4_iter1,Bp_higher_1e5,Bp_higher_WGD,WGD,Divergence ratio,True duplicates,0.1650383230215163,0.6845595880274085,0.085753275669242,0.0757949409490163
No Cost,0.075,4.0,0,0,Bm4_iter1,Bp_higher_1e5,Bp_higher_WGD,SSD,Divergence ratio,All,2.8654243902439025,0.0905018358406084,0.1842634146341463,4.7794657504851966e-05
No Cost,0.075,4.0,0,0,Bm4_iter1,Bp_higher_1e5,Bp_higher_WGD,SSD,Divergence ratio,True duplicates,0.0076441552753496,0.93032904058233,0.1524236961826632,0.0015334113775622
ADS,0.075,4.0,0,0,Bm4_iter1,Bp_higher_1e5,Bp_higher_WGD,All duplicates,Transcription rate,All,0.7411731972586337,0.3892853202151197,0.0581506112469437,0.1775306442109805
ADS,0.075,4.0,0,0,Bm4_iter1,Bp_higher_1e5,Bp_higher_WGD,All duplicates,Transcription rate,True duplicates,27.223026637838228,1.8128666466357736e-07,0.1493733957053046,4.390171596116514e-07
ADS,0.075,4.0,0,0,Bm4_iter1,Bp_higher_1e5,Bp_higher_WGD,WGD,Transcription rate,All,3.570127978358595e-05,0.99523262439735,0.0707102040816326,0.2038873760709474
ADS,0.075,4.0,0,0,Bm4_iter1,Bp_higher_1e5,Bp_higher_WGD,WGD,Transcription rate,True duplicates,18.82410827060994,1.4334375294528636e-05,0.1545872586322664,5.0389516343494784e-05
ADS,0.075,4.0,0,0,Bm4_iter1,Bp_higher_1e5,Bp_higher_WGD,SSD,Transcription rate,All,1.8777951219512192,0.1705849582473677,0.0777853658536585,0.2932168930315079
