Model,Parameter,Log2 fold-change
Mixed,Transcription rate,0.4976483282242309
Mixed,Transcription rate,0.04178559538074835
Mixed,Transcription rate,0.3598924202826673
Mixed,Transcription rate,2.183219801438786
Mixed,Transcription rate,4.882559176990884
Mixed,Transcription rate,0.8773824022383332
Mixed,Transcription rate,5.767480874131395
Mixed,Transcription rate,1.2941445231572954
Mixed,Transcription rate,2.6633416898497257
Mixed,Transcription rate,5.035516703918645
Mixed,Transcription rate,1.06015508799518
Mixed,Transcription rate,0.1857832213363257
Mixed,Transcription rate,0.0022582035375859903
Mixed,Transcription rate,3.6099635746646737
Mixed,Transcription rate,0.6907893086230301
Mixed,Transcription rate,0.28496591139519895
Mixed,Transcription rate,1.1491766482623496
Mixed,Transcription rate,4.951895006662491
Mixed,Transcription rate,0.14941220827916948
Mixed,Transcription rate,0.018459277363721147
Mixed,Transcription rate,2.078256452191721
Mixed,Transcription rate,4.267745617583623
Mixed,Transcription rate,2.8556228196630657
Mixed,Transcription rate,0.118633260352619
Mixed,Transcription rate,3.6315211521025925
Mixed,Transcription rate,2.4137608888151543
Mixed,Transcription rate,2.109399863867562
Mixed,Transcription rate,0.13808444353964747
Mixed,Transcription rate,3.570499818329815
Mixed,Transcription rate,2.740410894170179
Mixed,Transcription rate,4.177969597538711
Mixed,Transcription rate,0.4215673649610435
Mixed,Transcription rate,0.4532063949355859
Mixed,Transcription rate,3.9084580289334343
Mixed,Transcription rate,1.7799005538787784
Mixed,Transcription rate,0.4663918778806977
Mixed,Transcription rate,1.1035737915195256
Mixed,Transcription rate,6.197116847017458
Mixed,Transcription rate,1.0547139288739902
Mixed,Transcription rate,0.09146418520207647
Mixed,Transcription rate,1.369431924789564
Mixed,Transcription rate,0.22539361454579943
Mixed,Transcription rate,0.23658420539465916
Mixed,Transcription rate,1.9610166460716438
Mixed,Transcription rate,0.828968239787627
Mixed,Transcription rate,0.20726557681379454
Mixed,Transcription rate,1.5967825572208074
Mixed,Transcription rate,3.6186624386739212
Mixed,Transcription rate,2.327178204054195
Mixed,Transcription rate,3.9239531842721633
Mixed,Transcription rate,1.3568585656725949
Mixed,Transcription rate,1.4389851588941753
Mixed,Transcription rate,0.4046765736505213
Mixed,Transcription rate,1.700627261606496
Mixed,Transcription rate,4.134679888171914
Mixed,Transcription rate,1.231879788603824
Mixed,Transcription rate,0.6740810096162304
Mixed,Transcription rate,0.04063454331000771
Mixed,Transcription rate,0.2936400474562523
Mixed,Transcription rate,1.401110096614567
Mixed,Transcription rate,0.6094546793247615
Mixed,Transcription rate,1.628392114831645
Mixed,Transcription rate,3.1241192806460436
Mixed,Transcription rate,0.5993070570409784
Mixed,Transcription rate,0.10073516186378899
Mixed,Transcription rate,1.632542051197921
Mixed,Transcription rate,0.08360447871335838
Mixed,Transcription rate,1.3269357464142857
Mixed,Transcription rate,0.43993600427357754
Mixed,Transcription rate,0.9658159734593676
Mixed,Transcription rate,1.398452748904748
Mixed,Transcription rate,0.08960771359899802
Mixed,Transcription rate,1.759547181893082
Mixed,Transcription rate,2.1761304051733545
Mixed,Transcription rate,0.44137336191066984
Mixed,Transcription rate,0.07983396659527393
Mixed,Transcription rate,0.45728977287140016
Mixed,Transcription rate,0.07443144942825222
Mixed,Transcription rate,4.273672246179335
Mixed,Transcription rate,1.246264042867773
Mixed,Transcription rate,1.9987797415020416
Mixed,Transcription rate,0.32721081985484124
Mixed,Transcription rate,1.8420596591439504
Mixed,Transcription rate,2.7633222986435833
Mixed,Transcription rate,0.8381116129493771
Mixed,Transcription rate,4.615133333824715
Mixed,Transcription rate,0.6447550641382436
Mixed,Transcription rate,3.351267764303075
Mixed,Transcription rate,4.7668866146033375
Mixed,Transcription rate,0.37468166601705
Mixed,Transcription rate,0.5420525702076715
Mixed,Transcription rate,0.7657064464463152
Mixed,Transcription rate,0.07119495058932329
Mixed,Transcription rate,2.3683376239902323
Mixed,Transcription rate,2.369646040724308
Mixed,Transcription rate,1.7209064124603963
Mixed,Transcription rate,2.6708198500156146
Mixed,Transcription rate,3.365844942880005
Mixed,Transcription rate,3.4324465394878114
Mixed,Transcription rate,1.6190471909007194
Mixed,Transcription rate,0.9545960294279917
Mixed,Transcription rate,0.8977207669141678
Mixed,Transcription rate,1.4184098201710373
Mixed,Transcription rate,4.550655406660662
Mixed,Transcription rate,0.816910043999374
Mixed,Transcription rate,0.09186033323742548
Mixed,Transcription rate,1.5772123937341374
Mixed,Transcription rate,0.07957353363611179
Mixed,Transcription rate,0.3530835767111794
Mixed,Transcription rate,0.5598505722691207
Mixed,Transcription rate,1.3019612595430665
Mixed,Transcription rate,1.2015120514284074
Mixed,Transcription rate,0.051734850461558915
Mixed,Transcription rate,3.4145127600913066
Mixed,Transcription rate,0.8730792027036027
Mixed,Transcription rate,2.2146436751293597
Mixed,Transcription rate,1.3561524970108771
Mixed,Transcription rate,1.4671469684253085
Mixed,Transcription rate,1.269945716897708
Mixed,Transcription rate,2.74290610570193
Mixed,Transcription rate,1.196771883001216
Mixed,Transcription rate,3.717563015462002
Mixed,Transcription rate,1.9712278004990507
Mixed,Transcription rate,0.40360522925690656
Mixed,Transcription rate,0.6447904231042083
Mixed,Transcription rate,2.9511127568922064
Mixed,Transcription rate,4.418622521266599
Mixed,Transcription rate,0.27529694212316375
Mixed,Transcription rate,0.20038149521391652
Mixed,Transcription rate,0.33722032378621736
Mixed,Transcription rate,0.217723658364515
Mixed,Transcription rate,3.5496902108460087
Mixed,Transcription rate,0.6907368923212596
Mixed,Transcription rate,0.028992969195980697
Mixed,Transcription rate,1.2963270527557293
Mixed,Transcription rate,0.9683410694068749
Mixed,Transcription rate,1.0879680324011427
Mixed,Transcription rate,0.2803713997858534
Mixed,Transcription rate,0.7781993573089137
Mixed,Transcription rate,3.9186792778102517
Mixed,Transcription rate,0.45223789467982023
Mixed,Transcription rate,0.23998311565629404
Mixed,Transcription rate,0.9172691196149254
Mixed,Transcription rate,3.2061162611075753
Mixed,Transcription rate,1.241619007202521
Mixed,Transcription rate,0.1097884123777088
Mixed,Transcription rate,0.7994390778165292
Mixed,Transcription rate,0.00287362399223603
Mixed,Transcription rate,0.7910488801507501
Mixed,Transcription rate,0.010793455635510218
Mixed,Transcription rate,0.19091420929771913
Mixed,Transcription rate,2.9587895961869903
Mixed,Transcription rate,0.40649676627524445
Mixed,Transcription rate,0.11942273026056355
Mixed,Transcription rate,0.03937494893031713
Mixed,Transcription rate,4.327285171135819
Mixed,Transcription rate,1.0971241131181488
Mixed,Transcription rate,0.006534895301933135
Mixed,Transcription rate,0.4293009118738947
Mixed,Transcription rate,5.697845632629795
Mixed,Transcription rate,0.16485731829256975
Mixed,Transcription rate,0.8845114169170891
Mixed,Transcription rate,2.2788032569203542
Mixed,Transcription rate,2.1510881152579495
Mixed,Transcription rate,0.30396969906880494
Mixed,Transcription rate,1.0139445607047604
Mixed,Transcription rate,0.0019995754107617887
Mixed,Transcription rate,1.204558603393739
Mixed,Transcription rate,2.787389069720784
Mixed,Transcription rate,2.1714429650537164
Mixed,Transcription rate,0.12308021615140212
Mixed,Transcription rate,0.22198280261160616
Mixed,Transcription rate,1.6878914446159707
Mixed,Transcription rate,0.03308034416157893
Mixed,Transcription rate,3.5561512038416563
Mixed,Transcription rate,1.822372911334923
Mixed,Transcription rate,0.088046707062511
Mixed,Transcription rate,0.21853474491435312
Mixed,Transcription rate,0.6239883755453535
Mixed,Transcription rate,2.666418250939399
Mixed,Transcription rate,0.4897274053041166
Mixed,Transcription rate,0.6416386651192361
Mixed,Transcription rate,0.9247103170971289
Mixed,Transcription rate,0.2783985140980787
Mixed,Transcription rate,1.1388087376161187
Mixed,Transcription rate,0.4152985329261222
Mixed,Transcription rate,0.4840950192096819
Mixed,Transcription rate,0.5023377666606577
Mixed,Transcription rate,1.6163031605734495
Mixed,Transcription rate,0.6768376771958253
Mixed,Transcription rate,1.2236027962656308
Mixed,Transcription rate,1.5941768776306964
Mixed,Transcription rate,1.2529417773315716
Mixed,Transcription rate,3.0122210851383016
Mixed,Transcription rate,0.5361158462454978
Mixed,Transcription rate,0.0031972376639792894
Mixed,Transcription rate,2.6110211968076973
Mixed,Transcription rate,2.0142943984404074
Mixed,Transcription rate,0.36354655981425626
Mixed,Transcription rate,0.8247835094352829
Mixed,Transcription rate,1.8913990549331552
Mixed,Transcription rate,2.7024178477533938
Mixed,Transcription rate,2.071245287331499
Mixed,Transcription rate,0.6290135928756053
Mixed,Transcription rate,3.0683838722458043
Mixed,Transcription rate,0.02413799564691948
Mixed,Transcription rate,0.8893117093313552
Mixed,Transcription rate,0.4323763161333314
Mixed,Transcription rate,5.843186644292118
Mixed,Transcription rate,0.15785515591734747
Mixed,Transcription rate,4.783010754460985
Mixed,Transcription rate,3.2279821440109933
Mixed,Transcription rate,2.2088340597634755
Mixed,Transcription rate,4.94417711429023
Mixed,Transcription rate,1.8552859016286696
Mixed,Transcription rate,0.5053192680850939
Mixed,Transcription rate,0.15354816800538293
Mixed,Transcription rate,3.4482531114342643
Mixed,Transcription rate,3.268372814105413
Mixed,Transcription rate,2.0471074726157847
Mixed,Transcription rate,3.239650378016012
Mixed,Transcription rate,1.9564200214326815
Mixed,Transcription rate,1.1418063215180514
Mixed,Transcription rate,0.19040964043087444
Mixed,Transcription rate,2.3148521680758374
Mixed,Transcription rate,2.6681537290630652
Mixed,Transcription rate,2.1575031938802587
Mixed,Transcription rate,1.4733824080350544
Mixed,Transcription rate,0.873601290813692
Mixed,Transcription rate,0.2023432733020712
Mixed,Transcription rate,7.4136463362131595
Mixed,Transcription rate,1.7332298431809603
Mixed,Transcription rate,0.07011990512958602
Mixed,Transcription rate,1.315487313809839
Mixed,Transcription rate,1.7295669579364283
Mixed,Transcription rate,1.7531715523691005
Mixed,Transcription rate,0.05048880043254863
Mixed,Transcription rate,1.2822974377299488
Mixed,Transcription rate,1.523888176337381
Mixed,Transcription rate,3.0320117506258626
Mixed,Transcription rate,0.12360712092546698
Mixed,Transcription rate,1.8073447374944647
Mixed,Transcription rate,1.827123472222357
Mixed,Transcription rate,0.2471696120086403
Mixed,Transcription rate,3.240694464390585
Mixed,Transcription rate,4.004996224936349
Mixed,Transcription rate,2.1897282587429125
Mixed,Transcription rate,0.45953179624019524
Mixed,Transcription rate,0.3324296002948258
Mixed,Transcription rate,0.09994577796011707
Mixed,Transcription rate,1.004097533213796
Mixed,Transcription rate,1.8685743701153381
Mixed,Transcription rate,0.244203516822523
Mixed,Transcription rate,1.3940129085447674
Mixed,Transcription rate,1.1706658323473573
Mixed,Transcription rate,1.5309837028307944
Mixed,Transcription rate,2.172289024547483
Mixed,Transcription rate,0.11079858727822266
Mixed,Transcription rate,3.871074245031323
Mixed,Transcription rate,0.36978571710154856
Mixed,Transcription rate,0.7476842402075554
Mixed,Transcription rate,3.4249895080431494
Mixed,Transcription rate,2.358422443607462
Mixed,Transcription rate,3.8788929825096443
Mixed,Transcription rate,2.0920500331267964
Mixed,Transcription rate,0.79166617532321
Mixed,Transcription rate,0.3563564041162144
Mixed,Transcription rate,1.2180510188418132
Mixed,Transcription rate,0.009210521768609353
Mixed,Transcription rate,1.0315476598527284
Mixed,Transcription rate,0.1596057004261356
Mixed,Transcription rate,0.9589499881875172
Mixed,Transcription rate,0.5693678018307716
Mixed,Transcription rate,0.0437254153345099
Mixed,Transcription rate,0.8856632612692392
Mixed,Transcription rate,3.1414102720238257
Mixed,Transcription rate,0.6840083649909161
Mixed,Transcription rate,0.43903224824765635
Mixed,Transcription rate,1.6212701527927855
Mixed,Transcription rate,0.4400966667623984
Mixed,Transcription rate,0.3745948109525634
Mixed,Transcription rate,3.3882323913343386
Mixed,Transcription rate,1.4329797229944097
Mixed,Transcription rate,5.336827675191563
Mixed,Transcription rate,0.13887807243417322
Mixed,Transcription rate,2.553288141705896
Mixed,Transcription rate,0.5728183649040847
Mixed,Transcription rate,1.7146474064493198
Mixed,Transcription rate,0.34257532079137354
Mixed,Transcription rate,0.27865622936828865
Mixed,Transcription rate,1.0355705566757167
Mixed,Transcription rate,0.3503620834253978
Mixed,Transcription rate,0.30982150346755394
Mixed,Transcription rate,3.3865965803944413
Mixed,Transcription rate,2.13174560987624
Mixed,Transcription rate,0.36529279571833617
Mixed,Transcription rate,1.9086344178101813
Mixed,Transcription rate,0.03052963730931829
Mixed,Transcription rate,0.7456875521670427
Mixed,Transcription rate,1.9045763633927941
Mixed,Transcription rate,1.3539667079944815
Mixed,Transcription rate,1.2535089923402976
Mixed,Transcription rate,3.1843962845886966
Mixed,Transcription rate,0.855727020205755
Mixed,Transcription rate,0.44445900930522536
Mixed,Transcription rate,1.6600338947839839
Mixed,Transcription rate,1.1107923776465936
Mixed,Transcription rate,3.955995919532132
Mixed,Transcription rate,0.8620199193841975
Mixed,Transcription rate,7.11133295332985
Mixed,Transcription rate,0.8186190220690479
Mixed,Transcription rate,2.2096809639219006
Mixed,Transcription rate,0.4033867039336184
Mixed,Transcription rate,0.09863824542286531
Mixed,Transcription rate,0.39619754567758975
Mixed,Transcription rate,3.2279811600267108
Mixed,Transcription rate,1.5286515891950783
Mixed,Transcription rate,4.17222951668139
Mixed,Transcription rate,1.3206411412623746
Mixed,Transcription rate,0.6040521957145666
Mixed,Transcription rate,4.793555077775298
Mixed,Transcription rate,1.0924123369738497
Mixed,Transcription rate,0.6737031890819584
Mixed,Transcription rate,0.1429959377437101
Mixed,Transcription rate,1.7327317355839824
Mixed,Transcription rate,4.9492165165004165
Mixed,Transcription rate,3.7752253587189606
Mixed,Transcription rate,0.9879589296703774
Mixed,Transcription rate,4.0611465394748265
Mixed,Transcription rate,4.247761844346316
Mixed,Transcription rate,2.6229283741372877
Mixed,Transcription rate,0.27909132695052113
Mixed,Transcription rate,0.3599689482556222
Mixed,Transcription rate,2.8459826265814465
Mixed,Transcription rate,1.652514660404673
Mixed,Transcription rate,1.5571650912254869
Mixed,Transcription rate,0.7708421744840733
Mixed,Transcription rate,2.3635375408723798
Mixed,Transcription rate,3.860940822437495
Mixed,Transcription rate,0.10743950586523818
Mixed,Transcription rate,0.5221677197654433
Mixed,Transcription rate,0.4665819646000846
Mixed,Transcription rate,2.057093770578236
Mixed,Transcription rate,0.012669840514979039
Mixed,Transcription rate,1.4318859853016934
Mixed,Transcription rate,0.08381435336948648
Mixed,Transcription rate,0.7261376990459182
Mixed,Transcription rate,0.24830361722444588
Mixed,Transcription rate,2.9123567486778748
Mixed,Transcription rate,0.3599047505431105
Mixed,Transcription rate,1.0099222101211243
Mixed,Transcription rate,1.2790535238204617
Mixed,Transcription rate,0.4495360362167167
Mixed,Transcription rate,2.055615875874339
Mixed,Transcription rate,1.3047773634675575
Mixed,Transcription rate,0.34770818944713794
Mixed,Transcription rate,0.11310959218894572
Mixed,Transcription rate,0.04528448841158174
Mixed,Transcription rate,2.779449529211372
Mixed,Transcription rate,0.10224938786110799
Mixed,Transcription rate,1.84030614191554
Mixed,Transcription rate,0.6875542803309906
Mixed,Transcription rate,0.644165928942126
Mixed,Transcription rate,4.32197467704756
Mixed,Transcription rate,0.3460557606342438
Mixed,Transcription rate,2.3616760726797805
Mixed,Transcription rate,4.453468953058564
Mixed,Transcription rate,4.239654364365805
Mixed,Transcription rate,0.35374058346497406
Mixed,Transcription rate,0.13756775041047323
Mixed,Transcription rate,2.0621954991903886
Mixed,Transcription rate,0.09410505591491784
Mixed,Transcription rate,1.4665640600038374
Mixed,Transcription rate,0.9711639882029043
Mixed,Transcription rate,3.517656289507793
Mixed,Transcription rate,0.8152129924235475
Mixed,Transcription rate,1.900269035310596
Mixed,Transcription rate,1.1193085754134364
Mixed,Transcription rate,0.05893453569746617
Mixed,Transcription rate,0.4256701701658516
Mixed,Transcription rate,5.503278966340356
Mixed,Transcription rate,0.12578282875881486
Mixed,Transcription rate,4.2758273458472305
Mixed,Transcription rate,0.43077946389223193
Mixed,Transcription rate,1.67226109527309
Mixed,Transcription rate,0.4321073260423497
Mixed,Transcription rate,4.166976182691504
Mixed,Transcription rate,0.24241211959842712
Mixed,Transcription rate,0.6288533607814749
Mixed,Transcription rate,0.5093536060771228
Mixed,Transcription rate,4.013178982943422
Mixed,Transcription rate,0.5669160157230432
Mixed,Transcription rate,2.538610404745361
Mixed,Transcription rate,0.5895114649984977
Mixed,Transcription rate,2.395122381102378
Mixed,Transcription rate,1.4265285285115274
Mixed,Transcription rate,1.365121319031387
Mixed,Transcription rate,0.440613892145436
Mixed,Transcription rate,1.05015415727821
Mixed,Transcription rate,1.5316735284121092
Mixed,Transcription rate,6.546506347481882
Mixed,Transcription rate,1.7740016236204978
Mixed,Transcription rate,2.2289530271863787
Mixed,Transcription rate,2.816375004418878
Mixed,Transcription rate,0.07791433161300718
Mixed,Transcription rate,3.929673168314285
Mixed,Transcription rate,0.8143639210204936
Mixed,Transcription rate,2.88890622030129
Mixed,Transcription rate,0.14342278177660953
Mixed,Transcription rate,4.8157713234278425
Mixed,Transcription rate,3.656093911321228
Mixed,Transcription rate,0.033503919215580394
Mixed,Transcription rate,1.4806864259431443
Mixed,Transcription rate,0.5222869095696113
Mixed,Transcription rate,0.2083870926999943
Mixed,Transcription rate,0.4772525290668418
Mixed,Transcription rate,0.26094465236576386
Mixed,Transcription rate,3.3015237959528796
Mixed,Transcription rate,3.049211443772654
Mixed,Transcription rate,0.7528979826136858
Mixed,Transcription rate,5.582728032197892
Mixed,Transcription rate,1.3800773690477641
Mixed,Transcription rate,0.07260576055132743
Mixed,Transcription rate,3.1127206506614065
Mixed,Transcription rate,4.270973266379286
Mixed,Transcription rate,0.5313934137436629
Mixed,Transcription rate,0.5512648023229559
Mixed,Transcription rate,2.1207127787640547
Mixed,Transcription rate,0.44725237891795344
Mixed,Transcription rate,0.5580863504749667
Mixed,Transcription rate,0.024902466658470224
Mixed,Transcription rate,1.9485215299883887
Mixed,Transcription rate,3.6682235926402145
Mixed,Transcription rate,0.33270424206113686
Mixed,Transcription rate,1.1096242291448735
Mixed,Transcription rate,0.09458727045619385
Mixed,Transcription rate,0.7718402659839947
Mixed,Transcription rate,2.0858100251646303
Mixed,Transcription rate,0.24684731094238385
Mixed,Transcription rate,1.0129649167215626
Mixed,Transcription rate,2.441366572635877
Mixed,Transcription rate,0.2920884275128817
Mixed,Transcription rate,3.119546128755442
Mixed,Transcription rate,3.549017951186025
Mixed,Transcription rate,1.2798257367439063
Mixed,Transcription rate,0.3283970374126893
Mixed,Transcription rate,0.7421426847175163
Mixed,Transcription rate,2.867073651175066
Mixed,Transcription rate,0.5749128571349553
Mixed,Transcription rate,0.8593535050536592
Mixed,Transcription rate,1.2307513831959382
Mixed,Transcription rate,0.557564787220776
Mixed,Transcription rate,3.504318433053633
Mixed,Transcription rate,3.8846226276863813
Mixed,Transcription rate,0.8142456501155928
Mixed,Transcription rate,0.5395698994305729
Mixed,Transcription rate,5.732071966759517
Mixed,Transcription rate,0.7373207398845381
Mixed,Transcription rate,4.4015218790377215
Mixed,Transcription rate,0.11993958829831283
Mixed,Transcription rate,0.17762875161571168
Mixed,Transcription rate,0.8495740949579706
Mixed,Transcription rate,2.4078550496319036
Mixed,Transcription rate,3.421148433214085
Mixed,Transcription rate,1.9792504846920012
Mixed,Transcription rate,0.11415419117268785
Mixed,Transcription rate,3.5680802288790097
Mixed,Transcription rate,0.3222683378157474
Mixed,Transcription rate,0.33609668137915794
Mixed,Transcription rate,2.3404154001980113
Mixed,Transcription rate,1.0185869421488742
Mixed,Transcription rate,1.3139708496185938
Mixed,Transcription rate,2.1712183103177787
Mixed,Transcription rate,0.39582289969176293
Mixed,Transcription rate,0.9403776643174125
Mixed,Transcription rate,0.5369557090246302
Mixed,Transcription rate,0.1348376803749916
Mixed,Transcription rate,5.357341795237835
Mixed,Transcription rate,1.7044839541310515
Mixed,Transcription rate,0.5688994156017766
Mixed,Transcription rate,2.2261318939483363
Mixed,Transcription rate,1.9804002823500324
Mixed,Transcription rate,0.8711378426149308
Mixed,Transcription rate,0.15798429567671224
Mixed,Transcription rate,1.320923814389394
Mixed,Transcription rate,0.022404686224337236
Mixed,Transcription rate,1.809568891714954
Mixed,Transcription rate,0.04525994888411639
Mixed,Transcription rate,2.3710953122409686
Mixed,Transcription rate,2.273589112101636
Mixed,Transcription rate,0.23373791083158477
Mixed,Transcription rate,0.3948521044040112
Mixed,Transcription rate,0.6408637342470894
Mixed,Transcription rate,0.22011576799153404
Mixed,Transcription rate,1.6110069673590914
Mixed,Transcription rate,0.5775613918395056
Mixed,Transcription rate,0.5795027966476249
Mixed,Transcription rate,1.906682669218436
Mixed,Transcription rate,2.402907902180171
Mixed,Transcription rate,3.798796332404817
Mixed,Transcription rate,0.7841233517162041
Mixed,Transcription rate,0.0025163278396469688
Mixed,Transcription rate,0.7604430564212973
Mixed,Transcription rate,1.8888936141404349
Mixed,Transcription rate,0.2170891519707648
Mixed,Transcription rate,7.0501650497170845
Mixed,Transcription rate,0.0551482087452755
Mixed,Transcription rate,0.20515104073041543
Mixed,Transcription rate,0.02423632975810929
Mixed,Transcription rate,1.9990361555515133
Mixed,Transcription rate,0.49042209265078884
Mixed,Transcription rate,1.5785882903929829
Mixed,Transcription rate,2.059486210639481
Mixed,Transcription rate,3.774415436856984
Mixed,Transcription rate,0.601061463457089
Mixed,Transcription rate,1.1683238194817922
Mixed,Transcription rate,1.9154405061564839
Mixed,Transcription rate,0.13215513116260064
Mixed,Transcription rate,2.482843259051248
Mixed,Transcription rate,4.351291469147422
Mixed,Transcription rate,0.1450794438398859
Mixed,Transcription rate,0.2126564079682478
Mixed,Transcription rate,4.991608008850849
Mixed,Transcription rate,0.08264064612280585
Mixed,Transcription rate,3.7556053785213557
Mixed,Transcription rate,2.311783063085019
Mixed,Transcription rate,3.2842539658194667
Mixed,Transcription rate,0.6658488653043932
Mixed,Transcription rate,0.37178032465283445
Mixed,Transcription rate,0.21549676899149048
Mixed,Transcription rate,0.24733287942748278
Mixed,Transcription rate,1.0719103200423292
Mixed,Transcription rate,2.473779522578554
Mixed,Transcription rate,1.002426944056074
Mixed,Transcription rate,0.42136942730408683
Mixed,Transcription rate,2.2336428236746646
Mixed,Transcription rate,3.230465213618614
Mixed,Transcription rate,2.720433998809272
Mixed,Transcription rate,0.2646619458117713
Mixed,Transcription rate,0.028438473529975795
Mixed,Transcription rate,2.7699294339799008
Mixed,Transcription rate,1.0929867136075782
Mixed,Transcription rate,1.2024062630591685
Mixed,Transcription rate,2.3738928434660935
Mixed,Transcription rate,2.545460633047283
Mixed,Transcription rate,1.0775873384132442
Mixed,Transcription rate,3.161638190183862
Mixed,Transcription rate,0.3571393408175346
Mixed,Transcription rate,2.890683495052665
Mixed,Transcription rate,2.716197435206041
Mixed,Transcription rate,3.2913484552329604
Mixed,Transcription rate,1.5787814560343705
Mixed,Transcription rate,2.961785880307923
Mixed,Transcription rate,0.6096348724993415
Mixed,Transcription rate,0.7579655054176708
Mixed,Transcription rate,4.168499482764798
Mixed,Transcription rate,0.28546805404090725
Mixed,Transcription rate,3.1830001790241513
Mixed,Transcription rate,1.0301735253924504
Mixed,Transcription rate,0.6277660385873749
Mixed,Transcription rate,0.38609583081396304
Mixed,Transcription rate,1.9905801724638315
Mixed,Transcription rate,0.07308333743829958
Mixed,Transcription rate,2.2894592281312294
Mixed,Transcription rate,2.9211593726506484
Mixed,Transcription rate,4.55536459893348
Mixed,Transcription rate,0.27486968451442556
Mixed,Transcription rate,0.7417127259231615
Mixed,Transcription rate,2.019791043462678
Mixed,Transcription rate,0.504396859926131
Mixed,Transcription rate,2.459464638775126
Mixed,Transcription rate,3.168569161293823
Mixed,Transcription rate,1.4727834219872733
Mixed,Transcription rate,0.9315263177201001
Mixed,Transcription rate,0.30350504114702
Mixed,Transcription rate,1.2793042329815079
Mixed,Transcription rate,0.2801445697168302
Mixed,Transcription rate,0.04510587601852337
Mixed,Transcription rate,3.7765998221707546
Mixed,Transcription rate,1.238019116724352
Mixed,Transcription rate,1.5615010859107916
Mixed,Transcription rate,0.3903949107105504
Mixed,Transcription rate,2.922591623540832
Mixed,Transcription rate,0.3360773808869556
Mixed,Transcription rate,0.4113726451002677
Mixed,Transcription rate,1.9829625393250323
Mixed,Transcription rate,1.49001710623815
Mixed,Transcription rate,3.6440031723644917
Mixed,Transcription rate,1.1746708603169522
Mixed,Transcription rate,2.0910288955059193
Mixed,Transcription rate,0.5783290678871384
Mixed,Transcription rate,0.5754017489359382
Mixed,Transcription rate,0.13979243121961452
Mixed,Transcription rate,0.5639357593927001
Mixed,Transcription rate,0.29384627109749095
Mixed,Transcription rate,0.9127046028494727
Mixed,Transcription rate,0.359104138401193
Mixed,Transcription rate,0.8164477372204937
Mixed,Transcription rate,1.3938311073004377
Mixed,Transcription rate,1.6636085129577234
Mixed,Transcription rate,0.12242922271318503
Mixed,Transcription rate,1.428750325964872
Mixed,Transcription rate,0.23155033492958516
Mixed,Transcription rate,4.746141354526399
Mixed,Transcription rate,0.05787605641077434
Mixed,Transcription rate,0.4028669393584878
Mixed,Transcription rate,0.7484790784228341
Mixed,Transcription rate,3.8250675651040544
Mixed,Transcription rate,3.0484372681973957
Mixed,Transcription rate,1.4758707592359201
Mixed,Transcription rate,1.7240251446888835
Mixed,Transcription rate,2.0690979813044392
Mixed,Transcription rate,0.4039948361155771
Mixed,Transcription rate,0.2866114788639828
Mixed,Transcription rate,0.4200638693720943
Mixed,Transcription rate,0.2737108289793659
Mixed,Transcription rate,0.39942436502520007
Mixed,Transcription rate,0.07113463573485292
Mixed,Transcription rate,1.886419555538552
Mixed,Transcription rate,1.596333365103754
Mixed,Transcription rate,0.01856949559718632
Mixed,Transcription rate,1.0764555831690443
Mixed,Transcription rate,4.069728380535414
Mixed,Transcription rate,0.02843504766563015
Mixed,Transcription rate,1.158295639190127
Mixed,Transcription rate,1.3859592821101063
Mixed,Transcription rate,0.9156470223142888
Mixed,Transcription rate,0.17157065736651456
Mixed,Transcription rate,0.4466789361840977
Mixed,Transcription rate,1.899599146028101
Mixed,Transcription rate,0.9510706920969922
Mixed,Transcription rate,4.034277540341306
Mixed,Transcription rate,2.9747892635518163
Mixed,Transcription rate,0.046401850263954394
Mixed,Transcription rate,4.8359788049049435
Mixed,Transcription rate,0.1640346167262277
Mixed,Transcription rate,0.245659729922333
Mixed,Transcription rate,1.0748481351196313
Mixed,Transcription rate,0.5383179537174918
Mixed,Transcription rate,0.5396699237484135
Mixed,Transcription rate,4.610567581365863
Mixed,Transcription rate,0.7896296420224269
Mixed,Transcription rate,0.7217581109152451
Mixed,Transcription rate,1.2549687814691328
Mixed,Transcription rate,0.48538320800686074
Mixed,Transcription rate,1.0980099972248356
Mixed,Transcription rate,1.8554928079192603
Mixed,Transcription rate,1.5660586430254333
Mixed,Transcription rate,0.01354050272908845
Mixed,Transcription rate,0.00016488385012503105
Mixed,Transcription rate,0.006858158739398796
Mixed,Transcription rate,4.039750885084398
Mixed,Transcription rate,0.41866001815801956
Mixed,Transcription rate,0.0673207733949047
Mixed,Transcription rate,0.30573842440694043
Mixed,Transcription rate,2.4098106281404306
Mixed,Transcription rate,2.448503539564396
Mixed,Transcription rate,4.231289518921779
Mixed,Transcription rate,0.5000616719360209
Mixed,Transcription rate,0.5841575147361661
Mixed,Transcription rate,0.548427373887623
Mixed,Transcription rate,1.7396332138998505
Mixed,Transcription rate,0.18952342123950627
Mixed,Transcription rate,0.2032293881065831
Mixed,Transcription rate,2.128688978551081
Mixed,Transcription rate,0.03101897998239588
Mixed,Transcription rate,1.151294187292374
Mixed,Transcription rate,1.0941977154629052
Mixed,Transcription rate,3.2412273888059797
Mixed,Transcription rate,0.44979104101172696
Mixed,Transcription rate,1.0372212749455072
Mixed,Transcription rate,0.7042122865050653
Mixed,Transcription rate,0.2977844773872738
