Model,Parameter,Log2 fold-change
Minimal,Transcription rate,0.15537935935428013
Minimal,Transcription rate,0.311307916366943
Minimal,Transcription rate,0.009064447653891626
Minimal,Transcription rate,0.14611736729506092
Minimal,Transcription rate,0.06496799351715775
Minimal,Transcription rate,0.5727897580752791
Minimal,Transcription rate,0.13117785386632158
Minimal,Transcription rate,0.42495857137466286
Minimal,Transcription rate,0.11487567105664065
Minimal,Transcription rate,1.0772961740390394
Minimal,Transcription rate,0.3714865096331462
Minimal,Transcription rate,0.4095236705662509
Minimal,Transcription rate,0.5230850081583527
Minimal,Transcription rate,0.2630030490542853
Minimal,Transcription rate,0.08336006253660096
Minimal,Transcription rate,0.4105134057042646
Minimal,Transcription rate,0.5988498422882718
Minimal,Transcription rate,0.30256275542713423
Minimal,Transcription rate,0.4363891753788088
Minimal,Transcription rate,0.27029677193484647
Minimal,Transcription rate,1.0236366319726156
Minimal,Transcription rate,0.3160959166836608
Minimal,Transcription rate,0.18770029383262077
Minimal,Transcription rate,0.0839782091472908
Minimal,Transcription rate,0.5554934425595703
Minimal,Transcription rate,0.08902400380027342
Minimal,Transcription rate,0.0006626327034728848
Minimal,Transcription rate,1.0653634234845253
Minimal,Transcription rate,0.018607199631733
Minimal,Transcription rate,0.06612850989287943
Minimal,Transcription rate,0.8723409264447464
Minimal,Transcription rate,0.6136898500987509
Minimal,Transcription rate,0.07782871673626866
Minimal,Transcription rate,0.8449139810104181
Minimal,Transcription rate,0.03477723341505443
Minimal,Transcription rate,0.15879395908705016
Minimal,Transcription rate,1.55936575469556
Minimal,Transcription rate,0.08867948173459078
Minimal,Transcription rate,0.33396497657499674
Minimal,Transcription rate,0.22917490698562984
Minimal,Transcription rate,0.6419968432762055
Minimal,Transcription rate,0.4646501762093217
Minimal,Transcription rate,1.1422007716953129
Minimal,Transcription rate,0.27921030599659685
Minimal,Transcription rate,0.14045208141592458
Minimal,Transcription rate,0.1797055811679118
Minimal,Transcription rate,0.35965960674599684
Minimal,Transcription rate,0.011974034531094904
Minimal,Transcription rate,0.4692905824973036
Minimal,Transcription rate,0.2508696891056436
Minimal,Transcription rate,0.11208195484820355
Minimal,Transcription rate,0.1765555029823365
Minimal,Transcription rate,0.16218627246869766
Minimal,Transcription rate,0.0
Minimal,Transcription rate,0.15569441543325901
Minimal,Transcription rate,0.06817799695603259
Minimal,Transcription rate,0.33839218141883026
Minimal,Transcription rate,0.3156241409462812
Minimal,Transcription rate,0.5897778691421425
Minimal,Transcription rate,1.281072766766058
Minimal,Transcription rate,0.018545982200053275
Minimal,Transcription rate,0.12280065688004302
Minimal,Transcription rate,1.3066952867754837
Minimal,Transcription rate,0.11985922271246537
Minimal,Transcription rate,0.23627126560122083
Minimal,Transcription rate,1.3499986158822141
Minimal,Transcription rate,0.2760480010421859
Minimal,Transcription rate,0.004946777633041869
Minimal,Transcription rate,0.3765141506096017
Minimal,Transcription rate,0.595922759135582
Minimal,Transcription rate,0.3310614510235537
Minimal,Transcription rate,0.7219961079093122
Minimal,Transcription rate,1.7326126891108864
Minimal,Transcription rate,0.675709244379668
Minimal,Transcription rate,0.023502322289945504
Minimal,Transcription rate,1.2204772157191952
Minimal,Transcription rate,0.8470827495597923
Minimal,Transcription rate,0.03125146690826077
Minimal,Transcription rate,1.4716570666893998
Minimal,Transcription rate,1.5612457615992885
Minimal,Transcription rate,0.006250356758365482
Minimal,Transcription rate,0.373056787352453
Minimal,Transcription rate,0.7437643638095544
Minimal,Transcription rate,0.02262261822591785
Minimal,Transcription rate,0.806028991507768
Minimal,Transcription rate,0.33348108671652277
Minimal,Transcription rate,1.5557144192796306
Minimal,Transcription rate,0.10123688207619698
Minimal,Transcription rate,0.0398473250397055
Minimal,Transcription rate,0.36339681580116967
Minimal,Transcription rate,0.28246101045600924
Minimal,Transcription rate,0.20058078118026706
Minimal,Transcription rate,0.1473505314086543
Minimal,Transcription rate,0.07545476215263444
Minimal,Transcription rate,0.41583571267546104
Minimal,Transcription rate,0.08214940490317557
Minimal,Transcription rate,0.15849571400960344
Minimal,Transcription rate,0.4367977746836516
Minimal,Transcription rate,0.123062580931916
Minimal,Transcription rate,0.07611616279364047
Minimal,Transcription rate,1.3600576085530947
Minimal,Transcription rate,0.17926245987729725
Minimal,Transcription rate,0.15444079962200744
Minimal,Transcription rate,0.34182194496232415
Minimal,Transcription rate,0.3359299953968635
Minimal,Transcription rate,0.2776060949258485
Minimal,Transcription rate,0.6732708961403974
Minimal,Transcription rate,0.44478978174111117
Minimal,Transcription rate,0.08764059760555537
Minimal,Transcription rate,0.0011477551498620864
Minimal,Transcription rate,0.04388208468780916
Minimal,Transcription rate,0.2614927962251054
Minimal,Transcription rate,0.4503790065123623
Minimal,Transcription rate,0.5094238274576921
Minimal,Transcription rate,0.2049478419217358
Minimal,Transcription rate,0.09082001605490315
Minimal,Transcription rate,1.2764360322952844
Minimal,Transcription rate,1.0035657313367379
Minimal,Transcription rate,1.2962152086113838
Minimal,Transcription rate,0.5754549704722387
Minimal,Transcription rate,0.9790401688443887
Minimal,Transcription rate,0.25049127536347504
Minimal,Transcription rate,0.07737677044210307
Minimal,Transcription rate,0.03763113349332387
Minimal,Transcription rate,0.003182975607967608
Minimal,Transcription rate,0.35703522538179816
Minimal,Transcription rate,0.43955575904253663
Minimal,Transcription rate,0.0395331594894918
Minimal,Transcription rate,0.083577686779467
Minimal,Transcription rate,0.27522918836168137
Minimal,Transcription rate,0.0270768113001596
Minimal,Transcription rate,0.35746444153406154
Minimal,Transcription rate,0.2643668835812735
Minimal,Transcription rate,0.17333981867018283
Minimal,Transcription rate,0.32884999929452724
Minimal,Transcription rate,0.2545204517018343
Minimal,Transcription rate,2.232684025461797
Minimal,Transcription rate,1.2844639114527578
Minimal,Transcription rate,0.0979273837232692
Minimal,Transcription rate,0.7717242638462671
Minimal,Transcription rate,0.10164702443413416
Minimal,Transcription rate,0.19840675537878674
Minimal,Transcription rate,0.10389596337768939
Minimal,Transcription rate,0.5375024520493636
Minimal,Transcription rate,0.11538095312422528
Minimal,Transcription rate,0.852495146011021
Minimal,Transcription rate,0.41405244815601655
Minimal,Transcription rate,0.3420350779332917
Minimal,Transcription rate,0.23637925375858868
Minimal,Transcription rate,1.1136998649139447
Minimal,Transcription rate,0.47612079480054004
Minimal,Transcription rate,0.24081876405301936
Minimal,Transcription rate,0.0216758917829461
Minimal,Transcription rate,0.09054708170746319
Minimal,Transcription rate,0.12293415036699779
Minimal,Transcription rate,0.12155498533905187
Minimal,Transcription rate,0.0397968189052577
Minimal,Transcription rate,0.044976005948431305
Minimal,Transcription rate,0.3480734380593595
Minimal,Transcription rate,0.0477976802765387
Minimal,Transcription rate,0.6592054941693846
Minimal,Transcription rate,0.11902728070227157
Minimal,Transcription rate,0.08433377620830426
Minimal,Transcription rate,0.8944457205393965
Minimal,Transcription rate,0.30904309723098444
Minimal,Transcription rate,0.010626009871041614
Minimal,Transcription rate,1.018637942115943
Minimal,Transcription rate,0.3314336109958379
Minimal,Transcription rate,0.4355130678717814
Minimal,Transcription rate,0.5586552849753627
Minimal,Transcription rate,0.3698648233100002
Minimal,Transcription rate,1.1879796884659257
Minimal,Transcription rate,0.16990994372309345
Minimal,Transcription rate,0.3735269113004448
Minimal,Transcription rate,0.913700786513084
Minimal,Transcription rate,0.27976406482213667
Minimal,Transcription rate,0.46912748456788333
Minimal,Transcription rate,0.44003162879893903
Minimal,Transcription rate,0.882983607889945
Minimal,Transcription rate,2.0614478666567653
Minimal,Transcription rate,0.2939106175826919
Minimal,Transcription rate,0.10390805191919766
Minimal,Transcription rate,0.9927113486217534
Minimal,Transcription rate,0.03027778788148489
Minimal,Transcription rate,0.057356262349275426
Minimal,Transcription rate,0.08140291693734784
Minimal,Transcription rate,0.352314476561431
Minimal,Transcription rate,0.06555118404958087
Minimal,Transcription rate,0.03604245899939539
Minimal,Transcription rate,0.1254837608288994
Minimal,Transcription rate,0.9238127110759692
Minimal,Transcription rate,0.2830483733066281
Minimal,Transcription rate,0.16560040707068918
Minimal,Transcription rate,0.19050847387908487
Minimal,Transcription rate,0.3999996814364265
Minimal,Transcription rate,0.630284656023361
Minimal,Transcription rate,0.9288087159232359
Minimal,Transcription rate,0.9677190881710193
Minimal,Transcription rate,0.3738605911235536
Minimal,Transcription rate,0.09887423862588661
Minimal,Transcription rate,0.4187891607563988
Minimal,Transcription rate,0.3108021369565194
Minimal,Transcription rate,0.5556628015630719
Minimal,Transcription rate,0.08310523285327044
Minimal,Transcription rate,0.8880454297304216
Minimal,Transcription rate,0.16440765226948104
Minimal,Transcription rate,0.16839394615794562
Minimal,Transcription rate,0.030242569457599167
Minimal,Transcription rate,0.9285355922014412
Minimal,Transcription rate,0.35025016315505403
Minimal,Transcription rate,0.3349082528599283
Minimal,Transcription rate,0.39181912600121005
Minimal,Transcription rate,0.6417992632357168
Minimal,Transcription rate,0.2088642301504567
Minimal,Transcription rate,0.26751154356223217
Minimal,Transcription rate,0.007427552263794793
Minimal,Transcription rate,0.02587471903628471
Minimal,Transcription rate,0.233035319432319
Minimal,Transcription rate,1.3586393275603528
Minimal,Transcription rate,0.060773042451525365
Minimal,Transcription rate,0.8226051998789284
Minimal,Transcription rate,0.45320183523164803
Minimal,Transcription rate,0.8279503950092255
Minimal,Transcription rate,0.5346469396146127
Minimal,Transcription rate,1.0093080511868986
Minimal,Transcription rate,0.2376400269899433
Minimal,Transcription rate,0.09151317443401573
Minimal,Transcription rate,0.03651405533796352
Minimal,Transcription rate,0.5101224977400141
Minimal,Transcription rate,1.0982496910526784
Minimal,Transcription rate,0.35460421952991034
Minimal,Transcription rate,1.2794261514872134
Minimal,Transcription rate,0.28549594908961673
Minimal,Transcription rate,0.19582830766109594
Minimal,Transcription rate,0.37719938610258674
Minimal,Transcription rate,0.16055968541276291
Minimal,Transcription rate,0.14736067647238618
Minimal,Transcription rate,0.11199731653132791
Minimal,Transcription rate,0.046976322638735614
Minimal,Transcription rate,0.4231681691629364
Minimal,Transcription rate,1.0708722586062935
Minimal,Transcription rate,0.2528979241345037
Minimal,Transcription rate,0.6232968953344882
Minimal,Transcription rate,0.2442872075527788
Minimal,Transcription rate,0.09305641986556823
Minimal,Transcription rate,0.24574406445466412
Minimal,Transcription rate,2.0814436865399033
Minimal,Transcription rate,1.7594037793509067
Minimal,Transcription rate,0.5704025705672335
Minimal,Transcription rate,0.41378035564329047
Minimal,Transcription rate,0.28721653934346053
Minimal,Transcription rate,0.14383457382066842
Minimal,Transcription rate,0.009762772926048335
Minimal,Transcription rate,0.1659287101671274
Minimal,Transcription rate,0.24375585865286703
Minimal,Transcription rate,2.129463060322173
Minimal,Transcription rate,0.07962775901235405
Minimal,Transcription rate,0.1264180674704413
Minimal,Transcription rate,1.1067120757257276
Minimal,Transcription rate,0.020459840867672233
Minimal,Transcription rate,0.4976206951460881
Minimal,Transcription rate,1.764985582863105
Minimal,Transcription rate,0.10196563008967001
Minimal,Transcription rate,0.05922536520654122
Minimal,Transcription rate,0.21138579462663673
Minimal,Transcription rate,0.3173557331133938
Minimal,Transcription rate,0.9701020494028108
Minimal,Transcription rate,0.9374269161912122
Minimal,Transcription rate,0.0044821003166427035
Minimal,Transcription rate,1.1045226185032022
Minimal,Transcription rate,0.26599907048473614
Minimal,Transcription rate,0.6335402892729349
Minimal,Transcription rate,0.2599288633307367
Minimal,Transcription rate,0.08081234291838411
Minimal,Transcription rate,0.010897430780563728
Minimal,Transcription rate,0.231405664888388
Minimal,Transcription rate,0.2934181692079392
Minimal,Transcription rate,1.7311237993747113
Minimal,Transcription rate,0.9699687992651652
Minimal,Transcription rate,0.1853771491565597
Minimal,Transcription rate,0.3601086881513255
Minimal,Transcription rate,0.09700501788495344
Minimal,Transcription rate,0.8742555866340133
Minimal,Transcription rate,0.25202711476147655
Minimal,Transcription rate,1.0698769968154076
Minimal,Transcription rate,0.007697571131252613
Minimal,Transcription rate,1.3697735704157277
Minimal,Transcription rate,0.24159166526160944
Minimal,Transcription rate,0.11316599882836292
Minimal,Transcription rate,0.6598712312934953
Minimal,Transcription rate,0.5890236270110707
Minimal,Transcription rate,1.6414949856263308
Minimal,Transcription rate,0.016354997627734638
Minimal,Transcription rate,0.08536879275363414
Minimal,Transcription rate,0.9870129909676646
Minimal,Transcription rate,0.14363875634621517
Minimal,Transcription rate,0.03943571374322565
Minimal,Transcription rate,0.023586353871543425
Minimal,Transcription rate,0.28462376815087936
Minimal,Transcription rate,0.10733966839501077
Minimal,Transcription rate,0.23064821854351025
Minimal,Transcription rate,0.010176440116859432
Minimal,Transcription rate,0.05756367917084692
Minimal,Transcription rate,0.3852994459555575
Minimal,Transcription rate,0.017129253996232458
Minimal,Transcription rate,0.572770780646636
Minimal,Transcription rate,0.26912337272138465
Minimal,Transcription rate,0.2595356601681545
Minimal,Transcription rate,0.40999594503302444
Minimal,Transcription rate,0.7505469782761617
Minimal,Transcription rate,0.4954983423933962
Minimal,Transcription rate,0.2643642098322004
Minimal,Transcription rate,0.18048465536039615
Minimal,Transcription rate,0.7534652340521162
Minimal,Transcription rate,0.5973667631006602
Minimal,Transcription rate,1.619971572245045
Minimal,Transcription rate,0.0850946516380612
Minimal,Transcription rate,0.5486142912947556
Minimal,Transcription rate,0.04111694555938221
Minimal,Transcription rate,0.018071823151849225
Minimal,Transcription rate,0.8097722821840925
Minimal,Transcription rate,0.24022288032897474
Minimal,Transcription rate,0.2652768528927601
Minimal,Transcription rate,0.08599521910941116
Minimal,Transcription rate,0.3457592702217491
Minimal,Transcription rate,0.3933034847090654
Minimal,Transcription rate,0.09805536019553136
Minimal,Transcription rate,0.020408615932301023
Minimal,Transcription rate,0.0462919710802217
Minimal,Transcription rate,0.2611909597708091
Minimal,Transcription rate,0.008005124093017792
Minimal,Transcription rate,0.27432965121359687
Minimal,Transcription rate,0.089941813181037
Minimal,Transcription rate,0.0025826420346937874
Minimal,Transcription rate,0.33669343304244415
Minimal,Transcription rate,1.5045305559322233
Minimal,Transcription rate,0.3626843624081412
Minimal,Transcription rate,0.14045334760375267
Minimal,Transcription rate,0.06679969610696014
Minimal,Transcription rate,1.1612348571817872
Minimal,Transcription rate,0.8439911787260084
Minimal,Transcription rate,0.2804408395211378
Minimal,Transcription rate,0.3314595798453962
Minimal,Transcription rate,0.8660386776165023
Minimal,Transcription rate,0.42988065787559787
Minimal,Transcription rate,0.7197214374695777
Minimal,Transcription rate,0.6653889167294869
Minimal,Transcription rate,0.7406096898653431
Minimal,Transcription rate,0.05568472869579895
Minimal,Transcription rate,0.06936795407115559
Minimal,Transcription rate,0.8959727375918496
Minimal,Transcription rate,0.11723267956115241
Minimal,Transcription rate,0.3024404118224152
Minimal,Transcription rate,0.15811230071140467
Minimal,Transcription rate,0.09366023223435596
Minimal,Transcription rate,0.7358156804873308
Minimal,Transcription rate,0.3167188699295437
Minimal,Transcription rate,0.5051271981889061
Minimal,Transcription rate,0.15769594551674818
Minimal,Transcription rate,0.6014937930985331
Minimal,Transcription rate,0.39166250179921996
Minimal,Transcription rate,0.6915038290002751
Minimal,Transcription rate,0.04109081740280348
Minimal,Transcription rate,0.4089057930571658
Minimal,Transcription rate,1.683319949961674
Minimal,Transcription rate,0.3899270063525458
Minimal,Transcription rate,0.12474532465550453
Minimal,Transcription rate,0.02893655796599088
Minimal,Transcription rate,0.4898213760646667
Minimal,Transcription rate,0.04192237743560663
Minimal,Transcription rate,0.957868332500921
Minimal,Transcription rate,0.4604908197468177
Minimal,Transcription rate,0.10672972627945533
Minimal,Transcription rate,0.12835850443524546
Minimal,Transcription rate,0.26173135912610973
Minimal,Transcription rate,1.1561246453233904
Minimal,Transcription rate,0.014691308200951459
Minimal,Transcription rate,0.5747836572005525
Minimal,Transcription rate,0.060445841771597085
Minimal,Transcription rate,1.361639396431084
Minimal,Transcription rate,0.8281859019672657
Minimal,Transcription rate,0.9864648630246027
Minimal,Transcription rate,0.741449239947042
Minimal,Transcription rate,0.3175539860726776
Minimal,Transcription rate,0.05537628740567637
Minimal,Transcription rate,0.028200061202846297
Minimal,Transcription rate,0.055319798715354085
Minimal,Transcription rate,0.07536555966192704
Minimal,Transcription rate,0.7208946448183577
Minimal,Transcription rate,1.0752739048723492
Minimal,Transcription rate,0.6318224233859397
Minimal,Transcription rate,0.08033224664190863
Minimal,Transcription rate,0.4051966210893559
Minimal,Transcription rate,1.7086578380404451
Minimal,Transcription rate,1.2514451639202322
Minimal,Transcription rate,0.02160249557944897
Minimal,Transcription rate,0.23638995837987878
Minimal,Transcription rate,0.40529715148572604
Minimal,Transcription rate,0.8210119666058955
Minimal,Transcription rate,0.44957479273228507
Minimal,Transcription rate,0.039289716872298985
Minimal,Transcription rate,1.245831095335653
Minimal,Transcription rate,0.16286542236739643
Minimal,Transcription rate,0.33751460118431625
Minimal,Transcription rate,0.008417517189292609
Minimal,Transcription rate,0.0888759506744446
Minimal,Transcription rate,0.5580515778826889
Minimal,Transcription rate,0.20665017843424935
Minimal,Transcription rate,0.33040996744294826
Minimal,Transcription rate,0.6125021859915865
Minimal,Transcription rate,1.1190477258748985
Minimal,Transcription rate,0.9985857309144037
Minimal,Transcription rate,0.04010665939875525
Minimal,Transcription rate,0.3018065461686346
Minimal,Transcription rate,0.25885661313428
Minimal,Transcription rate,0.8957399805792052
Minimal,Transcription rate,0.9449779399988572
Minimal,Transcription rate,0.4443673739477732
Minimal,Transcription rate,0.5561899104719883
Minimal,Transcription rate,0.6037483136726334
Minimal,Transcription rate,0.8092282783169489
Minimal,Transcription rate,0.7087736155646092
Minimal,Transcription rate,0.02003080764674186
Minimal,Transcription rate,1.4632522553363851
Minimal,Transcription rate,0.34973436860440593
Minimal,Transcription rate,0.44062553704611396
Minimal,Transcription rate,0.3304322096504476
Minimal,Transcription rate,0.6607504077417851
Minimal,Transcription rate,0.1909831422123438
Minimal,Transcription rate,0.3389850665674561
Minimal,Transcription rate,0.12465771089177562
Minimal,Transcription rate,0.12240209094633307
Minimal,Transcription rate,0.309467106444497
Minimal,Transcription rate,0.01092979265060081
Minimal,Transcription rate,0.09106169871170838
Minimal,Transcription rate,0.8574310937842302
Minimal,Transcription rate,1.0364818662105568
Minimal,Transcription rate,0.6673156062119674
Minimal,Transcription rate,0.9021928332463105
Minimal,Transcription rate,0.11511398511176588
Minimal,Transcription rate,0.24364685401238811
Minimal,Transcription rate,1.1307475965758704
Minimal,Transcription rate,0.14450527009208822
Minimal,Transcription rate,0.19785310657384744
Minimal,Transcription rate,1.0170776160522952
Minimal,Transcription rate,0.7399242586592948
Minimal,Transcription rate,0.8130356134045846
Minimal,Transcription rate,0.3335693910275037
Minimal,Transcription rate,0.4790170447667583
Minimal,Transcription rate,0.04122224366816117
Minimal,Transcription rate,0.545339386672429
Minimal,Transcription rate,0.018641613687938256
Minimal,Transcription rate,0.14170573621490812
Minimal,Transcription rate,1.3292313404223475
Minimal,Transcription rate,0.09859156138950356
Minimal,Transcription rate,0.18026835512120565
Minimal,Transcription rate,0.19903772324548358
Minimal,Transcription rate,0.6830673046939071
Minimal,Transcription rate,0.049634593695903055
Minimal,Transcription rate,0.10400367812282299
Minimal,Transcription rate,0.06954325192259808
Minimal,Transcription rate,0.4619851084401366
Minimal,Transcription rate,0.5220715181151948
Minimal,Transcription rate,1.2341619428010424
Minimal,Transcription rate,0.3977617812406134
Minimal,Transcription rate,1.1796830916513572
Minimal,Transcription rate,0.08412160436049913
Minimal,Transcription rate,0.16149384591757807
Minimal,Transcription rate,0.0009237420395126235
Minimal,Transcription rate,0.5756229077301439
Minimal,Transcription rate,0.8567540263755394
Minimal,Transcription rate,0.1466334528665831
Minimal,Transcription rate,0.5193234261212636
Minimal,Transcription rate,0.8550439019733758
Minimal,Transcription rate,0.5345038300782449
Minimal,Transcription rate,0.7964233578220973
Minimal,Transcription rate,0.48405100533292234
Minimal,Transcription rate,0.018645789066695326
Minimal,Transcription rate,0.5943424309068783
Minimal,Transcription rate,1.6894821065339503
Minimal,Transcription rate,0.4586075046942272
Minimal,Transcription rate,1.727030273516793
Minimal,Transcription rate,0.08412126114514334
Minimal,Transcription rate,0.05033448648573047
Minimal,Transcription rate,0.5640448923027187
Minimal,Transcription rate,0.19451685222613088
Minimal,Transcription rate,0.13329448190771798
Minimal,Transcription rate,0.38013329867541357
Minimal,Transcription rate,0.3952731989929811
Minimal,Transcription rate,0.09897524280312982
Minimal,Transcription rate,0.029973467414937994
Minimal,Transcription rate,0.7534108657266333
Minimal,Transcription rate,0.10294749098274486
Minimal,Transcription rate,0.639823249365735
Minimal,Transcription rate,0.09317452325222804
Minimal,Transcription rate,0.08959067383232772
Minimal,Transcription rate,0.284750180656509
Minimal,Transcription rate,0.7096392654962697
Minimal,Transcription rate,0.14928600009057244
Minimal,Transcription rate,0.15598361678198705
Minimal,Transcription rate,1.451078054380321
Minimal,Transcription rate,0.25566368054189537
Minimal,Transcription rate,0.18786436803503143
Minimal,Transcription rate,1.046842536599328
Minimal,Transcription rate,0.33431660891939974
Minimal,Transcription rate,0.08144440301180753
Minimal,Transcription rate,0.10445751790636341
Minimal,Transcription rate,0.25818431552888127
Minimal,Transcription rate,0.04217490386605621
Minimal,Transcription rate,0.21030713397131587
Minimal,Transcription rate,1.0804414135801055
Minimal,Transcription rate,0.1632831417028552
Minimal,Transcription rate,0.09620630488905493
Minimal,Transcription rate,0.2295830808690352
Minimal,Transcription rate,0.005317427862563793
Minimal,Transcription rate,0.40173613749574066
Minimal,Transcription rate,0.034461705819781106
Minimal,Transcription rate,0.41529347748926004
Minimal,Transcription rate,0.10161028150557357
Minimal,Transcription rate,0.7264682988087257
Minimal,Transcription rate,0.253369430932118
Minimal,Transcription rate,0.28705727164758105
Minimal,Transcription rate,0.5426444494507396
Minimal,Transcription rate,0.2632324510310443
Minimal,Transcription rate,0.09544657976327549
Minimal,Transcription rate,0.41224751448739194
Minimal,Transcription rate,1.3554003213908499
Minimal,Transcription rate,0.13533904701224464
Minimal,Transcription rate,0.045960852868167056
Minimal,Transcription rate,0.038659577699049805
Minimal,Transcription rate,0.8168539448021582
Minimal,Transcription rate,0.5714656878065509
Minimal,Transcription rate,0.11037819091601814
Minimal,Transcription rate,0.14676764750647908
Minimal,Transcription rate,0.10372826745955087
Minimal,Transcription rate,0.40870015934010634
Minimal,Transcription rate,1.1947431288239736
Minimal,Transcription rate,0.2294231749494656
Minimal,Transcription rate,1.6954018623614524
Minimal,Transcription rate,0.00724304463695168
Minimal,Transcription rate,0.10224098224239674
Minimal,Transcription rate,1.4923422372893573
Minimal,Transcription rate,0.14445155251344846
Minimal,Transcription rate,0.19710108289498585
Minimal,Transcription rate,0.4440078921255791
Minimal,Transcription rate,0.6031114518006089
Minimal,Transcription rate,0.5338498459069088
Minimal,Transcription rate,0.07271448193839473
Minimal,Transcription rate,0.5714765031253317
Minimal,Transcription rate,0.019854775966317992
Minimal,Transcription rate,0.09104495778891727
Minimal,Transcription rate,0.2016127551612687
Minimal,Transcription rate,0.6730051453871477
Minimal,Transcription rate,0.07086686562420558
Minimal,Transcription rate,0.042972595321309294
Minimal,Transcription rate,0.053678473788871875
Minimal,Transcription rate,0.07206215647913025
Minimal,Transcription rate,0.08632922505605813
Minimal,Transcription rate,0.5063775738177849
Minimal,Transcription rate,0.2899813854213726
Minimal,Transcription rate,0.5332576540499959
Minimal,Transcription rate,0.5261451301420605
Minimal,Transcription rate,0.2899488204038759
Minimal,Transcription rate,0.15912043716546492
Minimal,Transcription rate,0.08964863928848602
Minimal,Transcription rate,0.003461969680905423
Minimal,Transcription rate,0.11260558850515565
Minimal,Transcription rate,0.3630885356137004
Minimal,Transcription rate,0.505978202650786
Minimal,Transcription rate,0.1369021400128338
Minimal,Transcription rate,0.21335172326825086
Minimal,Transcription rate,0.12053427250128652
Minimal,Transcription rate,0.003457541857521177
Minimal,Transcription rate,0.5918612589715782
Minimal,Transcription rate,0.5632349483237569
Minimal,Transcription rate,0.1491215358073002
Minimal,Transcription rate,0.35865893294361445
Minimal,Transcription rate,0.06922407169069993
Minimal,Transcription rate,1.129652333626643
Minimal,Transcription rate,0.5234256136103317
Minimal,Transcription rate,0.45380856664339186
Minimal,Transcription rate,0.4010501173957067
Minimal,Transcription rate,0.15734663628487225
Minimal,Transcription rate,1.0637052785349612
Minimal,Transcription rate,1.6165225040059548
Minimal,Transcription rate,0.5669814095404553
Minimal,Transcription rate,0.02774696470371711
Minimal,Transcription rate,0.0460224923182092
Minimal,Transcription rate,0.13218924496545975
Minimal,Transcription rate,0.8298220810075883
Minimal,Transcription rate,1.2527494083626485
Minimal,Transcription rate,0.14890640839957267
Minimal,Transcription rate,0.6557005711470074
Minimal,Transcription rate,0.4153572998882936
Minimal,Transcription rate,0.005617689694800448
Minimal,Transcription rate,0.15104987463210637
Minimal,Transcription rate,0.9309919891357545
Minimal,Transcription rate,2.8581926497358925
Minimal,Transcription rate,0.9079539280661493
Minimal,Transcription rate,0.2144635109811707
Minimal,Transcription rate,1.0600760895548877
Minimal,Transcription rate,0.18070287019287706
Minimal,Transcription rate,1.0407630371923973
Minimal,Transcription rate,0.2324009904274313
Minimal,Transcription rate,0.476843045637237
Minimal,Transcription rate,0.7280600805522899
Minimal,Transcription rate,0.04433613671928719
Minimal,Transcription rate,0.06806140826185347
Minimal,Transcription rate,0.9684457576692527
Minimal,Transcription rate,0.27970575582244206
Minimal,Transcription rate,0.1893550995086724
Minimal,Transcription rate,0.06273604319642885
Minimal,Transcription rate,0.07875680057819875
Minimal,Transcription rate,0.06534933481712688
Minimal,Transcription rate,1.2479628450906548
Minimal,Transcription rate,0.5418409491414766
Minimal,Transcription rate,0.2514232197290827
Minimal,Transcription rate,0.3194102045814175
Minimal,Transcription rate,0.2849261416293296
Minimal,Transcription rate,0.2001162842911333
Minimal,Transcription rate,0.0761769428782134
Minimal,Transcription rate,1.2636476785268616
Minimal,Transcription rate,0.07816563256342729
Minimal,Transcription rate,0.10640724153113841
Minimal,Transcription rate,0.6532998152587319
Minimal,Transcription rate,0.659794438056559
Minimal,Transcription rate,0.00390609887871997
Minimal,Transcription rate,1.0757192372566273
Minimal,Transcription rate,0.44035781718642014
Minimal,Transcription rate,0.6312013294323342
Minimal,Transcription rate,0.006667707817755486
Minimal,Transcription rate,0.546121519604749
Minimal,Transcription rate,0.012756511595527441
Minimal,Transcription rate,0.0024648438218478654
Minimal,Transcription rate,0.44830972395303714
Minimal,Transcription rate,0.7489004380438288
Minimal,Transcription rate,0.4448884023690688
Minimal,Transcription rate,0.0826834946709416
Minimal,Transcription rate,0.8645627908944284
Minimal,Transcription rate,0.06322197161937329
Minimal,Transcription rate,0.13344049070373631
Minimal,Transcription rate,0.748832592409176
Minimal,Transcription rate,0.08371604772901978
Minimal,Transcription rate,0.21928275251906867
Minimal,Transcription rate,0.3099219398726264
Minimal,Transcription rate,0.5641864604389693
Minimal,Transcription rate,0.4157658380340066
Minimal,Transcription rate,0.32468449611447914
Minimal,Transcription rate,0.24243696026313544
Minimal,Transcription rate,0.483597164720062
Minimal,Transcription rate,0.323889221085462
Minimal,Transcription rate,0.3043745798259748
Minimal,Transcription rate,0.453036210307147
Minimal,Transcription rate,0.16831836830590935
Minimal,Transcription rate,1.4601664045207963
Minimal,Transcription rate,0.05771768793912742
Minimal,Transcription rate,0.4417249805388479
Minimal,Transcription rate,0.007361926825877806
Minimal,Transcription rate,1.9532678399169745
Minimal,Transcription rate,1.156132813448501
Minimal,Transcription rate,0.4849895780708977
Minimal,Transcription rate,0.3190622288951671
Minimal,Transcription rate,1.0874889820087186
Minimal,Transcription rate,0.4894389317798852
Minimal,Transcription rate,0.23102531421688535
Minimal,Transcription rate,0.13919919229108968
Minimal,Transcription rate,0.32183111149436416
Minimal,Transcription rate,0.04450662538502135
