Model,Comparison,Property,Run,Mut_alpha,KS stats,KS p-value
Minimal,WGD,Protein abundance,Bm3,-0.075,-0.09086734693877548,0.0516791898808961
Minimal,WGD,Protein abundance,Bm3,-0.05,-0.08731972789115644,0.0736726033465439
Minimal,WGD,Protein abundance,Bm3,-0.01,-0.09249319727891153,0.04501594542064056
Minimal,WGD,Protein abundance,Bm3,0.0,-0.0932006802721088,0.043686388237258504
Minimal,WGD,Protein abundance,Bm4,-0.35,-0.09001360544217686,0.05440942923457917
Minimal,WGD,Protein abundance,Bm4,-0.25,-0.09153401360544212,0.0532209305045269
Minimal,WGD,Protein abundance,Bm4,-0.175,-0.08829251700680267,0.0652950635195594
Minimal,WGD,Protein abundance,Bm4,-0.15,-0.08603401360544215,0.07930435519383357
Minimal,WGD,Protein abundance,Bm4,-0.125,-0.08619047619047616,0.0733470355957798
Minimal,WGD,Protein abundance,Bm4,-0.1,-0.09021088435374143,0.05516950350690577
Minimal,WGD,Protein abundance,Bm4,-0.075,-0.09170748299319724,0.048646050914728796
Minimal,WGD,Protein abundance,Bm4,-0.05,-0.0868741496598639,0.06985800800618834
Minimal,WGD,Protein abundance,Bm4,-0.01,-0.08990816326530608,0.05601760705791037
Minimal,WGD,Protein abundance,Bm4,0.0,-0.09296258503401356,0.04742477657915594
Minimal,WGD,Protein abundance,Bm5,-0.35,-0.0915204081632653,0.054403630160076266
Minimal,WGD,Protein abundance,Bm5,-0.25,-0.09335374149659864,0.0424348499185686
Minimal,WGD,Protein abundance,Bm5,-0.175,-0.09426190476190473,0.044201827922596366
Minimal,WGD,Protein abundance,Bm5,-0.15,-0.09169047619047617,0.051115553555517064
Minimal,WGD,Protein abundance,Bm5,-0.125,-0.0855238095238095,0.077081382339166
Minimal,WGD,Protein abundance,Bm5,-0.1,-0.09008843537414964,0.05425786292291187
Minimal,WGD,Protein abundance,Bm5,-0.075,-0.08820068027210881,0.0628340144062309
Minimal,WGD,Protein abundance,Bm5,-0.05,-0.08904421768707475,0.07056760165747404
Minimal,WGD,Protein abundance,Bm5,-0.01,-0.09186734693877546,0.049697081440500834
Minimal,WGD,Protein abundance,Bm5,0.0,-0.0947414965986394,0.03737531365350517
Minimal,WGD,Protein abundance,Bm6,-0.35,-0.09329931972789114,0.05104791598701233
Minimal,WGD,Protein abundance,Bm6,-0.25,-0.09002040816326529,0.06272896763500861
Minimal,WGD,Protein abundance,Bm6,-0.175,-0.08943197278911559,0.05735035091581919
Minimal,WGD,Protein abundance,Bm6,-0.15,-0.09201360544217686,0.050170772863491996
Minimal,WGD,Protein abundance,Bm6,-0.125,-0.08723809523809517,0.07207359831415742
Minimal,WGD,Protein abundance,Bm6,-0.1,-0.08979931972789112,0.0554723251717974
Minimal,WGD,Protein abundance,Bm6,-0.075,-0.09003401360544215,0.05432354786674997
Minimal,WGD,Protein abundance,Bm6,-0.05,-0.08857142857142854,0.061107061572772736
Minimal,WGD,Protein abundance,Bm6,-0.01,-0.09554421768707477,0.035461249131984736
Minimal,WGD,Protein abundance,Bm6,0.0,-0.09053061224489795,0.05423021853628643
Minimal,WGD,Protein abundance,Bm7,-0.35,-0.09153061224489795,0.04911466736183473
Minimal,WGD,Protein abundance,Bm7,-0.25,-0.10068027210884355,0.022311447939333703
Minimal,WGD,Protein abundance,Bm7,-0.175,-0.09251360544217686,0.044888448997225404
Minimal,WGD,Protein abundance,Bm7,-0.15,-0.08669047619047617,0.07412071888312327
Minimal,WGD,Protein abundance,Bm7,-0.125,-0.08512585034013602,0.08462463511010031
Minimal,WGD,Protein abundance,Bm7,-0.1,-0.08870408163265303,0.06221852884882306
Minimal,WGD,Protein abundance,Bm7,-0.075,-0.09307142857142853,0.0429547944083043
Minimal,WGD,Protein abundance,Bm7,-0.05,-0.09457142857142849,0.037694715268352066
Minimal,WGD,Protein abundance,Bm7,-0.01,-0.08722108843537409,0.0793094870923043
Minimal,WGD,Protein abundance,Bm7,0.0,-0.09187755102040811,0.05050260899264839
Minimal,WGD,Protein abundance,Bm8,-0.35,-0.08735714285714284,0.06924784925821417
Minimal,WGD,Protein abundance,Bm8,-0.25,-0.08546598639455778,0.07881835314256123
Minimal,WGD,Protein abundance,Bm8,-0.175,-0.09294897959183673,0.044735410064468795
Minimal,WGD,Protein abundance,Bm8,-0.15,-0.09185714285714282,0.0519670099181292
Minimal,WGD,Protein abundance,Bm8,-0.125,-0.09086394557823126,0.053995812947211876
Minimal,WGD,Protein abundance,Bm8,-0.1,-0.08470068027210881,0.08994682252075818
Minimal,WGD,Protein abundance,Bm8,-0.075,-0.09280952380952377,0.045800834774658496
Minimal,WGD,Protein abundance,Bm8,-0.05,-0.08972789115646253,0.060608934515416935
Minimal,WGD,Protein abundance,Bm8,-0.01,-0.09077551020408155,0.05447159492378467
Minimal,WGD,Protein abundance,Bm8,0.0,-0.09244217687074822,0.04941213716233647
Minimal,WGD,Protein abundance,Bm9,-0.35,-0.09069387755102039,0.05307934646802887
Minimal,WGD,Protein abundance,Bm9,-0.25,-0.08579931972789112,0.07978891121958546
Minimal,WGD,Protein abundance,Bm9,-0.175,-0.0957006802721088,0.040308915608955706
Minimal,WGD,Protein abundance,Bm9,-0.15,-0.08885714285714284,0.06291000757881873
Minimal,WGD,Protein abundance,Bm9,-0.125,-0.09533673469387749,0.0361666278960803
Minimal,WGD,Protein abundance,Bm9,-0.1,-0.09152380952380951,0.048929760045288005
Minimal,WGD,Protein abundance,Bm9,-0.075,-0.09055442176870739,0.0616306538847382
Minimal,WGD,Protein abundance,Bm9,-0.05,-0.08957142857142848,0.06172972509685723
Minimal,WGD,Protein abundance,Bm9,-0.01,-0.08931972789115639,0.0583367900326868
Minimal,WGD,Protein abundance,Bm9,0.0,-0.09137755102040811,0.05152948164536273
Minimal,WGD,Transcription rate,Bm05,-0.35,-0.27681972789115644,3.478698810492157e-15
Minimal,WGD,Transcription rate,Bm05,-0.25,-0.2649863945578231,5.689152852520843e-13
Minimal,WGD,Transcription rate,Bm05,-0.175,-0.25098639455782307,6.521228002043245e-12
Minimal,WGD,Transcription rate,Bm05,-0.15,-0.2543197278911565,1.6593023251706047e-12
Minimal,WGD,Transcription rate,Bm05,-0.125,-0.24531972789115644,1.1169583776412159e-11
Minimal,WGD,Transcription rate,Bm05,-0.1,-0.24881972789115647,2.2980136312374575e-12
Minimal,WGD,Transcription rate,Bm05,-0.075,-0.22840476190476186,1.6289607070637164e-09
Minimal,WGD,Transcription rate,Bm05,-0.05,-0.23098639455782308,1.7315980131253166e-09
Minimal,WGD,Transcription rate,Bm05,-0.01,-0.21695918367346936,3.561989222096903e-09
Minimal,WGD,Transcription rate,Bm05,0.0,-0.2063197278911565,4.0489278707589456e-08
Minimal,WGD,Transcription rate,Bm1,-0.35,-0.17281972789115643,6.277824353066268e-06
Minimal,WGD,Transcription rate,Bm1,-0.25,-0.17165306122448978,1.2766380401411462e-05
Minimal,WGD,Transcription rate,Bm1,-0.175,-0.1642925170068027,1.9107406721767067e-05
Minimal,WGD,Transcription rate,Bm1,-0.15,-0.16281972789115648,2.2552554858982592e-05
Minimal,WGD,Transcription rate,Bm1,-0.125,-0.16631972789115648,9.746818548224864e-06
Minimal,WGD,Transcription rate,Bm1,-0.1,-0.16145918367346937,3.936374860321242e-05
Minimal,WGD,Transcription rate,Bm1,-0.075,-0.15748639455782312,4.641219748276656e-05
Minimal,WGD,Transcription rate,Bm1,-0.05,-0.1562925170068027,7.870572337541155e-05
Minimal,WGD,Transcription rate,Bm1,-0.01,-0.14498639455782314,0.00031715855168180327
Minimal,WGD,Transcription rate,Bm1,0.0,-0.13345918367346934,0.0012397728892532334
Minimal,WGD,Transcription rate,Bm10,-0.35,-0.0717380952380952,0.2139063062546989
Minimal,WGD,Transcription rate,Bm10,-0.25,-0.06627891156462583,0.29069202047949133
Minimal,WGD,Transcription rate,Bm10,-0.175,-0.0645068027210884,0.3166543236250268
Minimal,WGD,Transcription rate,Bm10,-0.15,-0.05597278911564624,0.4862460447464532
Minimal,WGD,Transcription rate,Bm10,-0.125,-0.05370748299319724,0.540146394811786
Minimal,WGD,Transcription rate,Bm10,-0.1,-0.053214285714285665,0.5544614304757215
Minimal,WGD,Transcription rate,Bm10,-0.075,-0.06091496598639454,0.383356553514588
Minimal,WGD,Transcription rate,Bm10,-0.05,-0.058955782312925135,0.4309589279773669
Minimal,WGD,Transcription rate,Bm10,-0.01,-0.055789115646258436,0.49206751141587063
Minimal,WGD,Transcription rate,Bm10,0.0,-0.05441836734693873,0.5208491547547792
Minimal,WGD,Transcription rate,Bm2,-0.35,-0.10542517006802721,0.014398701831057565
Minimal,WGD,Transcription rate,Bm2,-0.25,-0.10476530612244896,0.017590284182371733
Minimal,WGD,Transcription rate,Bm2,-0.175,-0.09898639455782306,0.029504223687214698
Minimal,WGD,Transcription rate,Bm2,-0.15,-0.0997585034013605,0.0326219425514322
Minimal,WGD,Transcription rate,Bm2,-0.125,-0.10246598639455777,0.023277828948149434
Minimal,WGD,Transcription rate,Bm2,-0.1,-0.09699319727891158,0.031003313795150797
Minimal,WGD,Transcription rate,Bm2,-0.075,-0.09965306122448973,0.024954084173848867
Minimal,WGD,Transcription rate,Bm2,-0.05,-0.09081632653061222,0.07187859913324379
Minimal,WGD,Transcription rate,Bm2,-0.01,-0.08391156462585032,0.09747558997239851
Minimal,WGD,Transcription rate,Bm2,0.0,-0.08599319727891157,0.08043416944010694
Minimal,WGD,Transcription rate,Bm3,-0.35,-0.09288095238095236,0.04407411938226847
Minimal,WGD,Transcription rate,Bm3,-0.25,-0.08081632653061223,0.10970447368410692
Minimal,WGD,Transcription rate,Bm3,-0.175,-0.079156462585034,0.14504059094094676
Minimal,WGD,Transcription rate,Bm3,-0.15,-0.083,0.0951524806103395
Minimal,WGD,Transcription rate,Bm3,-0.125,-0.08398979591836735,0.09870682207858054
Minimal,WGD,Transcription rate,Bm3,-0.1,-0.0774829931972789,0.1499044846045306
Minimal,WGD,Transcription rate,Bm3,-0.075,-0.07616666666666665,0.1546544756596233
Minimal,WGD,Transcription rate,Bm3,-0.05,-0.07499319727891156,0.1666984603856165
Minimal,WGD,Transcription rate,Bm3,-0.01,-0.0681224489795918,0.26555422554325014
Minimal,WGD,Transcription rate,Bm3,0.0,-0.0708163265306122,0.22015021689175707
Minimal,WGD,Transcription rate,Bm4,-0.35,-0.07337755102040813,0.18764946094017806
Minimal,WGD,Transcription rate,Bm4,-0.25,-0.07382653061224483,0.18111205866701385
Minimal,WGD,Transcription rate,Bm4,-0.175,-0.07092176870748297,0.23215534128541507
Minimal,WGD,Transcription rate,Bm4,-0.15,-0.0711020408163265,0.22995057164951915
Minimal,WGD,Transcription rate,Bm4,-0.125,-0.06988435374149655,0.24014587520632324
Minimal,WGD,Transcription rate,Bm4,-0.1,-0.0691394557823129,0.2472164664744152
Minimal,WGD,Transcription rate,Bm4,-0.075,-0.06790476190476187,0.25836377790272785
Minimal,WGD,Transcription rate,Bm4,-0.05,-0.06692176870748297,0.2703171331034968
Minimal,WGD,Transcription rate,Bm4,-0.01,-0.06440476190476187,0.316053783024149
Minimal,WGD,Transcription rate,Bm4,0.0,-0.0625272108843537,0.35661521158978843
Minimal,WGD,Transcription rate,Bm5,-0.35,-0.06910544217687073,0.25230603732683593
Minimal,WGD,Transcription rate,Bm5,-0.25,-0.06507482993197276,0.3107474821109741
Minimal,WGD,Transcription rate,Bm5,-0.175,-0.06498979591836733,0.30804226961393116
Minimal,WGD,Transcription rate,Bm5,-0.15,-0.061323129251700664,0.3686310903017653
Minimal,WGD,Transcription rate,Bm5,-0.125,-0.06386734693877547,0.32232038503369626
Minimal,WGD,Transcription rate,Bm5,-0.1,-0.06858843537414963,0.24574264560405026
Minimal,WGD,Transcription rate,Bm5,-0.075,-0.06337074829931967,0.34029511609730206
Minimal,WGD,Transcription rate,Bm5,-0.05,-0.063,0.34103032540121103
Minimal,WGD,Transcription rate,Bm5,-0.01,-0.06532312925170065,0.3047450634947005
Minimal,WGD,Transcription rate,Bm5,0.0,-0.05547278911564623,0.49454113021538165
Minimal,WGD,Transcription rate,Bm6,-0.35,-0.06617346938775509,0.286444540418799
Minimal,WGD,Transcription rate,Bm6,-0.25,-0.06310544217687074,0.3524815665796155
Minimal,WGD,Transcription rate,Bm6,-0.175,-0.06192517006802717,0.3615031222234341
Minimal,WGD,Transcription rate,Bm6,-0.15,-0.06350680272108844,0.33455971756110586
Minimal,WGD,Transcription rate,Bm6,-0.125,-0.061860544217687,0.36927080289875835
Minimal,WGD,Transcription rate,Bm6,-0.1,-0.05983333333333333,0.40277693607950155
Minimal,WGD,Transcription rate,Bm6,-0.075,-0.05660884353741493,0.4701510504866923
Minimal,WGD,Transcription rate,Bm6,-0.05,-0.055867346938775465,0.4900762798652716
Minimal,WGD,Transcription rate,Bm6,-0.01,-0.05472448979591834,0.5142199351197746
Minimal,WGD,Transcription rate,Bm6,0.0,-0.05760884353741493,0.4460700283251371
Minimal,WGD,Transcription rate,Bm7,-0.35,-0.06178571428571427,0.3824786935644449
Minimal,WGD,Transcription rate,Bm7,-0.25,-0.062221088435374106,0.35462900110896145
Minimal,WGD,Transcription rate,Bm7,-0.175,-0.06150680272108844,0.3651579318142326
Minimal,WGD,Transcription rate,Bm7,-0.15,-0.05729931972789113,0.45252122909794473
Minimal,WGD,Transcription rate,Bm7,-0.125,-0.060959183673469364,0.3852838710934485
Minimal,WGD,Transcription rate,Bm7,-0.1,-0.05354761904761899,0.5400159563904031
Minimal,WGD,Transcription rate,Bm7,-0.075,-0.05367346938775507,0.5374151423595724
Minimal,WGD,Transcription rate,Bm7,-0.05,-0.053731292517006764,0.5375109523243142
Minimal,WGD,Transcription rate,Bm7,-0.01,-0.05610884353741493,0.47953907158120906
Minimal,WGD,Transcription rate,Bm7,0.0,-0.05415306122448976,0.5251775464162993
Minimal,WGD,Transcription rate,Bm8,-0.35,-0.0655850340136054,0.29800696407460964
Minimal,WGD,Transcription rate,Bm8,-0.25,-0.0649455782312925,0.30546325794621604
Minimal,WGD,Transcription rate,Bm8,-0.175,-0.061408163265306105,0.3785283234335209
Minimal,WGD,Transcription rate,Bm8,-0.15,-0.06314285714285713,0.3372305218825587
Minimal,WGD,Transcription rate,Bm8,-0.125,-0.061465986394557776,0.37780851060026427
Minimal,WGD,Transcription rate,Bm8,-0.1,-0.05617346938775506,0.4898649286410155
Minimal,WGD,Transcription rate,Bm8,-0.075,-0.05368707482993193,0.5378456498361706
Minimal,WGD,Transcription rate,Bm8,-0.05,-0.05313265306122447,0.5504886550966166
Minimal,WGD,Transcription rate,Bm8,-0.01,-0.054408163265306064,0.5202428880089398
Minimal,WGD,Transcription rate,Bm8,0.0,-0.05218707482993193,0.5768800271131979
Minimal,WGD,Transcription rate,Bm9,-0.35,-0.06677891156462584,0.28558738579829085
Minimal,WGD,Transcription rate,Bm9,-0.25,-0.06496598639455776,0.3283304823705577
Minimal,WGD,Transcription rate,Bm9,-0.175,-0.05995918367346936,0.4088402241400964
Minimal,WGD,Transcription rate,Bm9,-0.15,-0.055792517006802704,0.49330992671073254
Minimal,WGD,Transcription rate,Bm9,-0.125,-0.057687074829931934,0.4551062654612685
Minimal,WGD,Transcription rate,Bm9,-0.1,-0.05681292517006797,0.4785577594714117
Minimal,WGD,Transcription rate,Bm9,-0.075,-0.0587619047619047,0.4247545091941662
Minimal,WGD,Transcription rate,Bm9,-0.05,-0.05276870748299314,0.5630456046504101
Minimal,WGD,Transcription rate,Bm9,-0.01,-0.05822448979591834,0.4344660740060811
Minimal,WGD,Transcription rate,Bm9,0.0,-0.05025170068027207,0.6197407614980128
Minimal,WGD,Translation rate,Bm05,-0.35,-0.22126530612244896,1.8111778003297256e-09
Minimal,WGD,Translation rate,Bm05,-0.25,-0.22109863945578226,1.406987341449432e-09
Minimal,WGD,Translation rate,Bm05,-0.175,-0.22098639455782307,1.7079456367715313e-09
Minimal,WGD,Translation rate,Bm05,-0.15,-0.22178231292517003,9.387634003488188e-10
Minimal,WGD,Translation rate,Bm05,-0.125,-0.2144489795918367,6.1675007693532775e-09
Minimal,WGD,Translation rate,Bm05,-0.1,-0.21461564625850338,8.569317477835627e-09
Minimal,WGD,Translation rate,Bm05,-0.075,-0.22600340136054417,1.9514139933581496e-09
Minimal,WGD,Translation rate,Bm05,-0.05,-0.23761564625850337,7.785601792894187e-11
Minimal,WGD,Translation rate,Bm05,-0.01,-0.2472278911564626,2.6738352273033187e-11
Minimal,WGD,Translation rate,Bm05,0.0,-0.2532006802721088,2.012427261869713e-12
Minimal,WGD,Translation rate,Bm1,-0.35,-0.14961564625850335,0.00011941515142055823
Minimal,WGD,Translation rate,Bm1,-0.25,-0.1459489795918367,0.00019329705270899975
Minimal,WGD,Translation rate,Bm1,-0.175,-0.1559489795918367,5.949052234889628e-05
Minimal,WGD,Translation rate,Bm1,-0.15,-0.15961564625850336,3.0897009788681075e-05
Minimal,WGD,Translation rate,Bm1,-0.125,-0.15772789115646255,4.164963163814465e-05
Minimal,WGD,Translation rate,Bm1,-0.1,-0.1585612244897959,7.83689511364945e-05
Minimal,WGD,Translation rate,Bm1,-0.075,-0.16894897959183672,1.0220583753698756e-05
Minimal,WGD,Translation rate,Bm1,-0.05,-0.15961564625850336,3.6913272575748536e-05
Minimal,WGD,Translation rate,Bm1,-0.01,-0.17703401360544213,2.8750112077702283e-06
Minimal,WGD,Translation rate,Bm1,0.0,-0.1838673469387755,2.028196713318072e-06
Minimal,WGD,Translation rate,Bm10,-0.35,-0.30913265306122445,2.220446049250313e-16
Minimal,WGD,Translation rate,Bm10,-0.25,-0.3014557823129252,2.220446049250313e-16
Minimal,WGD,Translation rate,Bm10,-0.175,-0.2784455782312925,3.478698810492157e-15
Minimal,WGD,Translation rate,Bm10,-0.15,-0.28225170068027206,1.1213252548714081e-14
Minimal,WGD,Translation rate,Bm10,-0.125,-0.2730408163265306,4.711786516509164e-13
Minimal,WGD,Translation rate,Bm10,-0.1,-0.2528095238095238,3.500196428992316e-11
Minimal,WGD,Translation rate,Bm10,-0.075,-0.23544897959183672,3.100905088260219e-10
Minimal,WGD,Translation rate,Bm10,-0.05,-0.22058503401360544,2.8092191906026187e-09
Minimal,WGD,Translation rate,Bm10,-0.01,-0.2013707482993197,7.820109508098011e-08
Minimal,WGD,Translation rate,Bm10,0.0,-0.19420068027210882,3.602474919854141e-07
Minimal,WGD,Translation rate,Bm2,-0.35,-0.04853741496598637,0.6613298725755613
Minimal,WGD,Translation rate,Bm2,-0.25,-0.054741496598639396,0.5300893360470397
Minimal,WGD,Translation rate,Bm2,-0.175,-0.05811564625850336,0.4375432672083062
Minimal,WGD,Translation rate,Bm2,-0.15,-0.06770068027210879,0.26442964374593014
Minimal,WGD,Translation rate,Bm2,-0.125,-0.06053401360544213,0.39770087916866886
Minimal,WGD,Translation rate,Bm2,-0.1,-0.06961564625850336,0.2295067390063669
Minimal,WGD,Translation rate,Bm2,-0.075,-0.07031292517006797,0.23073384400439526
Minimal,WGD,Translation rate,Bm2,-0.05,-0.08303401360544214,0.11045722708967977
Minimal,WGD,Translation rate,Bm2,-0.01,-0.09889455782312921,0.035226192227257404
Minimal,WGD,Translation rate,Bm2,0.0,-0.10062925170068023,0.0310233297671929
Minimal,WGD,Translation rate,Bm3,-0.35,-0.1049353741496598,0.01651997884449917
Minimal,WGD,Translation rate,Bm3,-0.25,-0.08604761904761904,0.08482434801359334
Minimal,WGD,Translation rate,Bm3,-0.175,-0.08629931972789111,0.07729071883437223
Minimal,WGD,Translation rate,Bm3,-0.15,-0.07360884353741493,0.2182969662454283
Minimal,WGD,Translation rate,Bm3,-0.125,-0.07148979591836734,0.2046247444445981
Minimal,WGD,Translation rate,Bm3,-0.1,-0.05310544217687072,0.5551530835023218
Minimal,WGD,Translation rate,Bm3,-0.075,-0.06411224489795918,0.3432747319206788
Minimal,WGD,Translation rate,Bm3,-0.05,-0.05572448979591834,0.4913530572472557
Minimal,WGD,Translation rate,Bm3,-0.01,-0.044285714285714206,0.7557248306045802
Minimal,WGD,Translation rate,Bm3,0.0,-0.0417448979591836,0.8101586216960784
Minimal,WGD,Translation rate,Bm4,-0.35,-0.14125170068027212,0.00029221379825736666
Minimal,WGD,Translation rate,Bm4,-0.25,-0.13612585034013602,0.0007895683180046001
Minimal,WGD,Translation rate,Bm4,-0.175,-0.12029931972789114,0.0033249272458710333
Minimal,WGD,Translation rate,Bm4,-0.15,-0.11211224489795917,0.009975889130694767
Minimal,WGD,Translation rate,Bm4,-0.125,-0.11359863945578226,0.0077944277164444
Minimal,WGD,Translation rate,Bm4,-0.1,-0.10031632653061219,0.024014863763351366
Minimal,WGD,Translation rate,Bm4,-0.075,-0.09500340136054419,0.036278853959638764
Minimal,WGD,Translation rate,Bm4,-0.05,-0.07966326530612243,0.12255480344604801
Minimal,WGD,Translation rate,Bm4,-0.01,-0.07412585034013602,0.2202695087817701
Minimal,WGD,Translation rate,Bm4,0.0,-0.06976870748299317,0.28775873057793316
Minimal,WGD,Translation rate,Bm5,-0.35,-0.18091836734693878,1.9476668730774214e-06
Minimal,WGD,Translation rate,Bm5,-0.25,-0.16800340136054417,1.5646847512873485e-05
Minimal,WGD,Translation rate,Bm5,-0.175,-0.1556394557823129,0.00012134365945328613
Minimal,WGD,Translation rate,Bm5,-0.15,-0.1496598639455782,0.00018584856844786396
Minimal,WGD,Translation rate,Bm5,-0.125,-0.1429659863945578,0.0004178518176535656
Minimal,WGD,Translation rate,Bm5,-0.1,-0.12671768707482992,0.0023008383506941334
Minimal,WGD,Translation rate,Bm5,-0.075,-0.1327176870748299,0.0009760432327712666
Minimal,WGD,Translation rate,Bm5,-0.05,-0.10860884353741494,0.011420699370905599
Minimal,WGD,Translation rate,Bm5,-0.01,-0.09524149659863944,0.0374995562364875
Minimal,WGD,Translation rate,Bm5,0.0,-0.09859863945578227,0.027354778462903368
Minimal,WGD,Translation rate,Bm6,-0.35,-0.22308503401360538,7.113592307798436e-10
Minimal,WGD,Translation rate,Bm6,-0.25,-0.19666326530612244,2.388183876211869e-07
Minimal,WGD,Translation rate,Bm6,-0.175,-0.18591836734693876,3.5598665910259917e-06
Minimal,WGD,Translation rate,Bm6,-0.15,-0.18329931972789112,8.198381108807477e-07
Minimal,WGD,Translation rate,Bm6,-0.125,-0.16721428571428568,1.5898063613091946e-05
Minimal,WGD,Translation rate,Bm6,-0.1,-0.15588435374149656,4.497626700298666e-05
Minimal,WGD,Translation rate,Bm6,-0.075,-0.14672789115646256,0.00014443974015696667
Minimal,WGD,Translation rate,Bm6,-0.05,-0.13374829931972787,0.0010738414932405333
Minimal,WGD,Translation rate,Bm6,-0.01,-0.11636394557823122,0.005380539501997
Minimal,WGD,Translation rate,Bm6,0.0,-0.11608843537414963,0.0082670019508745
Minimal,WGD,Translation rate,Bm7,-0.35,-0.24888095238095234,3.782788896936988e-12
Minimal,WGD,Translation rate,Bm7,-0.25,-0.23116326530612244,1.147182349114928e-10
Minimal,WGD,Translation rate,Bm7,-0.175,-0.21280952380952378,1.846987451870064e-08
Minimal,WGD,Translation rate,Bm7,-0.15,-0.20599659863945577,2.4532796053892508e-08
Minimal,WGD,Translation rate,Bm7,-0.125,-0.19877210884353738,6.12887693818287e-07
Minimal,WGD,Translation rate,Bm7,-0.1,-0.1752925170068027,4.6972729941622635e-06
Minimal,WGD,Translation rate,Bm7,-0.075,-0.17238095238095238,5.399850577606872e-06
Minimal,WGD,Translation rate,Bm7,-0.05,-0.1627142857142857,2.3216445657170404e-05
Minimal,WGD,Translation rate,Bm7,-0.01,-0.1411360544217687,0.0006985998203871362
Minimal,WGD,Translation rate,Bm7,0.0,-0.12986054421768703,0.0011457726183943333
Minimal,WGD,Translation rate,Bm8,-0.35,-0.2664761904761905,1.155742168634788e-13
Minimal,WGD,Translation rate,Bm8,-0.25,-0.2552891156462585,8.999097763269978e-13
Minimal,WGD,Translation rate,Bm8,-0.175,-0.23257142857142857,1.2078604042879229e-09
Minimal,WGD,Translation rate,Bm8,-0.15,-0.22849319727891157,2.8086684829749703e-10
Minimal,WGD,Translation rate,Bm8,-0.125,-0.21745578231292517,3.1000695714193216e-09
Minimal,WGD,Translation rate,Bm8,-0.1,-0.2082142857142857,8.867361966924392e-08
Minimal,WGD,Translation rate,Bm8,-0.075,-0.19814285714285715,3.7157023095405844e-07
Minimal,WGD,Translation rate,Bm8,-0.05,-0.18102040816326528,8.732444975863748e-06
Minimal,WGD,Translation rate,Bm8,-0.01,-0.16140476190476186,2.772848263280873e-05
Minimal,WGD,Translation rate,Bm8,0.0,-0.15952040816326526,3.337811421936602e-05
Minimal,WGD,Translation rate,Bm9,-0.35,-0.2927414965986394,2.220446049250313e-16
Minimal,WGD,Translation rate,Bm9,-0.25,-0.27766326530612245,7.438494264988549e-15
Minimal,WGD,Translation rate,Bm9,-0.175,-0.26334693877551013,1.7293573980244525e-13
Minimal,WGD,Translation rate,Bm9,-0.15,-0.2583095238095238,9.635255556380191e-13
Minimal,WGD,Translation rate,Bm9,-0.125,-0.24597619047619043,3.9457374404842466e-10
Minimal,WGD,Translation rate,Bm9,-0.1,-0.2248095238095238,4.6107904161374336e-09
Minimal,WGD,Translation rate,Bm9,-0.075,-0.2123197278911564,2.1705787722758885e-08
Minimal,WGD,Translation rate,Bm9,-0.05,-0.20791836734693878,5.244860501463222e-08
Minimal,WGD,Translation rate,Bm9,-0.01,-0.17972108843537407,1.8852126767073447e-06
Minimal,WGD,Translation rate,Bm9,0.0,-0.16754761904761906,9.364757261653978e-06
Mixed,All duplicates,Divergence ratio,Bm05,-0.35,-0.319720456397718,9.992007221626409e-16
Mixed,All duplicates,Divergence ratio,Bm05,-0.25,-0.28918541157294214,9.992007221626409e-16
Mixed,All duplicates,Divergence ratio,Bm05,-0.175,-0.2659421352893235,9.992007221626409e-16
Mixed,All duplicates,Divergence ratio,Bm05,-0.15,-0.25656560717196414,9.992007221626409e-16
Mixed,All duplicates,Divergence ratio,Bm05,-0.125,-0.24343398533007332,9.992007221626409e-16
Mixed,All duplicates,Divergence ratio,Bm05,-0.1,-0.22164710676446617,5.3660779523549235e-15
Mixed,All duplicates,Divergence ratio,Bm05,-0.075,-0.21396210268948648,4.337271282868945e-14
Mixed,All duplicates,Divergence ratio,Bm05,-0.05,-0.18757905460472693,7.583737341813428e-11
Mixed,All duplicates,Divergence ratio,Bm05,-0.01,-0.1744621026894865,2.481693184286371e-09
Mixed,All duplicates,Divergence ratio,Bm05,0.0,-0.1669339853300733,4.537682418703781e-08
Mixed,All duplicates,Divergence ratio,Bm1,-0.35,-0.18335941320293392,6.656953506952353e-10
Mixed,All duplicates,Divergence ratio,Bm1,-0.25,-0.1748606356968215,4.029019747460912e-09
Mixed,All duplicates,Divergence ratio,Bm1,-0.175,-0.1606507742461287,6.050678724722758e-08
Mixed,All duplicates,Divergence ratio,Bm1,-0.15,-0.15238264058679707,3.712114020985406e-07
Mixed,All duplicates,Divergence ratio,Bm1,-0.125,-0.1415460472697636,4.487808069127593e-06
Mixed,All duplicates,Divergence ratio,Bm1,-0.1,-0.1362330888345558,8.21979162934916e-06
Mixed,All duplicates,Divergence ratio,Bm1,-0.075,-0.1320741646291768,1.5255087428870754e-05
Mixed,All duplicates,Divergence ratio,Bm1,-0.05,-0.12271801140994289,0.00010983698750951006
Mixed,All duplicates,Divergence ratio,Bm1,-0.01,-0.10660554197229007,0.0008785150823689001
Mixed,All duplicates,Divergence ratio,Bm1,0.0,-0.10177220863895674,0.0016561413713843667
Mixed,All duplicates,Divergence ratio,Bm10,-0.35,-0.20308353708231455,2.8554566119017486e-12
Mixed,All duplicates,Divergence ratio,Bm10,-0.25,-0.20393683781581087,8.186414509244363e-13
