Duplication,ORF_P1,Gene_P1,ORF_P2,Gene_P2,bm_P1,bm_P2,m_P1,m_P2,amEser_P1,amEser_P2,bm_Eser_P1,bm_Eser_P2,bp_P1,bp_calc_P1,bp_P2,bp_calc_P2,pEst_P1,pEst_calc_P1,pEst_P2,pEst_calc_P2,apBelle_P1,apBelle_P2,cv_P1,cv_P2,bm_fold_original,amEser_fold,bm_fold_Eser,bp_fold_original,pEst_fold_original,apBelle_fold,bp_fold_calc,pEst_fold_calc,bm_diff,bm_Eser_diff,amEser_diff,bp_diff,pEst_diff,apBelle_diff,bp_calc_diff,pEst_calc_diff
WGD,YJL099W,CHS6,YKR027W,BCH2,0.909882287,0.996151909,0.205179087,0.291448708,0.7885691826425796,1.015769219696783,0.9937482696425796,1.307217927696783,2.443665127,3.0067474899923385,2.336150748,2.9101412790418317,2.520352719,3.0848493349857637,2.499107962,3.0745127453118375,0.363704206,0.317946716,,,0.286581481057113,0.7547421862498078,1.041323663984993,0.35715503620446787,0.07057355514735442,0.15200309158252745,0.32091888629710374,0.03433740764313808,0.0989962614033314,0.3460023780823955,0.25576688599565384,0.12315218134387425,0.024454054122173597,0.05263157830365541,0.11076565074214864,0.011899876897825524
WGD,YGR056W,RSC1,YLR357W,RSC2,1.063720451,1.22893693,0.359017251,0.524233729,0.9027628648753512,1.2223342368433294,1.2617801158753512,1.7465679658433293,2.428657008,3.086434482674549,2.487777702,3.1269294692759275,2.659182764,3.3183744916976883,2.883519936,3.5240859565931144,0.113826733,0.257248875,,-0.633577043,0.5488372633284675,1.0615931188621266,1.6104303788686658,0.19639469438783771,0.745231954394378,0.4764380429387249,0.13452143369320663,0.6833586946765515,0.1879512081527299,0.5065906133197068,0.3521711410253554,0.06796029626342738,0.2526839161267426,0.16363636329763256,0.04658782714565,0.23250318123977504
WGD,YBR117C,TKL2,YPR074C,TKL1,-0.359858394,2.563907775,-1.064561594,1.859204575,0.3318866641708566,0.23231191456568706,-0.7326749298291434,2.091516489565687,2.315191473,2.838737608407095,2.749692538,3.2726014111533464,1.122138383,1.6470987721653754,4.480405618,5.004728744122137,,,,-0.859963589,9.712540979682291,0.3307801582547869,9.381760821427505,1.4433812950819804,11.1559222780862,,1.4412643556974412,11.153805336079033,0.99761907066212,0.9970064394572494,0.11414008528155377,0.4623041835258725,0.999123862098814,,0.4617271174824197,0.9991225761165218
WGD,YMR207C,HFA1,YNR016C,ACC1,0.986080861,2.376499235,0.28137766,1.671796035,0.7622893176146518,0.21883930324264686,1.0436669776146517,1.890635338242647,1.376552593,2.393468866730583,2.019233488,3.0580784174840887,1.529438759,2.5477692850339064,3.562538027,4.602797210042266,,-0.74837921,,-0.811212087,4.6188698602382035,1.805301870909304,2.813567992650829,2.1349397211478545,6.753809578064131,,2.2077851387785397,6.826654999863349,0.9217856272047751,0.7509405423084741,0.5550634368439368,0.6290930327789932,0.9816377875793609,,0.644106271355453,0.9825340293701518
WGD,YCR073C,SSK22,YNR031C,SSK2,0.630140962,1.219739329,-0.074562238,0.515036129,0.8713430968445628,0.7636587519904824,0.7967808588445627,1.2786948809904823,1.697230098,2.5114960838613465,1.769046914,2.657465762482134,1.494176365,2.3098566038469497,2.155591548,3.04542464890536,,,,,1.95860338003701,0.35771965055030897,1.6008837294867009,0.23857029875575664,2.197173678792766,,0.48490077641207363,2.4435041545809058,0.5907388495873305,0.504126980091492,0.12334488933917616,0.08249426430334962,0.6419492778316022,,0.16648941029649825,0.6894223555888974
WGD,YLR266C,PDR8,YOR162C,YRR1,0.983205786,0.849743793,0.278502585,0.145040593,0.8722944552831695,0.972150212838763,1.1507970402831695,1.117190805838763,1.943851772,2.4799506447092545,2.070867241,2.669649856294309,2.093862862,2.6313759879025427,2.087416339,2.687613207313679,,,,,0.4433511441463602,0.33171364646018714,0.11163749436424589,0.4219362549563957,0.0214148858680383,,0.6301671405423744,0.18681599914019842,0.1524558801549824,0.038671312647947556,0.11445938100260351,0.14519847079435266,0.007421697609903188,,0.21499186369118878,0.06465517241379312
WGD,YCR067C,SED4,YNR026C,SEC12,1.357974417,1.256868946,0.653271216,0.552165745,0.8995386282567783,0.8719381841940111,1.5528098442567784,1.4241039291940112,2.393922004,3.1114409695165746,2.95629609,3.3199998497862078,2.918701725,3.637634943849558,3.37997034,3.745088352978385,-0.173414978,-0.166353124,-0.598599459,-0.634699251,0.3358651046617197,0.09168669056347323,0.4275517952251929,1.8681662761200009,1.5323011714582815,0.023458971204592834,0.6928176038059441,0.3569524986764775,0.11587908253638476,0.14710309721815748,0.03176549476746207,0.5699556096523295,0.4861872154367919,0.008130080739610154,0.23560180400000214,0.12308305118502279
WGD,YKL043W,PHD1,YMR016C,SOK2,1.321309278,1.123456322,0.616606078,0.418753122,0.8007610891395897,0.7889890273628803,1.4173671671395898,1.2077421493628804,2.665904009,2.9203318342265208,2.499763338,3.084947644718058,3.154018591,3.409860669766598,2.790024964,3.3766235241513627,0.472848676,1.141855457,,-0.672641066,0.6572532931929131,0.039105942750800586,0.6963592359437139,0.551907362698338,1.2091606558912502,2.2223924214740562,0.5468418857344921,0.11041140781311205,0.22392701626308378,0.23676077164149584,0.013552257203197244,0.1889774308582094,0.3961408926607933,0.6470588235571356,0.18728400564903505,0.03824701195219088
WGD,YBR033W,EDS1,YKL038W,RGT1,-0.467492272,1.103026345,-1.172195473,0.398323145,0.6560266346666682,0.8746694461173525,-0.5161688383333317,1.2729925911173525,2.037549393,2.6910989817036186,1.899324851,2.6576435073320224,0.736862426,1.3918262670620694,2.169156501,2.928889409843687,,0.472848676,,,5.217149917355945,0.7263156981031885,5.943465618781062,0.45917198947273785,4.757977927883206,,0.1111366802427898,5.10601323762212,0.9476411235162363,0.9680207522068595,0.24653653291728567,0.15780699826804487,0.9287188258911659,,0.038498002105495664,0.9435665914221221
WGD,YER057C,HMF1,YIL051C,MMF1,1.989079344,2.667547571,1.284376144,1.962844371,-0.10523067370879031,0.19052051959842534,1.1791454702912096,2.1533648905984255,3.675860885,3.479565998788486,3.681771411,3.5358860275947923,4.831745534,4.636864900466518,5.516124287,5.371653156448074,,,,-0.668876512,2.2538226647597166,0.9824641981437029,3.23628686290342,0.01963434237496239,2.2734570071346782,,0.18709108599653398,2.440913751338418,0.6533464578193824,0.8081287394154588,0.32792026003986324,0.006804639501415381,0.6572291962286108,,0.06475011112779162,0.6889510093593536
WGD,YNL298W,CLA4,YOL113W,SKM1,1.120429056,1.045225468,0.415725856,0.340522268,1.107850268360464,0.7691555813995559,1.523576124360464,1.1096778493995558,2.410002342,3.0255916777930953,1.77070528,2.2773708804611963,2.697236703,3.3142402912077036,1.982736053,2.490815906463247,-0.402212588,0.296757417,-0.625893491,,0.24982091181353447,1.1251193962045214,1.3749403080180551,2.1236988712367473,2.3735197830502823,2.32192809709306,2.4855356878358585,2.735356597697951,0.08636562978131275,0.44345066333146144,0.3713056291569633,0.6267332666187495,0.6764821275237645,0.6666666670913537,0.6969890975704357,0.7388773388773386
WGD,YGR041W,BUD9,YLR353W,BUD8,1.30504335,0.964373857,0.60034015,0.259670657,0.911610642390493,0.874071974116457,1.511950792390493,1.1337426311164571,2.47786599,2.906408309560062,2.252625524,2.7234242231997103,2.949714645,3.379671217233368,2.383804685,2.8560176377030695,0.01691672,,,,1.1316795598677336,0.12470075678417719,1.25638031665191,0.7482326321109226,1.8799121953005833,,0.6078599773977471,1.7395395378300318,0.3732640983704258,0.40984776241273885,0.04319110163541171,0.2536572153655381,0.5726976526567109,,0.20760600287925152,0.5390946502057611
WGD,YIL079C,AIR1,YDL175C,AIR2,1.243523652,1.013233107,0.538820451,0.308529906,0.9012059959214669,0.9951959207924503,1.4400264469214668,1.3037258267924503,2.919092198,3.166361161182899,3.050978608,3.2785594644612925,3.329421155,3.578104370507437,3.23101702,3.460012128808231,,0.141855457,,,0.765008631422422,0.31222777206527247,0.4527808593571496,0.4381171707128332,0.32689146070958874,,0.3727146958591892,0.39229393548882086,0.25908916956098904,0.1556464098508744,0.10778951179993596,0.15068359644289822,0.11280971960793305,,0.12845938630899942,0.1351271437019517
WGD,YDL070W,BDF2,YLR399C,BDF1,1.679313819,1.774303159,0.974610619,1.069599959,0.7368504633618174,0.8377451340631352,1.7114610823618173,1.9073450930631353,2.450981947,2.9462445664752783,2.545337722,3.07205622041841,3.297101071,3.7937779430468974,3.486446186,4.014578937072059,0.664734202,-0.1518753,-0.677987561,-0.780546463,0.3155477572608076,0.33516484122711676,0.650712598487925,0.3134430998873718,0.6289908571481773,2.7127180472457777,0.4179372678979358,0.7334850254312418,0.1089266208976436,0.22177276085436656,0.11563964186442897,0.10820579965057334,0.2146030039339644,0.7352941175398005,0.1438414745658446,0.24886877828054216
WGD,YGR108W,CLB1,YPR119W,CLB2,1.344585099,1.391971274,0.639881898,0.687268073,0.9083343045879985,1.2086206153147674,1.5482162025879984,1.8958886883147674,2.602389057,2.96609281675364,2.729210409,3.11093727304306,3.11377946,3.478897472968605,3.287986987,3.671128104336686,0.472848676,0.276554031,,,0.1574134660417499,0.9975295321133301,1.1549429981550794,0.42129141224039934,0.5787048782821489,0.6520766961014413,0.4811628687365087,0.6385763350395637,0.054501290330232904,0.38018230622256594,0.33257205053827404,0.14497968989690888,0.1979171222187054,0.22222222206465791,0.1652295876991363,0.2177698118038662
WGD,YLL010C,PSR1,YLR019W,PSR2,1.277452316,1.345072953,0.572749115,0.640369752,0.9298655615727787,0.672877570892052,1.5026146765727786,1.313247322892052,2.908431011,3.2296365408836656,2.732403344,3.022048177004177,3.352688631,3.675308414111041,3.244281601,3.5353406871376207,-1.260692494,,-0.682145511,,0.22463089384448034,0.8536956262909573,0.6290647324464773,0.5847512524847756,0.36012035864029723,,0.6895936181429744,0.46496272461052796,0.077694235696462,0.21462742788458922,0.28752705958784314,0.19992971443362753,0.12416416874179563,,0.23454620026952627,0.15976331360946805
WGD,YNL299W,TRF5,YOL115W,PAP2,0.965042774,1.278021669,0.260339574,0.573318469,1.1045046368617653,0.9270915430291087,1.3648442108617653,1.5004100120291088,2.566771175,3.0647439092260615,2.552225932,3.0091435586712625,2.698619254,3.198006241045957,2.997052905,3.4553847851730506,0.074908667,-0.014491744,,-0.561299467,1.0396933844073017,0.5893535408035895,0.4503398436037124,0.04831825136866399,0.9913751297167095,0.29698173699537705,0.18470036659357308,0.8549930167569992,0.34550491092437857,0.15482080456949815,0.20146050013466968,0.016744264724184308,0.3306736669745791,0.10256410230287578,0.06392498064442532,0.28793947485536253
WGD,YIL013C,PDR11,YOR011W,AUS1,0.206334697,0.899514022,-0.498368504,0.194810822,0.8598709553011237,0.5442383823597001,0.3615024513011237,0.7390492043597001,1.733978056,2.5735745134976424,1.625842816,2.460178784659329,1.107118057,1.9481287678293566,1.692162143,2.5279123644461667,,,,,2.3026918745125573,1.0485087117156995,1.2541831661187863,0.3592174918033876,1.9434743860310981,,0.37669245746822244,1.9259994185562228,0.6629464282777366,0.40921399919347573,0.3481925196937773,0.12385607102966817,0.587314735587437,,0.1298149833181682,0.5833333333333333
WGD,YKL126W,YPK1,YMR104C,YPK2,1.586186274,0.76001951,0.881483074,0.055316309,0.5564467829602854,0.9394472004619085,1.4379298569602854,0.9947635094619085,2.60514415,3.1280530233920754,2.469451732,2.9904431870205466,3.358135729,3.8824588552476316,2.396276546,2.918682254187944,0.141855457,-0.232281637,-0.7490923,,2.7444665843937766,1.2722998472522313,1.4721667404634742,0.45076045561739964,3.195227043333104,1.2428565238981144,0.45712998157543433,3.2015965682552254,0.7403075933618982,0.47011200840528666,0.4144278803918815,0.1549630802696049,0.8031347755436823,0.40594059405997057,0.15711683933449785,0.8039169969689903
WGD,YML111W,BUL2,YMR275C,BUL1,1.231839494,1.181781723,0.527136293,0.477078522,0.9881660610242199,0.8049166781032249,1.5153023540242199,1.2819952001032249,2.281635873,2.9356572642607914,2.245489341,2.925145665291853,2.680280671,3.3357163153105422,2.594076368,3.2751469454450444,1.317946716,0.618976711,,,0.16628831585233764,0.6087412734960258,0.7750295893483634,0.12007618018354524,0.28636449603588204,2.3219280970930605,0.034918775937106156,0.20120709144582127,0.057567418940930454,0.262326110544723,0.2078982540109518,0.04159122603374013,0.09892179656332048,0.6666666670913537,0.012101334777016309,0.06962025316455744
WGD,YDL048C,STP4,YLR375W,STP3,0.082990874,1.304737724,-0.621712327,0.600034524,0.9371954499447813,0.6764641926196187,0.31548312294478126,1.2764987166196187,2.706224848,3.0870681007637626,2.67155053,2.8978707338309913,1.956021026,2.3382785320751425,3.143093559,3.3708280155367905,1.317946716,0.317946716,,,4.058555185855136,0.8661304889237642,3.1924247002532997,0.11518559113525874,3.9433695980418055,3.321928094887362,0.6285000486926864,3.4300551384726825,0.8867673915682691,0.8027897488331052,0.2914754555563688,0.03989909133583913,0.877930548348888,0.8181818181818181,0.21444073068263586,0.8301959277756435
WGD,YDR463W,STP1,YHR006W,STP2,1.367867962,1.094552637,0.663164762,0.389849436,0.851371764983317,1.129549243428481,1.514536526983317,1.519398679428481,2.884223095,3.289988199949147,2.790369437,3.214130484467854,3.418896362,3.8260757194585446,3.051727378,3.476902678534164,0.257248875,0.38852779,,,0.9079338568807703,0.9240855810119141,0.016151720809215373,0.31177510331815006,1.2197089635208485,0.43609911600482987,0.25199387627127895,1.159927734623955,0.3046758657141381,0.0055977014023380735,0.30974530234056447,0.10763444890403177,0.39921849638909784,0.15000000040590628,0.08711305578964432,0.3816592110614068
WGD,YDR069C,DOA4,YER144C,UBP5,0.902032802,1.014129484,0.197329601,0.309426283,1.005575596582833,0.8641613373775933,1.202905197582833,1.1735876203775932,2.208800457,2.865641952196439,2.200417541,2.7965143435007356,2.277638563,2.935894311412345,2.381352329,2.9788633848055257,-0.219872379,0.472848676,,,0.3723771172794542,0.4697680006715698,0.09739088339211541,0.02784744417748072,0.3445296731019732,2.3011695345245142,0.2296369454586376,0.14274017211608386,0.12834431940303787,0.033740295962534,0.16138575447709927,0.009650889065123926,0.11884063071510953,0.662650602371528,0.07941849388848811,0.0494296577946775
WGD,YLR300W,EXG1,YOR190W,SPR1,2.239705187,0.071374578,1.535001987,-0.633328622,0.48547339598363803,0.6852686737896623,2.020475382983638,0.05194005178966227,2.898534208,3.240542309791578,2.087293361,2.426389980302831,4.3050447,4.648467054818134,1.325473244,1.6659841163257496,0.442885452,,-0.666552726,,7.203038369041325,0.6637055465696575,6.539332822471667,2.6948837613695202,9.897922130410844,,2.704555496846663,9.90759386590007,0.9865177664973497,0.9787259430914755,0.22605000078181547,0.7324420448517895,0.9979058703446892,,0.7339919670444035,0.9979198477505589
WGD,YJL133W,MRS3,YKR052C,MRS4,1.261284099,1.189224654,0.556580898,0.484521454,1.1478022102489354,0.935946961707342,1.7043831082489354,1.420468415707342,2.782168687,2.970241001521752,2.954162222,3.128223822311633,3.21025809,3.3997446577076684,3.310192181,3.4856680339741977,0.050774987,-0.173414978,,-0.605811077,0.23937629484749082,0.7037679021796639,0.9431441937052265,0.5713501560554928,0.331973864529931,0.7447429433253145,0.524807570891461,0.2854312776273613,0.08277169388956797,0.3157045171078315,0.2391830106373218,0.195466784383354,0.1145483832889478,0.2525252520604091,0.17990493689191114,0.09860152239334403
WGD,YOR247W,SRL1,YPL163C,SVS1,2.061250397,1.573200701,1.356547197,0.868497501,0.33937292134295305,0.4949330789350585,1.695920118342953,1.3634305799350586,3.417170771,3.431214987471078,3.434983337,3.541385605214883,4.645226473,4.660684942056205,4.174989343,4.282805864051758,-0.129211316,,-0.665345233,-0.563122072,1.6212659968436356,0.5167596579503206,1.1045063388933156,0.059172063437435245,1.5620939334062014,,0.3659788703142422,1.255287125693107,0.5093768907167502,0.3651303323975017,0.17720466930494658,0.02050460010269408,0.4940322447022645,,0.12616276533235052,0.40953248330297504
WGD,YBR078W,ECM33,YDR055W,PST1,2.634072233,1.595833267,1.929369032,0.891130066,0.25605998772508914,0.773871586338591,2.185429019725089,1.6650016523385909,3.139015143,3.462245359628687,3.121905041,3.4600268130726164,4.93989268,5.264537149754828,3.884543612,4.224079637259077,,0.317946716,,-0.583525921,3.4489551903622053,1.7201328972927294,1.7288222930694757,0.05683852854018724,3.5057937189023933,,0.007369852134426888,3.4563250422962533,0.832220543827995,0.5364545270890502,0.5343062120328368,0.019696185331876094,0.8381776809725819,,0.002554190559620133,0.833004059406914
WGD,YDR066C,RTR2,YER139C,RTR1,0.640141606,0.937448295,-0.064561594,0.232745095,0.8238558068462618,0.8794324328988672,0.7592942128462619,1.1121775278988673,3.306125511,3.2903534982854072,3.323873416,3.3696610342597237,3.113072422,3.0987146620436876,3.428127016,3.475328886892337,-0.434101732,-0.344811116,,,0.9876314429870396,0.18462155550319884,1.1722529984902383,0.058957264244892525,1.0465887072319306,0.2966170059001993,0.26345393188937244,1.2510853744589547,0.32951757985096536,0.38530264108394546,0.06389777836976324,0.02043018756091498,0.3476076359736615,0.10243902423318721,0.09105328402822833,0.4083197768998372
WGD,YJR127C,RSF2,YML081W,TDA9,1.043415615,1.324607455,0.338712415,0.619904254,0.9934335148409761,0.9547215552203497,1.3321459298409761,1.5746258092203498,1.790514868,2.62047030729626,1.773256574,2.560622664122501,2.000735788,2.832105480297658,2.264669333,3.0534496762913,-0.166353124,1.141855457,,,0.9340990733490719,0.12859834627190392,0.8055007237552402,0.0573308117084263,0.8767682583187179,4.345774839196629,0.19880956727170412,0.7352895033115341,0.31287937400235016,0.2721323502773399,0.04453930385844044,0.019866730914864003,0.2948453685184571,0.9062500001458542,0.06879331440203704,0.2494553376906319
WGD,YIL158W,AIM20,YKR100C,SKG1,1.422684143,1.329616506,0.717980942,0.624913306,0.9741892616278172,0.8885262909985145,1.6921702036278172,1.5134395969985144,3.017311819,3.018827441156838,2.810174764,3.0513865225747607,3.606801266,3.6097311412647337,3.306596574,3.549222586385299,,,-0.620785159,-0.687928479,0.3091639980750783,0.2845662288249914,0.5937302235781425,0.6880944024967289,0.9972584005718087,,0.10815892730592241,0.2010050684350285,0.10673990578785375,0.2029153340262191,0.09830462531990156,0.23405513548347567,0.3324884740403486,,0.037467480540918384,0.0695505763502131
WGD,YKL065C,YET1,YMR040W,YET2,1.787000417,0.380825163,1.082297217,-0.323878037,0.40858893576256616,0.6971216237532273,1.4908861527625663,0.3732435867532273,3.268083714,3.273815820356587,2.954794081,2.8513817178199603,4.221889435,4.229035794863276,2.502424549,2.400426438823987,-1.480012928,,-0.71354353,,4.671213082597973,0.9584848425295467,3.7127282400684267,1.04072563369965,5.711938712975694,,1.403295713454949,6.074508794400803,0.9244672543507749,0.8582686468653234,0.32048320643964434,0.34581991635622894,0.9625581205125207,,0.4513108801115719,0.9707568807339451
WGD,YMR182C,RGM1,YPL230W,USV1,0.064784247,0.218622411,-0.639918953,-0.486080789,0.9063878664025753,0.8280491079561397,0.2664689134025753,0.3419683189561397,3.117696834,3.13379445638097,2.441267757,2.7243155850369134,2.349286386,2.3667982613601386,1.826695473,2.111157554045796,,,,,0.5110393190574893,0.26023572260180905,0.25080359645568073,2.2470487550850278,1.7360094360275378,,1.3602593669805891,0.8492200478243925,0.17528373262762326,0.0867036520321743,0.08994707280009677,0.6519988602273874,0.5382261976660142,,0.43935398166386375,0.28610354223433293
WGD,YGR109C,CLB6,YPR120C,CLB5,0.79919011,1.031965692,0.09448691,0.327262491,0.9343191706149927,0.9336815061609327,1.0288060806149928,1.2609439971609329,2.972483453,3.2431701897451966,2.768512225,3.097760475328733,2.938478868,3.2105798575597864,2.967283221,3.297945724607631,,-0.024475965,,,0.7732637456495572,0.002118275465052767,0.7711454668625761,0.6775777528418768,0.09568598948575427,,0.48304061558959865,0.2902231282804295,0.2617561387351139,0.26107216844172715,0.0007341382012351907,0.23060708459769536,0.03315008571476545,,0.16586253026309364,0.10024583447145574
WGD,YAL056W,GPB2,YOR371C,GPB1,1.142968261,1.148698695,0.438265061,0.443995495,1.0236497246895315,1.0563745379503109,1.4619147856895316,1.500370032950311,1.97789033,2.6126279997617754,2.223139397,2.866177495179305,2.287663896,2.92381581847462,2.538643397,3.183095747972338,0.715886724,0.17181868,,,0.01903608970049776,0.10870947657092533,0.12774556627142325,0.8146997659122138,0.8337358556127101,1.8073549208940134,0.8422731922720065,0.8613092822388846,0.0065973102350118515,0.04424433525691086,0.03765801715631519,0.2750818250727041,0.2811688700030653,0.5555555552767518,0.283891500531314,0.2899457655402586
WGD,YMR199W,CLN1,YPL256C,CLN2,1.236694005,1.480421147,0.531990805,0.775717947,1.0336644294932784,1.0059279246834594,1.5656552344932784,1.7816458716834593,2.573179846,3.0009289335324394,2.656278476,3.0832328801059603,2.976679156,3.4058424963204335,3.303504928,3.7318735847234628,0.840825461,0.920006707,,,0.8096440404964016,0.09213867458171639,0.7175053659146854,0.2760476736436508,1.0856917141400524,0.2630344056755875,0.2734077924426875,1.083051832372728,0.27346145236137276,0.24366654108317845,0.03192198164862198,0.09538000926132469,0.35946560793137283,0.09090909085471388,0.09447334056989208,0.35866865375062096
WGD,YGR230W,BNS1,YHR152W,SPO12,0.897956712,1.466690443,0.193253511,0.761987243,0.7665899120633738,0.8214785573050477,0.9598434230633738,1.5834658003050477,3.501189663,3.3308305102129294,3.530412322,3.4607233314675905,3.565951679,3.39700677956585,4.16390807,4.095633332336398,,,,,1.889292559519012,0.18233613271862217,2.071628695559562,0.0970755719394136,1.9863681347803523,,0.431494612250041,2.320787173482792,0.5748783044606115,0.6156514139037601,0.06310890538080886,0.03363114134189691,0.5969677827732074,,0.14843973433849164,0.6664469347396175
WGD,YLR264W,RPS28B,YOR167C,RPS28A,2.805774321,2.987847554,2.101071121,2.283144353,0.38650103041354505,0.26318940787415895,2.487572151413545,2.546333760874159,4.059941936,3.5822126099424243,3.961272286,3.4835429597104666,6.032521562,5.55620648848591,6.115925144,5.639610071007017,-0.422415974,-0.44920915,-0.763462739,-0.967381239,0.6048341880296733,0.4096323433397325,0.19520184136801302,0.3277734824477047,0.27706070226004137,0.08900500410566163,0.32777348321824973,0.2770607039911234,0.20660232350759766,0.06754878275386329,0.1410215997827953,0.11311150446922694,0.0957278925843,0.030837003729042967,0.11311150473286072,0.09572789317874952
WGD,YBL085W,BOI1,YER114C,BOI2,1.26690747,1.346185994,0.56220427,0.641482793,0.9265204250551136,0.7467557754386572,1.4887246950551134,1.3882385684386573,2.317922724,2.999353492350845,2.409457639,3.116670129317108,2.751635499,3.434480520229863,2.922448937,3.631075680538794,1.141855457,0.276554031,-0.622693749,-0.686343653,0.2633575561968022,0.5971652400284888,0.33380768715361414,0.30407240580162664,0.5674299586765013,2.8744691175754977,0.38971743233593065,0.6530749863491223,0.09102015957763486,0.11517555271455705,0.20405652597244928,0.10499507247422557,0.19415971098767137,0.7599999999501323,0.13425039484169582,0.22255109231853412
WGD,YDL194W,SNF3,YDL138W,RGT2,0.590443122,0.789535974,-0.114260078,0.084832774,0.8926380790716992,1.0191075431508176,0.7783780010716992,1.1039403171508175,2.025029808,2.6617348398610137,1.933097623,2.50595274292242,1.782278235,2.4203975197546073,1.889438902,2.4637082743681953,,1.141855457,,,0.6613721385500513,0.42012246586977137,1.081494604419823,0.30539210817588314,0.35598003037416925,,0.5174969245007801,0.1438752125616506,0.22528248636511003,0.3581982966416194,0.144583056068697,0.10544738263681867,0.12275111143945643,,0.17745215158986333,0.04982206405693981
WGD,YDL179W,PCL9,YDL127W,PCL2,1.103876831,1.111695666,0.399173631,0.406992466,1.2377352800920645,0.824830538028801,1.6369089110920645,1.231823004028801,3.060546028,3.2346076284046683,2.945365213,3.125085453380138,3.331228164,3.506704016954905,3.223866183,3.4050006769409364,,,,,0.0259736076557884,1.3716398631721745,1.345666255516386,0.3826223853405236,0.3566487810066631,,0.36382479022715764,0.33785118253628477,0.009001523322559421,0.4352636161655506,0.4425312861582025,0.13183496460461627,0.12297938395677324,,0.1254280318226185,0.11655810764484095
WGD,YDR277C,MTH1,YOR047C,STD1,0.63517007,1.121246167,-0.069533131,0.416542967,1.1744147900393966,1.016341804007266,1.1048816590393966,1.432884771007266,2.784931616,3.1121831066180357,2.665588096,3.0037098678495244,2.58690699,2.9155727338736344,2.953639567,3.293175592477712,0.17181868,0.715886724,,,1.6147098428774949,0.5251070933428721,1.0896027528565508,0.3964505920307523,1.218259250846743,1.8073549208940134,0.36034029940854234,1.2543695447066656,0.5076923073739137,0.36064534829332767,0.18000538180575812,0.13654115066907124,0.3987960548899628,0.5555555552767518,0.12423921854177276,0.4092677750265297
WGD,YDR458C,HEH2,YML034W,SRC1,1.151644555,1.304355389,0.446941355,0.599652189,0.938116081712268,0.8484279603062796,1.3850574367122679,1.4480801493062796,2.554789258,3.0667190987961312,2.457022197,3.0684704331731543,2.873239118,3.3865832116496977,2.92818289,3.5410453797174495,0.17181868,0.127615018,,,0.5072944098582797,0.2979374902762213,0.20935691958205913,0.324775146690466,0.18251925984588585,0.146841386694705,0.005817806870574709,0.5131122157014782,0.17402543721840366,0.07243051790070357,0.10289184557007386,0.11208553528767298,0.06317211938122594,0.05084745706208589,0.0020162954823027936,0.17597998331943285
WGD,YER062C,GPP2,YIL053W,GPP1,1.813801556,2.887751662,1.109098355,2.183048461,-0.01671153043531006,0.32202719631531546,1.09238682456469,2.5050756573153152,3.313046877,3.4024823594470783,3.331087339,3.4205228218404886,4.293653737,4.384503472726818,5.385644305,5.476494041026267,,,-0.487515724,-0.766115891,3.5675850296286606,1.1252656932192762,4.692850722847936,0.05992911756254812,3.6275141471912082,,0.05992911886942863,3.6275141481859547,0.8444345522302976,0.9255497911470415,0.37134934074491915,0.020766863339334148,0.8502905028338916,,0.02076686379206904,0.8502905029293901
WGD,YDR263C,DIN7,YOR033C,EXO1,0.79919011,1.089688986,0.09448691,0.384985786,0.8513536687374237,1.2124909421568675,0.9458405787374237,1.5974767281568676,1.719270899,2.0435099298742223,2.130718499,2.667435585210694,1.685266313,2.010919597688812,2.38721279,2.925344129079037,,1.317946716,,,0.9650163777176005,1.1996720546830697,2.16468843240067,1.366799342013977,2.3318157230535057,,2.072636163583234,3.0376525414793996,0.32251288900317276,0.6352824742756298,0.39336484391064686,0.4411812187419211,0.6685660926042614,,0.615868187471069,0.7828810020876829
WGD,YHR155W,YSP1,YNL257C,SIP3,1.16047067,1.167341725,0.45576747,0.462638525,0.8507965789636871,0.8379219449284881,1.306564048963687,1.300560469928488,1.864519335,2.643832979121235,1.846673817,2.6263406895624133,2.19179531,2.972523206774506,2.180820847,2.9619019723836737,,,,,0.02282515064601615,0.04276860851292042,0.01994345786690404,0.05928152761201792,0.03645637696600095,,0.05810812812935464,0.0352829769252905,0.007910429403783847,0.0069117657282532965,0.014821384772308288,0.020542521514824417,0.012634145161729103,,0.02013602048225608,0.012227538543327945
WGD,YJL139C,YUR1,YKR061W,KTR2,0.965042774,0.721084698,0.260339574,0.016381498,0.8556468359171977,0.8093523287188109,1.1159864099171977,0.8257338267188109,2.735961086,3.058180139723673,2.135658661,2.454830020762003,2.867809165,3.1914424715435685,2.023548664,2.344134276724195,0.442885452,,,,0.8104111866390664,0.1537870241012864,0.9641982107403526,1.9941614910365144,2.80457267767558,,2.0042857112324044,2.8146968973987714,0.273707424802373,0.32225880456368294,0.05324810941855933,0.5987034048659048,0.7495778343894557,,0.6009497540619531,0.7511111111111111
WGD,YDR351W,SBE2,YHR103W,SBE22,1.14219105,1.473273163,0.437487849,0.768569963,0.9812439703914357,0.7917056925651708,1.4187318193914358,1.5602756555651707,2.377259463,3.0040373312196507,2.231094871,2.851805663072639,2.686255817,3.3144479385852685,2.871173339,3.4932983840623075,,,,,1.099830972889372,0.629632530167636,0.47019844604366406,0.4855482646425498,0.614282711568751,,0.5057026553491271,0.594128319613296,0.3637251703306719,0.16153104650298256,0.21481513882126016,0.16670758431648747,0.20973502652964146,,0.17349043277979373,0.20304761904761923
