Model,Run,Iter,Mut_corr,pearson,r_pval,spearman,rho_pval
ADS,Bm05,iter3,0.2,0.13442910565027388,1.584640254691712e-09,0.08633309308327326,0.00011075343507244258
ADS,Bm10,iter1,0.2,0.14948143932305075,1.834607284831604e-11,0.11580184695046174,2.068682884890637e-07
ADS,Bm10,iter2,0.2,0.1378341501850553,6.022464246416354e-10,0.1066785731696433,1.7401113782970064e-06
ADS,Bm10,iter3,0.2,0.1522654002638169,7.636483287476135e-12,0.1262893980723495,1.4531475077931756e-08
ADS,Bm1,iter1,0.2,0.17363733690548178,5.2859070958769645e-15,0.11100275925068981,6.475215123458174e-07
ADS,Bm1,iter2,0.2,0.17259358876307634,7.714155470287593e-15,0.10491213072803268,2.57802200621121e-06
ADS,Bm1,iter3,0.2,0.14364900745474218,1.0918094760083514e-10,0.08508729327182332,0.00013910687653499092
ADS,Bm2,iter1,0.2,0.16849819560938842,3.323579123970831e-14,0.09706191176547793,1.3719874883792769e-05
ADS,Bm2,iter2,0.2,0.14904063358499786,2.1045840632490602e-11,0.08853181013295253,7.352704746924916e-05
ADS,Bm2,iter3,0.2,0.13292086327042893,2.4138819050434713e-09,0.07481628370407092,0.0008125386324213941
ADS,Bm3,iter1,0.2,0.15390831356750076,4.517903701461275e-12,0.10313070778267694,3.8081072349647627e-06
ADS,Bm3,iter2,0.2,0.13108629041222047,4.0022932818431515e-09,0.08381620345405086,0.0001749850504004998
ADS,Bm3,iter3,0.2,0.14024248009741805,2.994432085414019e-10,0.09527848331962083,1.9720513759652877e-05
ADS,Bm4,iter1,0.2,0.13386714496793667,1.8546977317000694e-09,0.08150899887724972,0.00026327632978624
ADS,Bm4,iter2,0.2,0.1413494307221993,2.163122644578139e-10,0.09674587368646842,1.4637638809656149e-05
ADS,Bm4,iter3,0.2,0.14773269522297977,3.1552698318281674e-11,0.09495576873894218,2.104455329199824e-05
ADS,Bm5,iter1,0.2,0.17203946186765018,9.419575556523473e-15,0.12632454308113578,1.4397303672596162e-08
ADS,Bm5,iter2,0.2,0.12288931221699356,3.522681970640429e-08,0.08051934212983552,0.00031270998259781837
ADS,Bm5,iter3,0.2,0.12909403893062651,6.876620441046789e-09,0.10104508026127007,5.964600732108118e-06
ADS,Bm6,iter1,0.2,0.1575670159309143,1.3753100821306406e-12,0.11243471060867764,4.6290905998446736e-07
ADS,Bm6,iter2,0.2,0.12106868151047734,5.605203786171252e-08,0.08138806884701721,0.0002688978834866281
ADS,Bm6,iter3,0.2,0.1368999330371246,7.872003194693748e-10,0.10484990621247656,2.613669968410473e-06
ADS,Bm7,iter1,0.2,0.17557917118984145,2.6000099027361903e-15,0.14664281766070442,4.409582869862372e-11
ADS,Bm7,iter2,0.2,0.13081973573079209,4.3049166734669074e-09,0.09778188494547124,1.1829536292596943e-05
ADS,Bm7,iter3,0.2,0.14497147400634444,7.331894134380957e-11,0.11899070824767705,9.446036260547509e-08
ADS,Bm8,iter1,0.2,0.16142512208578608,3.805213232031176e-13,0.1212607413151853,5.338878721738545e-08
ADS,Bm8,iter2,0.2,0.14645677459504738,4.667700272391192e-11,0.11406361951590487,3.144211911612459e-07
ADS,Bm8,iter3,0.2,0.15275215307383294,6.540532993864623e-12,0.12743458385864595,1.0726975755113621e-08
ADS,Bm9,iter1,0.2,0.15023054551819146,1.4514877006735975e-11,0.11781084395271099,1.265474888111905e-07
ADS,Bm9,iter2,0.2,0.1350271175281786,1.3393475963083686e-09,0.10258388864597216,4.287109171987316e-06
ADS,Bm9,iter3,0.2,0.16149090638254507,3.7217327265454794e-13,0.14214991753747935,1.7071037611510356e-10
ADS,Bm05,iter1,-0.2,-0.18054153917949722,4.08693261076816e-16,-0.2095803943950986,2.7389446393563246e-21
ADS,Bm05,iter2,-0.2,-0.1936601013701637,2.3690365002979188e-18,-0.20023422055855514,1.5545027280290306e-19
ADS,Bm05,iter3,-0.2,-0.18610105650549352,4.824687745049467e-17,-0.20352849588212396,3.828852213867592e-20
ADS,Bm10,iter1,-0.2,-0.19016805006053217,9.683562316641714e-18,-0.18214428203607053,2.222760681555106e-16
ADS,Bm10,iter2,-0.2,-0.23049500625192024,1.5854250171134227e-25,-0.22221784205446046,8.497944168974818e-24
ADS,Bm10,iter3,-0.2,-0.2055063957552275,1.631678930914104e-20,-0.1829670472417618,1.6224262745277412e-16
ADS,Bm1,iter1,-0.2,-0.17048521468453165,1.643618477107599e-14,-0.21233328808332202,8.028674859197604e-22
ADS,Bm1,iter2,-0.2,-0.163631319003659,1.7993209313401792e-13,-0.1777315584328896,1.1729482155052766e-15
ADS,Bm1,iter3,-0.2,-0.1845692900846426,8.751060626587774e-17,-0.2225513596378399,7.26053461684911e-24
ADS,Bm2,iter1,-0.2,-0.20665274223278798,9.912699343283826e-21,-0.21564694341173582,1.7915859909748974e-22
ADS,Bm2,iter2,-0.2,-0.20509751862939227,1.947711734680618e-20,-0.22643299910824977,1.1411424068771362e-24
ADS,Bm2,iter3,-0.2,-0.21007943267218127,2.1954630896508113e-21,-0.2374725368681342,4.882950276456533e-27
ADS,Bm3,iter1,-0.2,-0.21729927466493681,8.401557549088954e-23,-0.21270673267668316,6.788490129302933e-22
ADS,Bm3,iter2,-0.2,-0.214815340859275,2.616590902909258e-22,-0.22222452455613112,8.471212374103837e-24
ADS,Bm3,iter3,-0.2,-0.20910853525133355,3.374301857171137e-21,-0.21847484161871036,4.883457537865288e-23
ADS,Bm4,iter1,-0.2,-0.20221922213612187,6.701654112018764e-20,-0.18722764830691208,3.103515827818007e-17
ADS,Bm4,iter2,-0.2,-0.2228227930273256,6.386511446287253e-24,-0.23386641446660358,2.9923772018081764e-26
ADS,Bm4,iter3,-0.2,-0.19720695123251547,5.514624839256539e-19,-0.21386255196563797,4.0305576381446487e-22
ADS,Bm5,iter1,-0.2,-0.19456937859967927,1.6346885614201894e-18,-0.19394506698626673,2.1093923431110835e-18
ADS,Bm5,iter2,-0.2,-0.21964586663004845,2.8355657333400234e-23,-0.22232548658137163,8.077318984272706e-24
ADS,Bm5,iter3,-0.2,-0.21453875890756635,2.966842837743165e-22,-0.21631132057783012,1.3222883231532666e-22
ADS,Bm6,iter1,-0.2,-0.20690028354921142,8.89784427283816e-21,-0.2005931301482825,1.3359946009176763e-19
ADS,Bm6,iter2,-0.2,-0.2315583174066282,9.397361269154407e-26,-0.22786971896742975,5.702353526172225e-25
ADS,Bm6,iter3,-0.2,-0.1937756313756946,2.260176175215417e-18,-0.18205760751440186,2.2975184363658926e-16
ADS,Bm7,iter1,-0.2,-0.2029994382022418,4.8029474533230166e-20,-0.20326148231537056,4.293234314252601e-20
ADS,Bm7,iter2,-0.2,-0.22921012690140313,2.972282930534955e-25,-0.22536603234150807,1.90433647760471e-24
ADS,Bm7,iter3,-0.2,-0.202815272299734,5.196498344541516e-20,-0.19491537972884493,1.4187629907551804e-18
ADS,Bm8,iter1,-0.2,-0.18511623008649009,7.079177750735392e-17,-0.17648802812200703,1.8600922423979476e-15
ADS,Bm8,iter2,-0.2,-0.22981922170091315,2.2075435913017357e-25,-0.21879846969961741,4.20356614601392e-23
ADS,Bm8,iter3,-0.2,-0.19664593467983665,6.957538835717918e-19,-0.17462399415599852,3.689705042106838e-15
ADS,Bm9,iter1,-0.2,-0.17826232194669783,9.624149633559552e-16,-0.1601998015499504,5.742374001148844e-13
ADS,Bm9,iter2,-0.2,-0.21808182217623368,5.856761766257777e-23,-0.20681669620417406,9.228490014643482e-21
ADS,Bm9,iter3,-0.2,-0.20123908710416855,1.0164555814360661e-19,-0.17725450881362717,1.4004707351606653e-15
ADS,Bm05,iter1,0.3,0.26469289345440294,2.048318299908071e-33,0.19906901426725357,2.536932910883807e-19
ADS,Bm05,iter2,0.3,0.25274073814017434,1.6105022376793986e-30,0.1928677652169413,3.268413356210021e-18
ADS,Bm05,iter3,0.3,0.22488382040547272,2.398188160917877e-24,0.1464934716233679,4.615643882609958e-11
ADS,Bm10,iter1,0.3,0.2466045427813332,4.3176393460838733e-29,0.21193466448366613,9.600107964329385e-22
ADS,Bm10,iter2,0.3,0.21819174932717594,5.566681027300323e-23,0.172215016053754,8.842624797697958e-15
ADS,Bm10,iter3,0.3,0.25610342597038344,2.5559536078211626e-31,0.22127244431811105,1.3256938125348696e-23
ADS,Bm1,iter1,0.3,0.2781305908868881,7.475156152298234e-37,0.20233249008312248,6.385804938261975e-20
ADS,Bm1,iter2,0.3,0.26254433455878445,6.967409820761897e-33,0.20477764819441202,2.2364700286855135e-20
ADS,Bm1,iter3,0.3,0.22082711497104385,1.633456784297693e-23,0.16326663031665758,2.0379198228609768e-13
ADS,Bm2,iter1,0.3,0.2716632856240937,3.5686542962555913e-35,0.19280869070217269,3.34759842770707e-18
ADS,Bm2,iter2,0.3,0.24504896365431492,9.797417768351136e-29,0.1777928484482121,1.1464923799402106e-15
ADS,Bm2,iter3,0.3,0.23379965480851156,3.093622285365609e-26,0.17369954692488673,5.167761008939058e-15
ADS,Bm3,iter1,0.3,0.23749125415173672,4.836833034399924e-27,0.17031681657920414,1.7452616906762775e-14
ADS,Bm3,iter2,0.3,0.2369579310553698,6.336492446201664e-27,0.18351515337878835,1.3143897313580146e-16
ADS,Bm3,iter3,0.3,0.24774228616523616,2.362544763615695e-29,0.19475136068784016,1.5173638233349103e-18
ADS,Bm4,iter1,0.3,0.23426480233688954,2.4529357150007833e-26,0.16808980652245165,3.8370884838851996e-14
ADS,Bm4,iter2,0.3,0.20630519256291158,1.1533171607003533e-20,0.15044370611092653,1.3576016191578199e-11
ADS,Bm4,iter3,0.3,0.23124225050628566,1.098100978786728e-25,0.18581975845493962,5.384246978383313e-17
ADS,Bm5,iter1,0.3,0.24697375463722337,3.5515235315236204e-29,0.18037926159481538,4.345533710061172e-16
ADS,Bm5,iter2,0.3,0.22682062826550686,9.46797569275757e-25,0.17935945033986259,6.381527602623096e-16
ADS,Bm5,iter3,0.3,0.2514587620452829,3.225550166308399e-30,0.2001535925383981,1.608248384985915e-19
ADS,Bm6,iter1,0.3,0.24390798612536574,1.7804851999591553e-28,0.18812336753084188,2.1809377257045745e-17
ADS,Bm6,iter2,0.3,0.22247248433746503,7.536018683628308e-24,0.1778300844575211,1.1307072102836396e-15
ADS,Bm6,iter3,0.3,0.24422282765212597,1.510380858392616e-28,0.19482729670682417,1.47090124662584e-18
ADS,Bm7,iter1,0.3,0.25388823079301404,8.619913734761613e-31,0.20973394793348699,2.558895979069429e-21
ADS,Bm7,iter2,0.3,0.2264006018100135,1.1590701979235064e-24,0.18000739500184873,5.000449118279004e-16
ADS,Bm7,iter3,0.3,0.23144319160469284,9.946123468348997e-26,0.18994030748507687,1.0604920117555757e-17
ADS,Bm8,iter1,0.3,0.24252605224942594,3.6555477920071724e-28,0.20704700326175077,8.345536863470055e-21
ADS,Bm8,iter2,0.3,0.2221525614115304,8.763515100981643e-24,0.1795116763779191,6.02666141846042e-16
ADS,Bm8,iter3,0.3,0.23963243525796157,1.624596985173507e-27,0.2071541137885284,7.963862010957877e-21
ADS,Bm9,iter1,0.3,0.2438498547413965,1.8353539715511844e-28,0.19376299544074885,2.2718380099288603e-18
ADS,Bm9,iter2,0.3,0.2298559280860068,2.168265109574909e-25,0.1794005788501447,6.283670461702497e-16
ADS,Bm9,iter3,0.3,0.24880469572046665,1.3416491905509468e-29,0.22197153899288474,9.543673293160074e-24
ADS,Bm05,iter1,-0.3,-0.2700852108029479,9.021675218182501e-35,-0.29819803904950976,2.348857915005375e-42
ADS,Bm05,iter2,-0.3,-0.29513222470320066,1.740477279940656e-41,-0.2981291980322995,2.4575623888944205e-42
ADS,Bm05,iter3,-0.3,-0.2750218891935904,4.8562224365971174e-36,-0.2835704043926011,2.6674615788138656e-38
ADS,Bm10,iter1,-0.3,-0.2759577821736756,2.7716897887770903e-36,-0.2496446544111636,8.560928760862304e-30
ADS,Bm10,iter2,-0.3,-0.30491636890401164,2.6756816221911165e-44,-0.28294381823595455,3.930874845861672e-38
ADS,Bm10,iter3,-0.3,-0.27757392009086546,1.046935598279429e-36,-0.24900168525042132,1.2076615470207603e-29
ADS,Bm1,iter1,-0.3,-0.238849859464208,2.423616153750903e-27,-0.26639643059910767,7.697405097520245e-34
ADS,Bm1,iter2,-0.3,-0.2531034479033953,1.3222252587651277e-30,-0.2651721317930329,1.556450501332604e-33
ADS,Bm1,iter3,-0.3,-0.27098095649054466,5.333222823592104e-35,-0.2927625371906343,8.048554182244573e-41
ADS,Bm2,iter1,-0.3,-0.27593316633245063,2.8129549473392863e-36,-0.28068931317232826,1.573247499364777e-37
ADS,Bm2,iter2,-0.3,-0.29496054615614375,1.9456379106475308e-41,-0.2954914653728663,1.3781490620799358e-41
ADS,Bm2,iter3,-0.3,-0.29227086083586307,1.10386486928452e-40,-0.3158680194670049,1.4061024856502237e-47
ADS,Bm3,iter1,-0.3,-0.2928557278538803,7.580245131730179e-41,-0.27979359094839773,2.719855980562025e-37
ADS,Bm3,iter2,-0.3,-0.31293912811593494,1.0932465191888574e-46,-0.3088431772107943,1.8516681179627685e-45
ADS,Bm3,iter3,-0.3,-0.29128969278622013,2.069629388627468e-40,-0.28640284160071033,4.5654773555181975e-39
ADS,Bm4,iter1,-0.3,-0.2783342250861882,6.607211468181485e-37,-0.2748815712203928,5.2811973329510496e-36
ADS,Bm4,iter2,-0.3,-0.30205203608160724,1.8293795603437872e-43,-0.30344672636168163,7.193924029920289e-44
ADS,Bm4,iter3,-0.3,-0.287315782287907,2.5733609901365246e-39,-0.28545627986406996,8.254011494084363e-39
ADS,Bm5,iter1,-0.3,-0.303847101217258,5.497863503119773e-44,-0.2919481809870452,1.3577181516799352e-40
ADS,Bm5,iter2,-0.3,-0.31751180728215306,4.402719812471898e-48,-0.3013343568335892,2.9513215309622257e-43
ADS,Bm5,iter3,-0.3,-0.28078860749171963,1.4804285608054749e-37,-0.2712123168030792,4.654602368832198e-35
ADS,Bm6,iter1,-0.3,-0.2774583748478424,1.1226495891420631e-36,-0.25596590949147735,2.757259310743201e-31
ADS,Bm6,iter2,-0.3,-0.3193135770250548,1.2226537907844685e-48,-0.31036526209131554,6.504147168426904e-46
ADS,Bm6,iter3,-0.3,-0.28152735946961444,9.409346746619372e-38,-0.2592122358030589,4.548949400845884e-32
ADS,Bm7,iter1,-0.3,-0.28425497060000615,1.7443360108600202e-38,-0.26445901961475493,2.3415837232006194e-33
ADS,Bm7,iter2,-0.3,-0.32051910203516953,5.16268650629922e-49,-0.3059444384861096,1.335018851866616e-44
ADS,Bm7,iter3,-0.3,-0.3013816852863792,2.859806797528907e-43,-0.2795963378990845,3.067495962764432e-37
ADS,Bm8,iter1,-0.3,-0.29890525243344374,1.4746905413292986e-42,-0.2752856413214103,4.1472185282354576e-36
ADS,Bm8,iter2,-0.3,-0.3101342723750262,7.626376947470666e-46,-0.28958189139547286,6.144152274556623e-40
ADS,Bm8,iter3,-0.3,-0.2794457223667769,3.362346583961346e-37,-0.24759771189942797,2.5511159210167246e-29
ADS,Bm9,iter1,-0.3,-0.28196495581024167,7.189296775296761e-38,-0.24926345481586373,1.0499355054724628e-29
ADS,Bm9,iter2,-0.3,-0.29834943276429604,2.126320900129374e-42,-0.27445418961354734,6.816650668236934e-36
ADS,Bm9,iter3,-0.3,-0.28378959434976414,2.3285738318045714e-38,-0.25891017322754334,5.385134330553325e-32
ADS,Bm05,iter1,0.4,0.3477212298686102,6.2816252782845634e-58,0.2786888571722143,5.327962638752394e-37
ADS,Bm05,iter2,0.4,0.35106915568292485,4.3429469243922415e-59,0.276291276072819,2.2684376253052696e-36
ADS,Bm05,iter3,0.4,0.31925861182461024,1.2715526555718694e-48,0.25982269845567457,3.2322720322256573e-32
ADS,Bm10,iter1,0.4,0.33139854235777066,1.80059321765593e-52,0.2817715019428754,8.098040945672004e-38
ADS,Bm10,iter2,0.4,0.30487349086114457,2.754237969370589e-44,0.2465765671441418,4.381959927184482e-29
ADS,Bm10,iter3,0.4,0.34562860979902754,3.28214773546263e-57,0.29595090348772585,1.0219690375362157e-41
ADS,Bm1,iter1,0.4,0.36173054161053736,7.045612598449092e-63,0.29402053800513445,3.576416513350558e-41
ADS,Bm1,iter2,0.4,0.3486269075083758,3.0590362875788565e-58,0.2733071528267882,1.349172880646093e-35
ADS,Bm1,iter3,0.4,0.3188963735941539,1.6462047267704182e-48,0.2529342287335572,1.4497216386442856e-30
