Model,Comparison,Property,Run,Mut_corr,KS stats,KS p-value
Mixed,All duplicates,Transcription rate,Bm05,0.2,-0.13781540342298287,1.1767918091580102e-05
Mixed,All duplicates,Transcription rate,Bm05,0.3,-0.14719193154034227,6.1271961676601094e-06
Mixed,All duplicates,Transcription rate,Bm05,0.4,-0.14247188264058677,2.980657587266696e-06
Mixed,All duplicates,Transcription rate,Bm05,0.5,-0.1723492257538712,5.557265351600431e-09
Mixed,All duplicates,Transcription rate,Bm05,0.6,-0.18061939690301546,4.423202767019537e-09
Mixed,All duplicates,Transcription rate,Bm05,0.7,-0.19670456397718009,4.27558729162077e-11
Mixed,All duplicates,Transcription rate,Bm1,-0.4,-0.0495179299103504,0.3632076707333709
Mixed,All duplicates,Transcription rate,Bm1,-0.3,-0.05608109209453949,0.23009392262472417
Mixed,All duplicates,Transcription rate,Bm1,-0.2,-0.06083944580277096,0.16203774370449375
Mixed,All duplicates,Transcription rate,Bm1,-0.1,-0.06702444987775057,0.09940818961068147
Mixed,All duplicates,Transcription rate,Bm1,0.0,-0.07093765281173593,0.0666268611953811
Mixed,All duplicates,Transcription rate,Bm1,0.1,-0.06867440912795433,0.10130792213522798
Mixed,All duplicates,Transcription rate,Bm1,0.2,-0.0793643031784841,0.031308409318230236
Mixed,All duplicates,Transcription rate,Bm1,0.3,-0.08110431947840259,0.024374538713950167
Mixed,All duplicates,Transcription rate,Bm1,0.4,-0.09859413202933982,0.005470476690417933
Mixed,All duplicates,Transcription rate,Bm1,0.5,-0.10280684596577012,0.0020243551867951
Mixed,All duplicates,Transcription rate,Bm1,0.6,-0.11129380603096983,0.0008417859258179975
Mixed,All duplicates,Transcription rate,Bm1,0.7,-0.12786430317848407,4.030279011409584e-05
Mixed,All duplicates,Transcription rate,Bm10,-0.4,-0.07937938060309692,0.029425576941529235
Mixed,All duplicates,Transcription rate,Bm10,-0.3,-0.0742860635696821,0.04843894211559263
Mixed,All duplicates,Transcription rate,Bm10,-0.2,-0.0665745721271393,0.09699049890351115
Mixed,All duplicates,Transcription rate,Bm10,-0.1,-0.06683985330073343,0.10871125309440256
Mixed,All duplicates,Transcription rate,Bm10,0.0,-0.0579812550937245,0.1971217823699302
Mixed,All duplicates,Transcription rate,Bm10,0.1,-0.06403626731866337,0.1212460432859092
Mixed,All duplicates,Transcription rate,Bm10,0.2,-0.05961450692746534,0.1848610042850688
Mixed,All duplicates,Transcription rate,Bm10,0.3,-0.05592624286878561,0.23009997464678747
Mixed,All duplicates,Transcription rate,Bm10,0.4,-0.05421964140179294,0.26562763680990215
Mixed,All duplicates,Transcription rate,Bm10,0.5,-0.04743643031784833,0.42808432171028593
Mixed,All duplicates,Transcription rate,Bm10,0.6,-0.05415770171149137,0.280050485610506
Mixed,All duplicates,Transcription rate,Bm10,0.7,-0.0485374898125509,0.39404278756804184
Mixed,All duplicates,Transcription rate,Bm2,-0.4,-0.04527302363488176,0.4787954744297198
Mixed,All duplicates,Transcription rate,Bm2,-0.3,-0.044657701711491436,0.5060429305492885
Mixed,All duplicates,Transcription rate,Bm2,-0.2,-0.0410945395273023,0.5987551704155331
Mixed,All duplicates,Transcription rate,Bm2,-0.1,-0.0354482477587612,0.7660494674986619
Mixed,All duplicates,Transcription rate,Bm2,0.0,-0.0418300733496332,0.5758681608408986
Mixed,All duplicates,Transcription rate,Bm2,0.1,-0.04492461287693556,0.4882393994494614
Mixed,All duplicates,Transcription rate,Bm2,0.2,-0.0471132844335778,0.4257530223868649
Mixed,All duplicates,Transcription rate,Bm2,0.3,-0.050242053789731005,0.35131806181175257
Mixed,All duplicates,Transcription rate,Bm2,0.4,-0.053466585167074136,0.28904554779084973
Mixed,All duplicates,Transcription rate,Bm2,0.5,-0.061732681336593265,0.1445005098194099
Mixed,All duplicates,Transcription rate,Bm2,0.6,-0.06998859005704967,0.06937865965895756
Mixed,All duplicates,Transcription rate,Bm2,0.7,-0.07809331703341484,0.030983887811983368
Mixed,All duplicates,Transcription rate,Bm3,-0.4,-0.06204441727791354,0.14602842809229374
Mixed,All duplicates,Transcription rate,Bm3,-0.3,-0.05725142624286874,0.24912402056910396
Mixed,All duplicates,Transcription rate,Bm3,-0.2,-0.04838793806030964,0.43902179279722003
Mixed,All duplicates,Transcription rate,Bm3,-0.1,-0.0464857375713121,0.48299174295619585
Mixed,All duplicates,Transcription rate,Bm3,0.0,-0.0414967400162999,0.5981572473104168
Mixed,All duplicates,Transcription rate,Bm3,0.1,-0.04025957620211893,0.6257467360220946
Mixed,All duplicates,Transcription rate,Bm3,0.2,-0.04062061939690297,0.6130256649833142
Mixed,All duplicates,Transcription rate,Bm3,0.3,-0.043950285248573695,0.5403090328726546
Mixed,All duplicates,Transcription rate,Bm3,0.4,-0.04775468622656879,0.41048835413927637
Mixed,All duplicates,Transcription rate,Bm3,0.5,-0.04674775876120616,0.4348594552579872
Mixed,All duplicates,Transcription rate,Bm3,0.6,-0.05111043194784021,0.328021173750874
Mixed,All duplicates,Transcription rate,Bm3,0.7,-0.06322982885085571,0.1313618174090086
Mixed,All duplicates,Transcription rate,Bm4,-0.4,-0.07734270578647104,0.03623916554239293
Mixed,All duplicates,Transcription rate,Bm4,-0.3,-0.0670460472697636,0.11241269509396902
Mixed,All duplicates,Transcription rate,Bm4,-0.2,-0.05449959250203743,0.2720347908260789
Mixed,All duplicates,Transcription rate,Bm4,-0.1,-0.05912428687856553,0.185594007102186
Mixed,All duplicates,Transcription rate,Bm4,0.0,-0.04789608801955988,0.4195653323498263
Mixed,All duplicates,Transcription rate,Bm4,0.1,-0.051726161369193106,0.3787140382141603
Mixed,All duplicates,Transcription rate,Bm4,0.2,-0.0387693561532192,0.6697661895742318
Mixed,All duplicates,Transcription rate,Bm4,0.3,-0.039537082314588363,0.6410593156761497
Mixed,All duplicates,Transcription rate,Bm4,0.4,-0.04231458842705784,0.5614283110962021
Mixed,All duplicates,Transcription rate,Bm4,0.5,-0.04183496332518333,0.57678837746455
Mixed,All duplicates,Transcription rate,Bm4,0.6,-0.05461613691931536,0.26272456805615824
Mixed,All duplicates,Transcription rate,Bm4,0.7,-0.05076894865525666,0.33609911891719
Mixed,All duplicates,Transcription rate,Bm5,-0.4,-0.07162428687856554,0.06435489589296257
Mixed,All duplicates,Transcription rate,Bm5,-0.3,-0.0692493887530562,0.08646422937249687
Mixed,All duplicates,Transcription rate,Bm5,-0.2,-0.06813284433577828,0.08844375615809354
Mixed,All duplicates,Transcription rate,Bm5,-0.1,-0.06211287693561527,0.1429251353022202
Mixed,All duplicates,Transcription rate,Bm5,0.0,-0.049554604726976294,0.36239370652708197
Mixed,All duplicates,Transcription rate,Bm5,0.1,-0.0505741646291768,0.35585217804486363
Mixed,All duplicates,Transcription rate,Bm5,0.2,-0.05076609616951907,0.38776693028991643
Mixed,All duplicates,Transcription rate,Bm5,0.3,-0.04198818255908717,0.5787386689954925
Mixed,All duplicates,Transcription rate,Bm5,0.4,-0.046136104319478365,0.4514443188394885
Mixed,All duplicates,Transcription rate,Bm5,0.5,-0.039499185004074934,0.6471130821825118
Mixed,All duplicates,Transcription rate,Bm5,0.6,-0.04452730236348817,0.500956852717687
Mixed,All duplicates,Transcription rate,Bm5,0.7,-0.054372453137734277,0.2579081244504841
Mixed,All duplicates,Transcription rate,Bm6,-0.4,-0.07363447432762833,0.048681062742782964
Mixed,All duplicates,Transcription rate,Bm6,-0.3,-0.0710460472697636,0.06244607171935187
Mixed,All duplicates,Transcription rate,Bm6,-0.2,-0.0661511817440912,0.11264375513575553
Mixed,All duplicates,Transcription rate,Bm6,-0.1,-0.053224531377343065,0.3171079471883451
Mixed,All duplicates,Transcription rate,Bm6,0.0,-0.0552995110024449,0.24412244429894245
Mixed,All duplicates,Transcription rate,Bm6,0.1,-0.05333781581092087,0.2842546220477202
Mixed,All duplicates,Transcription rate,Bm6,0.2,-0.05223594132029336,0.33644747337037667
Mixed,All duplicates,Transcription rate,Bm6,0.3,-0.046930725346373235,0.4460070602719292
Mixed,All duplicates,Transcription rate,Bm6,0.4,-0.05021923390383043,0.36518052287292385
Mixed,All duplicates,Transcription rate,Bm6,0.5,-0.046262836185819035,0.46304906337732515
Mixed,All duplicates,Transcription rate,Bm6,0.6,-0.04260594947025256,0.5573326995886859
Mixed,All duplicates,Transcription rate,Bm6,0.7,-0.0515656071719641,0.3244164000572681
Mixed,All duplicates,Transcription rate,Bm7,-0.4,-0.08341116544417276,0.031266484345445864
Mixed,All duplicates,Transcription rate,Bm7,-0.3,-0.07631621841890783,0.0399074275877809
Mixed,All duplicates,Transcription rate,Bm7,-0.2,-0.07015281173594126,0.07300539522588313
Mixed,All duplicates,Transcription rate,Bm7,-0.1,-0.06375305623471876,0.14160535626485068
Mixed,All duplicates,Transcription rate,Bm7,0.0,-0.05753300733496327,0.20807296738707826
Mixed,All duplicates,Transcription rate,Bm7,0.1,-0.062132844335778266,0.14940628317684373
Mixed,All duplicates,Transcription rate,Bm7,0.2,-0.05730114099429496,0.23544385624450612
Mixed,All duplicates,Transcription rate,Bm7,0.3,-0.0470509372453137,0.4308007438459473
Mixed,All duplicates,Transcription rate,Bm7,0.4,-0.04634107579462097,0.45389052094822685
Mixed,All duplicates,Transcription rate,Bm7,0.5,-0.0473528932355338,0.41871831265649684
Mixed,All duplicates,Transcription rate,Bm7,0.6,-0.04786593317033411,0.40413387375440046
Mixed,All duplicates,Transcription rate,Bm7,0.7,-0.05034718826405863,0.3941769542262801
Mixed,All duplicates,Transcription rate,Bm8,-0.4,-0.07657946210268944,0.051643848135957265
Mixed,All duplicates,Transcription rate,Bm8,-0.3,-0.0749062754686226,0.045586255177229335
Mixed,All duplicates,Transcription rate,Bm8,-0.2,-0.06757131214343924,0.0905246928047913
Mixed,All duplicates,Transcription rate,Bm8,-0.1,-0.06748451507742453,0.09954869484540933
Mixed,All duplicates,Transcription rate,Bm8,0.0,-0.056964547677261536,0.21733898865829884
Mixed,All duplicates,Transcription rate,Bm8,0.1,-0.059166259168704105,0.1816105953654155
Mixed,All duplicates,Transcription rate,Bm8,0.2,-0.0569861450692746,0.22004745723799057
Mixed,All duplicates,Transcription rate,Bm8,0.3,-0.047694376528117303,0.41339917992877845
Mixed,All duplicates,Transcription rate,Bm8,0.4,-0.05492787286063566,0.2510582530015501
Mixed,All duplicates,Transcription rate,Bm8,0.5,-0.044361043194784004,0.5064368979612234
Mixed,All duplicates,Transcription rate,Bm8,0.6,-0.04596414017929906,0.47292057253083586
Mixed,All duplicates,Transcription rate,Bm8,0.7,-0.052742461287693526,0.32755099791756076
Mixed,All duplicates,Transcription rate,Bm9,-0.4,-0.07892461287693553,0.03070084617732773
Mixed,All duplicates,Transcription rate,Bm9,-0.3,-0.07596128769356149,0.03799700740628893
Mixed,All duplicates,Transcription rate,Bm9,-0.2,-0.0736112469437652,0.05377935748889293
Mixed,All duplicates,Transcription rate,Bm9,-0.1,-0.07170293398533004,0.06708481752193186
Mixed,All duplicates,Transcription rate,Bm9,0.0,-0.0625264873675631,0.15197588537255735
Mixed,All duplicates,Transcription rate,Bm9,0.1,-0.06591116544417276,0.1367698185338041
Mixed,All duplicates,Transcription rate,Bm9,0.2,-0.0626263243683781,0.18238555401691348
Mixed,All duplicates,Transcription rate,Bm9,0.3,-0.05565281173594127,0.2764529168917127
Mixed,All duplicates,Transcription rate,Bm9,0.4,-0.05091605541972286,0.32971357937200574
Mixed,All duplicates,Transcription rate,Bm9,0.5,-0.0524942950285248,0.33311832980227307
Mixed,All duplicates,Transcription rate,Bm9,0.6,-0.051447840260798634,0.3645519038794743
Mixed,All duplicates,Transcription rate,Bm9,0.7,-0.05712102689486547,0.23952864160560883
Mixed,All duplicates,Translation rate,Bm05,-0.4,-0.08915688671556636,0.008630829253591066
Mixed,All duplicates,Translation rate,Bm05,-0.3,-0.09697188264058672,0.0038835767475398
Mixed,All duplicates,Translation rate,Bm05,-0.2,-0.10478728606356964,0.0011164731390033
Mixed,All duplicates,Translation rate,Bm05,-0.1,-0.10724368378158104,0.0007690472000115668
Mixed,All duplicates,Translation rate,Bm05,0.0,-0.11557049714751423,0.00027108390926272667
Mixed,All duplicates,Translation rate,Bm05,0.1,-0.12172534637326808,0.00021359701224454776
Mixed,All duplicates,Translation rate,Bm05,0.2,-0.1354022004889975,6.882856845765358e-06
Mixed,All duplicates,Translation rate,Bm05,0.3,-0.1428056234718826,3.7418241520074482e-06
Mixed,All duplicates,Translation rate,Bm05,0.4,-0.15620048899755498,2.5165914518954224e-07
Mixed,All duplicates,Translation rate,Bm05,0.5,-0.15541727791361037,1.3421949533280283e-07
Mixed,All duplicates,Translation rate,Bm05,0.6,-0.16980888345558265,5.8293383453644765e-09
Mixed,All duplicates,Translation rate,Bm05,0.7,-0.18545069274653625,6.811146461653078e-10
Mixed,All duplicates,Translation rate,Bm1,-0.4,-0.06814466177669104,0.1078734191213227
Mixed,All duplicates,Translation rate,Bm1,-0.3,-0.0706780766096169,0.10535073449887548
Mixed,All duplicates,Translation rate,Bm1,-0.2,-0.06797636511817434,0.08343116493534113
Mixed,All duplicates,Translation rate,Bm1,-0.1,-0.06524123879380596,0.1325708142523737
Mixed,All duplicates,Translation rate,Bm1,0.0,-0.0569095354523227,0.21261532003304992
Mixed,All duplicates,Translation rate,Bm1,0.1,-0.05669274653626727,0.22036749197078956
Mixed,All duplicates,Translation rate,Bm1,0.2,-0.05716422167889157,0.2299994379800688
Mixed,All duplicates,Translation rate,Bm1,0.3,-0.06396577017114911,0.12227552042597963
Mixed,All duplicates,Translation rate,Bm1,0.4,-0.06658068459657697,0.10428926666566417
Mixed,All duplicates,Translation rate,Bm1,0.5,-0.07074409127954356,0.08016865172051661
Mixed,All duplicates,Translation rate,Bm1,0.6,-0.08607416462917683,0.0191369106351886
Mixed,All duplicates,Translation rate,Bm1,0.7,-0.0882408312958435,0.012393602024513466
Mixed,All duplicates,Translation rate,Bm10,-0.4,-0.5378080684596577,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm10,-0.3,-0.5363215158924205,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm10,-0.2,-0.5372000814995925,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm10,-0.1,-0.5387697636511817,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm10,0.0,-0.5433031784841077,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm10,0.1,-0.5370982070089649,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm10,0.2,-0.5437966585167074,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm10,0.3,-0.5479747351263243,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm10,0.4,-0.555641401792991,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm10,0.5,-0.5644563977180114,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm10,0.6,-0.569141401792991,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm10,0.7,-0.5778080684596577,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm2,-0.4,-0.10288549307253457,0.0017846319530406003
Mixed,All duplicates,Translation rate,Bm2,-0.3,-0.09499185004074973,0.0042483817202714
Mixed,All duplicates,Translation rate,Bm2,-0.2,-0.10346047269763643,0.0024464043791297668
Mixed,All duplicates,Translation rate,Bm2,-0.1,-0.10041972290138544,0.002225326788472833
Mixed,All duplicates,Translation rate,Bm2,0.0,-0.0954669926650366,0.0074822082577836
Mixed,All duplicates,Translation rate,Bm2,0.1,-0.09558475957620205,0.0049788789160345
Mixed,All duplicates,Translation rate,Bm2,0.2,-0.09592379788101053,0.005606094804580933
Mixed,All duplicates,Translation rate,Bm2,0.3,-0.0991336593317033,0.007460173367863366
Mixed,All duplicates,Translation rate,Bm2,0.4,-0.10367970660146693,0.0017456494483421667
Mixed,All duplicates,Translation rate,Bm2,0.5,-0.10477180114099423,0.0012516761027626998
Mixed,All duplicates,Translation rate,Bm2,0.6,-0.12205460472697634,8.056161866497497e-05
Mixed,All duplicates,Translation rate,Bm2,0.7,-0.11941972290138543,0.00011441822585131011
Mixed,All duplicates,Translation rate,Bm3,-0.4,-0.1714132029339853,1.504687074938005e-08
Mixed,All duplicates,Translation rate,Bm3,-0.3,-0.1715097799511002,5.253436648663031e-09
Mixed,All duplicates,Translation rate,Bm3,-0.2,-0.17288834555827215,1.1643726501494221e-08
Mixed,All duplicates,Translation rate,Bm3,-0.1,-0.17318500407497958,7.890585296266295e-09
Mixed,All duplicates,Translation rate,Bm3,0.0,-0.1701943765281173,8.626876435435802e-09
Mixed,All duplicates,Translation rate,Bm3,0.1,-0.1742461287693561,4.3802496074718525e-09
Mixed,All duplicates,Translation rate,Bm3,0.2,-0.16970334148329255,1.683467306297833e-08
Mixed,All duplicates,Translation rate,Bm3,0.3,-0.17234311328443352,2.7734093281199062e-08
Mixed,All duplicates,Translation rate,Bm3,0.4,-0.1782416462917685,2.018088400094579e-09
Mixed,All duplicates,Translation rate,Bm3,0.5,-0.1748940505297473,1.7207471743792742e-09
Mixed,All duplicates,Translation rate,Bm3,0.6,-0.18530073349633247,2.1490535277261338e-10
Mixed,All duplicates,Translation rate,Bm3,0.7,-0.1970741646291768,8.762324199551584e-12
Mixed,All duplicates,Translation rate,Bm4,-0.4,-0.23306112469437648,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm4,-0.3,-0.24454441727791354,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm4,-0.2,-0.24443276283618576,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm4,-0.1,-0.2323480032599837,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm4,0.0,-0.24239445802770984,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm4,0.1,-0.2435611246943765,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm4,0.2,-0.2551075794621026,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm4,0.3,-0.2480611246943765,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm4,0.4,-0.2581458842705786,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm4,0.5,-0.26520089649551754,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm4,0.6,-0.2696075794621026,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm4,0.7,-0.28284881825590863,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm5,-0.4,-0.31214751426242865,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm5,-0.3,-0.3032942135289324,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm5,-0.2,-0.3019975550122249,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm5,-0.1,-0.30260757946210265,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm5,0.0,-0.30852933985330067,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm5,0.1,-0.31249755501222487,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm5,0.2,-0.3110158924205378,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm5,0.3,-0.3237925835370823,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm5,0.4,-0.32571923390383045,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm5,0.5,-0.33121393643031777,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm5,0.6,-0.33466585167074164,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm5,0.7,-0.3514971475142625,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm6,-0.4,-0.3609625101874491,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm6,-0.3,-0.3637758761206194,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm6,-0.2,-0.36405745721271393,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm6,-0.1,-0.375120619396903,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm6,0.0,-0.3660175224123879,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm6,0.1,-0.3675541972290138,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm6,0.2,-0.3733622656886715,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm6,0.3,-0.3734103504482477,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm6,0.4,-0.37091035044824766,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm6,0.5,-0.38103341483292574,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm6,0.6,-0.3953667481662591,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm6,0.7,-0.4058533007334963,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm7,-0.4,-0.4064123879380603,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm7,-0.3,-0.40541075794621023,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm7,-0.2,-0.40981866340668294,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm7,-0.1,-0.41782029339853305,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm7,0.0,-0.410818663406683,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm7,0.1,-0.41317726161369195,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm7,0.2,-0.4175334148329259,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm7,0.3,-0.42301996740016296,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm7,0.4,-0.43325998370008145,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm7,0.5,-0.4407233088834555,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm7,0.6,-0.44682151589242053,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm7,0.7,-0.45720986145069276,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm8,-0.4,-0.46303341483292576,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm8,-0.3,-0.4595334148329258,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm8,-0.2,-0.4572000814995924,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm8,-0.1,-0.45587856560717194,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm8,0.0,-0.46070008149959246,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm8,0.1,-0.4630334148329258,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm8,0.2,-0.4692000814995925,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm8,0.3,-0.47468663406682965,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm8,0.4,-0.4753667481662592,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm8,0.5,-0.4857000814995925,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm8,0.6,-0.4928667481662592,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm8,0.7,-0.5016548492257539,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm9,-0.4,-0.49542665036674816,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm9,-0.3,-0.5043533007334963,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm9,-0.2,-0.49848818255908717,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm9,-0.1,-0.5027966585167073,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm9,0.0,-0.5027000814995924,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm9,0.1,-0.5016299918500408,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm9,0.2,-0.507033414832926,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm9,0.3,-0.521154849225754,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm9,0.4,-0.5214649551752242,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm9,0.5,-0.5236682966585167,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm9,0.6,-0.5322697636511817,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm9,0.7,-0.5357347188264059,9.992007221626409e-16
Mixed,SSD,Divergence ratio,Bm05,-0.4,-0.14650813008130079,0.0031545056198598333
Mixed,SSD,Divergence ratio,Bm05,-0.3,-0.1560162601626016,0.0013295225463125333
Mixed,SSD,Divergence ratio,Bm05,-0.2,-0.1650853658536585,0.0004752571669977334
Mixed,SSD,Divergence ratio,Bm05,-0.1,-0.1715162601626016,0.00025724710822973333
Mixed,SSD,Divergence ratio,Bm05,0.0,-0.18912195121951214,6.065439892339261e-05
Mixed,SSD,Divergence ratio,Bm05,0.1,-0.20123577235772358,1.3063386194223092e-05
Mixed,SSD,Divergence ratio,Bm05,0.2,-0.21841869918699178,2.159396513490286e-06
Mixed,SSD,Divergence ratio,Bm05,0.3,-0.22973983739837392,3.494259997645817e-07
Mixed,SSD,Divergence ratio,Bm05,0.4,-0.2465081300813008,2.829001026031601e-08
Mixed,SSD,Divergence ratio,Bm05,0.5,-0.27793495934959345,2.579307508317659e-10
Mixed,SSD,Divergence ratio,Bm05,0.6,-0.3021666666666666,9.425053330384496e-13
Mixed,SSD,Divergence ratio,Bm05,0.7,-0.3350528455284553,4.440892098500626e-15
Mixed,SSD,Divergence ratio,Bm1,-0.4,-0.07138211382113814,0.4045945466939229
Mixed,SSD,Divergence ratio,Bm1,-0.3,-0.07516260162601619,0.34232599816454395
Mixed,SSD,Divergence ratio,Bm1,-0.2,-0.07264227642276416,0.3819337288762911
Mixed,SSD,Divergence ratio,Bm1,-0.1,-0.08506910569105687,0.21060889617801934
Mixed,SSD,Divergence ratio,Bm1,0.0,-0.10284959349593491,0.07527845731474427
Mixed,SSD,Divergence ratio,Bm1,0.1,-0.10951626016260152,0.05264632812462396
Mixed,SSD,Divergence ratio,Bm1,0.2,-0.1191910569105691,0.02664923162574963
Mixed,SSD,Divergence ratio,Bm1,0.3,-0.13251626016260162,0.009021871487375965
Mixed,SSD,Divergence ratio,Bm1,0.4,-0.1566829268292683,0.0012772887507307002
Mixed,SSD,Divergence ratio,Bm1,0.5,-0.16590243902439025,0.0004723950126670667
Mixed,SSD,Divergence ratio,Bm1,0.6,-0.1901829268292683,3.0011897403444305e-05
Mixed,SSD,Divergence ratio,Bm1,0.7,-0.22028861788617882,6.791523935456567e-07
Mixed,SSD,Divergence ratio,Bm10,-0.4,-0.3030487804878048,1.005454978534696e-12
Mixed,SSD,Divergence ratio,Bm10,-0.3,-0.29675203252032517,4.747350660731324e-12
Mixed,SSD,Divergence ratio,Bm10,-0.2,-0.29738211382113816,4.89856303668527e-12
Mixed,SSD,Divergence ratio,Bm10,-0.1,-0.29515040650406493,4.928094969140299e-12
Mixed,SSD,Divergence ratio,Bm10,0.0,-0.29115040650406493,1.0252502550637624e-11
Mixed,SSD,Divergence ratio,Bm10,0.1,-0.29148373983739834,1.2961076656381465e-11
Mixed,SSD,Divergence ratio,Bm10,0.2,-0.29748373983739834,3.620289253566019e-12
Mixed,SSD,Divergence ratio,Bm10,0.3,-0.29958536585365847,3.4172294623620778e-12
Mixed,SSD,Divergence ratio,Bm10,0.4,-0.304520325203252,5.910457308762792e-13
Mixed,SSD,Divergence ratio,Bm10,0.5,-0.31381707317073165,1.3281968117932289e-13
Mixed,SSD,Divergence ratio,Bm10,0.6,-0.3147235772357723,1.389999226830696e-13
Mixed,SSD,Divergence ratio,Bm10,0.7,-0.32128861788617885,3.397282455352979e-14
Mixed,SSD,Divergence ratio,Bm2,-0.4,-0.14415040650406497,0.0036013175642680335
Mixed,SSD,Divergence ratio,Bm2,-0.3,-0.1500487804878048,0.0020117805241898
Mixed,SSD,Divergence ratio,Bm2,-0.2,-0.14628861788617883,0.003228680782518033
Mixed,SSD,Divergence ratio,Bm2,-0.1,-0.14012195121951215,0.0048020849583834
Mixed,SSD,Divergence ratio,Bm2,0.0,-0.13754878048780483,0.006030663465887834
