Model,Mut_sigma,Mut_ratio,Mut_alpha,Mut_corr,Iter,Folder,Set,Comparison,Type,Moods_stat,Moods_p-val,KS_stat,KS_p-val
ADS,0.075,0.5,0,-0.1,Bm05_iter3,corr_01_neg,Mut_correlations_WGD_1e5,All duplicates,True duplicates,74.3077796356574,4.49437683772411e-09,0.2707885378037224,3.2358622948799074e-14
ADS,0.075,0.5,0,-0.1,Bm05_iter3,corr_01_neg,Mut_correlations_WGD_1e5,SSD,All,33.598887804878046,0.022862980125589006,0.26090975609756095,0.011251912746492029
ADS,0.075,0.5,0,-0.1,Bm05_iter3,corr_01_neg,Mut_correlations_WGD_1e5,SSD,True duplicates,25.403203407632162,0.00013197175960840527,0.26956908624110165,2.2234536256141835e-07
ADS,0.075,0.5,0,-0.1,Bm05_iter3,corr_01_neg,Mut_correlations_WGD_1e5,WGD,All,57.63094947213255,0.026705541354283022,0.27375510204081627,0.009443667756584088
ADS,0.075,0.5,0,-0.1,Bm05_iter3,corr_01_neg,Mut_correlations_WGD_1e5,WGD,True duplicates,51.57730797883326,2.027197540828943e-06,0.285711844546431,3.07457411831391e-09
ADS,0.075,0.5,0,0.0,Bm05_iter1,corr_0,Mut_correlations_WGD_1e5,All duplicates,All,86.36908551652202,0.004638281044961679,0.2581804400977995,0.0020725414108328506
ADS,0.075,0.5,0,0.0,Bm05_iter1,corr_0,Mut_correlations_WGD_1e5,All duplicates,True duplicates,69.9726584891217,3.0884867067473256e-10,0.27344036189226717,2.9265752229019507e-15
ADS,0.075,0.5,0,0.0,Bm05_iter1,corr_0,Mut_correlations_WGD_1e5,SSD,All,35.119317073170734,0.02269704944139865,0.2637097560975609,0.01813751249821364
ADS,0.075,0.5,0,0.0,Bm05_iter1,corr_0,Mut_correlations_WGD_1e5,SSD,True duplicates,24.93023199529981,8.04955055090369e-06,0.2757901941264311,9.243692126791177e-06
ADS,0.075,0.5,0,0.0,Bm05_iter1,corr_0,Mut_correlations_WGD_1e5,WGD,All,59.063390478563434,0.026704875142308567,0.2733,0.013462630781759306
ADS,0.075,0.5,0,0.0,Bm05_iter1,corr_0,Mut_correlations_WGD_1e5,WGD,True duplicates,50.32752613240418,5.429569414087005e-07,0.28588850174216024,4.156884233822225e-10
ADS,0.075,0.5,0,0.0,Bm05_iter2,corr_0,Mut_correlations_WGD_1e5,All duplicates,All,85.92535734672661,0.00463828297608932,0.24833178484107576,0.006411777816570048
ADS,0.075,0.5,0,0.0,Bm05_iter2,corr_0,Mut_correlations_WGD_1e5,All duplicates,True duplicates,67.01687619896073,2.9835204216475916e-10,0.25957599703697504,6.3587725903564856e-15
ADS,0.075,0.5,0,0.0,Bm05_iter2,corr_0,Mut_correlations_WGD_1e5,SSD,All,32.884156097560975,0.022862980125589006,0.2504024390243902,0.04498124853031048
ADS,0.075,0.5,0,0.0,Bm05_iter2,corr_0,Mut_correlations_WGD_1e5,SSD,True duplicates,22.902626575777756,2.2780805127846973e-05,0.26115559060723975,1.0802607939425852e-05
ADS,0.075,0.5,0,0.0,Bm05_iter2,corr_0,Mut_correlations_WGD_1e5,WGD,All,57.44680250891825,0.026705041719256785,0.262334693877551,0.02702738888594961
ADS,0.075,0.5,0,0.0,Bm05_iter2,corr_0,Mut_correlations_WGD_1e5,WGD,True duplicates,49.131830366771766,5.361769727309264e-07,0.2758398981132463,3.3780047679936475e-10
ADS,0.075,0.5,0,0.0,Bm05_iter3,corr_0,Mut_correlations_WGD_1e5,All duplicates,All,84.13856984951578,0.004638280972205529,0.2573332518337408,0.001298223891287225
ADS,0.075,0.5,0,0.0,Bm05_iter3,corr_0,Mut_correlations_WGD_1e5,All duplicates,True duplicates,73.27145203466907,5.947976525453432e-10,0.272360950326879,4.55087693205655e-15
ADS,0.075,0.5,0,0.0,Bm05_iter3,corr_0,Mut_correlations_WGD_1e5,SSD,All,32.19541463414634,0.022635309544902577,0.26153414634146344,0.007811330758462008
ADS,0.075,0.5,0,0.0,Bm05_iter3,corr_0,Mut_correlations_WGD_1e5,SSD,True duplicates,23.581029277876276,6.889106289523229e-05,0.2741117207341032,1.204101523570606e-05
ADS,0.075,0.5,0,0.0,Bm05_iter3,corr_0,Mut_correlations_WGD_1e5,WGD,All,55.4307859148349,0.026704867463058054,0.2716571428571428,0.01190964639089364
ADS,0.075,0.5,0,0.0,Bm05_iter3,corr_0,Mut_correlations_WGD_1e5,WGD,True duplicates,50.05412997477798,1.952478852252231e-06,0.2847740667976424,2.6182863368725215e-10
ADS,0.075,0.5,0,0.1,Bm05_iter1,corr_01,Mut_correlations_WGD_1e5,All duplicates,All,81.1066575107902,0.01047883743638778,0.2586070904645476,0.00124848850809245
ADS,0.075,0.5,0,0.1,Bm05_iter1,corr_01,Mut_correlations_WGD_1e5,All duplicates,True duplicates,67.36368322089594,4.0307030182526607e-10,0.274114067390351,1.1730282264889066e-12
ADS,0.075,0.5,0,0.1,Bm05_iter1,corr_01,Mut_correlations_WGD_1e5,SSD,All,33.1050731707317,0.031413741515293726,0.26056097560975605,0.01790103076180296
ADS,0.075,0.5,0,0.1,Bm05_iter1,corr_01,Mut_correlations_WGD_1e5,SSD,True duplicates,22.71974231158621,0.00013015884009168451,0.2731445136932942,9.919999330950191e-05
ADS,0.075,0.5,0,0.1,Bm05_iter1,corr_01,Mut_correlations_WGD_1e5,WGD,All,54.710442962092756,0.026704866324930496,0.27303061224489794,0.009627321503966597
ADS,0.075,0.5,0,0.1,Bm05_iter1,corr_01,Mut_correlations_WGD_1e5,WGD,True duplicates,48.71194905480619,2.0189792364267514e-06,0.287456751742466,4.443569716355278e-10
ADS,0.075,0.5,0,0.1,Bm05_iter2,corr_01,Mut_correlations_WGD_1e5,All duplicates,All,80.57104473355963,0.004638280989433729,0.2519195599022005,0.0018270652790443507
ADS,0.075,0.5,0,0.1,Bm05_iter2,corr_01,Mut_correlations_WGD_1e5,All duplicates,True duplicates,72.08035796928033,2.9296216217486333e-10,0.2718703062796813,8.331656248881049e-15
ADS,0.075,0.5,0,0.1,Bm05_iter2,corr_01,Mut_correlations_WGD_1e5,SSD,All,31.259765853658536,0.022697050305280766,0.25663414634146337,0.020591110180910054
ADS,0.075,0.5,0,0.1,Bm05_iter2,corr_01,Mut_correlations_WGD_1e5,SSD,True duplicates,24.30102312951559,3.841661244254939e-05,0.27406900063036416,1.4948270890284674e-05
ADS,0.075,0.5,0,0.1,Bm05_iter2,corr_01,Mut_correlations_WGD_1e5,WGD,All,56.41026359584528,0.026704875142308567,0.2675183673469387,0.01649812898478544
ADS,0.075,0.5,0,0.1,Bm05_iter2,corr_01,Mut_correlations_WGD_1e5,WGD,True duplicates,51.30516809292564,1.0134514919618013e-06,0.2855641660242626,1.0460909021200812e-10
ADS,0.075,0.5,0,0.1,Bm05_iter3,corr_01,Mut_correlations_WGD_1e5,All duplicates,All,87.10220247357117,0.004638280971445013,0.25880293398533005,0.0024038874209895
ADS,0.075,0.5,0,0.1,Bm05_iter3,corr_01,Mut_correlations_WGD_1e5,All duplicates,True duplicates,75.06765940688523,3.122117214587559e-10,0.2714582826939666,3.410436204787806e-14
ADS,0.075,0.5,0,0.1,Bm05_iter3,corr_01,Mut_correlations_WGD_1e5,SSD,All,35.76907317073171,0.022627778817925572,0.2629341463414634,0.01860736850013773
ADS,0.075,0.5,0,0.1,Bm05_iter3,corr_01,Mut_correlations_WGD_1e5,SSD,True duplicates,25.542789901583227,4.335509642726557e-05,0.27294014168211855,1.788618260901219e-05
ADS,0.075,0.5,0,0.1,Bm05_iter3,corr_01,Mut_correlations_WGD_1e5,WGD,All,56.714133023927964,0.026704866324930437,0.27552448979591837,0.011649592175942337
ADS,0.075,0.5,0,0.1,Bm05_iter3,corr_01,Mut_correlations_WGD_1e5,WGD,True duplicates,49.994555626384525,1.9700545943737417e-06,0.2870415125114373,1.6030079718927204e-09
ADS,0.075,0.5,0,0.2,Bm05_iter1,corr_02,Mut_correlations_WGD_1e5,All duplicates,All,82.25514273208294,0.004638280971244135,0.25936674816625915,0.00169528425764155
ADS,0.075,0.5,0,0.2,Bm05_iter1,corr_02,Mut_correlations_WGD_1e5,All duplicates,True duplicates,69.09321590984183,4.682833049027952e-09,0.27803325663961354,1.0419755197637211e-10
ADS,0.075,0.5,0,0.2,Bm05_iter1,corr_02,Mut_correlations_WGD_1e5,SSD,All,31.45469268292683,0.022626583038979887,0.2624219512195122,0.007697205059752919
ADS,0.075,0.5,0,0.2,Bm05_iter1,corr_02,Mut_correlations_WGD_1e5,SSD,True duplicates,22.606054986583544,0.001898498107990816,0.28321822376700423,0.0005275688597070693
ADS,0.075,0.5,0,0.2,Bm05_iter1,corr_02,Mut_correlations_WGD_1e5,WGD,All,54.33638576959315,0.026704865475252713,0.2738142857142857,0.010204005212944877
ADS,0.075,0.5,0,0.2,Bm05_iter1,corr_02,Mut_correlations_WGD_1e5,WGD,True duplicates,48.72109512109512,5.669392496907456e-07,0.28805345233916657,6.5989220828038564e-09
ADS,0.075,0.5,0,0.2,Bm05_iter2,corr_02,Mut_correlations_WGD_1e5,All duplicates,All,86.12997155183525,0.004638280971244135,0.25322200488997554,0.002122803807259275
ADS,0.075,0.5,0,0.2,Bm05_iter2,corr_02,Mut_correlations_WGD_1e5,All duplicates,True duplicates,70.89890874176612,2.603777888397475e-09,0.2752342158368142,3.115909027477729e-11
ADS,0.075,0.5,0,0.2,Bm05_iter2,corr_02,Mut_correlations_WGD_1e5,SSD,All,32.50729756097561,0.02262781807533369,0.25663414634146337,0.022749913528541416
ADS,0.075,0.5,0,0.2,Bm05_iter2,corr_02,Mut_correlations_WGD_1e5,SSD,True duplicates,24.325498935670602,0.0004575531754410815,0.277256278051187,0.0003363771320194351
ADS,0.075,0.5,0,0.2,Bm05_iter2,corr_02,Mut_correlations_WGD_1e5,WGD,All,54.564549065179634,0.02670486632493254,0.26673877551020403,0.01649812898168708
ADS,0.075,0.5,0,0.2,Bm05_iter2,corr_02,Mut_correlations_WGD_1e5,WGD,True duplicates,48.58163365987737,2.0254008652934793e-06,0.2875758887669522,1.5195496126586957e-09
ADS,0.075,0.5,0,0.2,Bm05_iter3,corr_02,Mut_correlations_WGD_1e5,All duplicates,All,82.11778330264804,0.004638280971445013,0.25690220048899753,0.00205156632957645
ADS,0.075,0.5,0,0.2,Bm05_iter3,corr_02,Mut_correlations_WGD_1e5,All duplicates,True duplicates,67.88887984648355,3.0994414543252003e-09,0.26706508290902825,6.6126231223090546e-12
ADS,0.075,0.5,0,0.2,Bm05_iter3,corr_02,Mut_correlations_WGD_1e5,SSD,All,30.739960975609755,0.022630338174980946,0.25616097560975604,0.018840559541911942
ADS,0.075,0.5,0,0.2,Bm05_iter3,corr_02,Mut_correlations_WGD_1e5,SSD,True duplicates,22.399069761591832,0.000188789916003778,0.2689008212441024,0.0001917575663028663
ADS,0.075,0.5,0,0.2,Bm05_iter3,corr_02,Mut_correlations_WGD_1e5,WGD,All,53.11169989277502,0.02670486632493254,0.27343061224489795,0.014456908915703847
ADS,0.075,0.5,0,0.2,Bm05_iter3,corr_02,Mut_correlations_WGD_1e5,WGD,True duplicates,47.4247871073176,2.0640221153686333e-06,0.2829946739911594,4.284222540428598e-09
ADS,0.075,0.5,0,0.3,Bm05_iter1,corr_03,Mut_correlations_WGD_1e5,All duplicates,All,84.12300994547655,0.00463828097123589,0.257660880195599,0.001416412830666
ADS,0.075,0.5,0,0.3,Bm05_iter1,corr_03,Mut_correlations_WGD_1e5,All duplicates,True duplicates,71.07243105092095,1.6257620816672488e-08,0.27601836611658426,2.0700021299560286e-09
ADS,0.075,0.5,0,0.3,Bm05_iter1,corr_03,Mut_correlations_WGD_1e5,SSD,All,31.714595121951216,0.022626172658949728,0.2582219512195122,0.012373945520258894
ADS,0.075,0.5,0,0.3,Bm05_iter1,corr_03,Mut_correlations_WGD_1e5,SSD,True duplicates,21.769366617345234,0.0071726498674836514,0.27772242375065626,0.0015643446855173823
ADS,0.075,0.5,0,0.3,Bm05_iter1,corr_03,Mut_correlations_WGD_1e5,WGD,All,55.274247118549866,0.026704865475256648,0.27503061224489794,0.010435858428653254
ADS,0.075,0.5,0,0.3,Bm05_iter1,corr_03,Mut_correlations_WGD_1e5,WGD,True duplicates,48.492681133527455,2.107684460459758e-06,0.29036552977355323,7.187095862466116e-08
ADS,0.075,0.5,0,0.3,Bm05_iter2,corr_03,Mut_correlations_WGD_1e5,All duplicates,All,78.95660151099369,0.004638280971244135,0.25434718826405867,0.001534598058047475
ADS,0.075,0.5,0,0.3,Bm05_iter2,corr_03,Mut_correlations_WGD_1e5,All duplicates,True duplicates,66.97829577256442,1.5279509338061322e-08,0.27533653158099186,2.248302937052009e-09
ADS,0.075,0.5,0,0.3,Bm05_iter2,corr_03,Mut_correlations_WGD_1e5,SSD,All,30.09020487804878,0.022626583038979912,0.253870731707317,0.014343680999553975
