Model,Mut_sigma,Mut_ratio,Mut_alpha,Mut_corr,Iter,Folder,Set,Type,rho_fold,p-val_fold,rho_signed,p-val_signed,rho_ratio,p-val_ratio
No Cost,0.2,6.0,0,0,Bm6_iter2,20_percent,Mut_SD_SSD_1e5,All,0.6136578134184291,1.257699053169082e-258,0.1106311804015455,4.3315853454528644e-15,0.8370021875523501,0.0
No Cost,0.2,6.0,0,0,Bm6_iter2,20_percent,Mut_SD_SSD_1e5,True duplicates,0.3741862645827106,6.471118122672706e-54,-0.0691032317198472,9.793636794835784e-06,0.5335661920742563,1.8168845774361027e-117
ADS,0.2,6.0,0,0,Bm6_iter2,20_percent,Mut_SD_SSD_1e5,All,0.621430959826985,4.740588433687474e-267,0.1590993654573887,1.0521424948517927e-29,0.7880004266240683,0.0
ADS,0.2,6.0,0,0,Bm6_iter2,20_percent,Mut_SD_SSD_1e5,True duplicates,0.401470268718455,2.7745514234597e-64,-0.0753583189065612,1.234001074076774e-06,0.5659386366060327,6.36885632825385e-139
Minimal,0.2,6.0,0,0,Bm6_iter2,20_percent,Mut_SD_SSD_1e5,All,0.6067700809831958,2.341752611994102e-251,0.1627220684597924,5.170007909334634e-31,0.7854707586353215,0.0
Minimal,0.2,6.0,0,0,Bm6_iter2,20_percent,Mut_SD_SSD_1e5,True duplicates,0.4236880746916073,7.113072265661454e-72,-0.0761845733332675,9.59009117581982e-07,0.555224704550995,3.144821272080223e-132
Mixed,0.2,1.0,0,0,Bm1_iter2,20_percent,Mut_SD_SSD_1e5,All,0.6576855966856955,1.09672657891337e-309,0.3286863380929222,2.8481585127496238e-126,0.5280239915558388,1.5295677857661044e-179
Mixed,0.2,1.0,0,0,Bm1_iter2,20_percent,Mut_SD_SSD_1e5,True duplicates,0.2138352326615539,4.58900927701249e-18,-0.0101750419691899,0.5145202133199415,0.6499973641146035,1.7895805800850943e-193
No Cost,0.2,1.0,0,0,Bm1_iter2,20_percent,Mut_SD_SSD_1e5,All,0.6943258503561361,0.0,0.305932250594179,8.222717424979302e-109,0.377395092959215,1.909113143437853e-85
No Cost,0.2,1.0,0,0,Bm1_iter2,20_percent,Mut_SD_SSD_1e5,True duplicates,0.3439486562028491,2.037544509571836e-44,-0.0733417486184443,2.936992732553883e-06,0.2067904730011376,1.7643420244493435e-16
ADS,0.2,1.0,0,0,Bm1_iter2,20_percent,Mut_SD_SSD_1e5,All,0.6442779649724745,3.049319443571953e-293,0.2525816383623002,1.26471605418686e-73,-0.0224775257724041,0.26124381384449
ADS,0.2,1.0,0,0,Bm1_iter2,20_percent,Mut_SD_SSD_1e5,True duplicates,0.3869167625547974,1.2416519599506865e-59,-0.0924659941857396,2.536941735782059e-09,-0.0270827514926845,0.2733138246013084
Minimal,0.2,1.0,0,0,Bm1_iter2,20_percent,Mut_SD_SSD_1e5,All,0.6148526131924182,6.60833290245335e-260,0.2368852739910664,9.994179944294395e-65,-0.0265405098464815,0.1846425266446447
Minimal,0.2,1.0,0,0,Bm1_iter2,20_percent,Mut_SD_SSD_1e5,True duplicates,0.4135429838651889,1.1147148636934311e-68,-0.0913727914495717,3.901676893286367e-09,0.0105027362738103,0.671014413326078
Mixed,0.2,9.0,0,0,Bm9_iter3,20_percent,Mut_SD_SSD_1e5,All,0.6042042102861233,1.0774858470911031e-248,0.1547202495165525,3.6571351157052137e-28,0.910528798228608,0.0
Mixed,0.2,9.0,0,0,Bm9_iter3,20_percent,Mut_SD_SSD_1e5,True duplicates,0.3692552148020938,1.451936541991778e-53,-0.060492126776295,0.0001018485877631,0.7834274647587728,0.0
No Cost,0.2,9.0,0,0,Bm9_iter3,20_percent,Mut_SD_SSD_1e5,All,0.5720224626192688,2.9315995386260243e-217,0.0353895596260771,0.0123292471061272,0.8682940622550501,0.0
No Cost,0.2,9.0,0,0,Bm9_iter3,20_percent,Mut_SD_SSD_1e5,True duplicates,0.4096652825777929,3.7676188253436784e-68,-0.0340345291921378,0.028172682056846,0.6569789581787736,1.5548833639944528e-205
ADS,0.2,9.0,0,0,Bm9_iter3,20_percent,Mut_SD_SSD_1e5,All,0.5972801721823119,1.2542002386258127e-241,0.1501185658705402,1.363597838489931e-26,0.8343208456833354,0.0
ADS,0.2,9.0,0,0,Bm9_iter3,20_percent,Mut_SD_SSD_1e5,True duplicates,0.4269211497653015,2.4726498404905714e-74,-0.0516149636166105,0.0008725795817887,0.6367129191686668,5.8919244561962295e-189
Minimal,0.2,9.0,0,0,Bm9_iter3,20_percent,Mut_SD_SSD_1e5,All,0.584630781744206,3.7197928533203975e-229,0.146008037522973,3.1420937135918107e-25,0.8259078497772561,0.0
Minimal,0.2,9.0,0,0,Bm9_iter3,20_percent,Mut_SD_SSD_1e5,True duplicates,0.4056226785232925,7.013509766863773e-67,-0.0454198248421413,0.0033767771006409,0.6199126449474599,3.757453357396819e-177
Mixed,0.2,3.0,0,0,Bm3_iter2,20_percent,Mut_SD_SSD_1e5,All,0.6382665800118043,3.9046366580433925e-286,0.2315816878275632,7.287149078453989e-62,0.8229410284385646,0.0
Mixed,0.2,3.0,0,0,Bm3_iter2,20_percent,Mut_SD_SSD_1e5,True duplicates,0.3542906008868357,5.4717930619717836e-49,-0.0588789106671165,0.0001570990229952,0.7487672742127311,1.477759083437016e-290
No Cost,0.2,3.0,0,0,Bm3_iter2,20_percent,Mut_SD_SSD_1e5,All,0.6203807292680299,6.727438455894172e-266,0.1448027037424427,7.751674519994571e-25,0.7248725729396118,0.0
No Cost,0.2,3.0,0,0,Bm3_iter2,20_percent,Mut_SD_SSD_1e5,True duplicates,0.3454416098005128,4.6292883779569565e-46,-0.0737289102324665,2.290453285297979e-06,0.366203932110911,5.8778366227639364e-52
ADS,0.2,3.0,0,0,Bm3_iter2,20_percent,Mut_SD_SSD_1e5,All,0.5884528193782805,7.246123962452121e-233,0.2034009139211541,7.689167977169916e-48,0.5729514012402243,4.056883358077912e-218
ADS,0.2,3.0,0,0,Bm3_iter2,20_percent,Mut_SD_SSD_1e5,True duplicates,0.3953000449801894,6.546687137645463e-63,-0.074842765592101,1.3798764396890557e-06,0.3513010726007829,3.562285746237666e-49
Minimal,0.2,3.0,0,0,Bm3_iter2,20_percent,Mut_SD_SSD_1e5,All,0.6283366913082771,9.775081839870972e-275,0.2084303692061255,3.3716590909217998e-50,0.5855339696534352,4.990766858658813e-230
Minimal,0.2,3.0,0,0,Bm3_iter2,20_percent,Mut_SD_SSD_1e5,True duplicates,0.4147461913238032,9.742186138549503e-69,-0.0901666518419565,6.4776093718710265e-09,0.3391632822470364,3.885314241207663e-45
Mixed,0.2,0.5,0,0,Bm05_iter3,20_percent,Mut_SD_SSD_1e5,All,0.6796166980506718,0.0,0.3685919051967621,1.0212224043659414e-160,0.2319666303946609,6.799637529284003e-32
Mixed,0.2,0.5,0,0,Bm05_iter3,20_percent,Mut_SD_SSD_1e5,True duplicates,0.2228497052891616,1.3029302705154706e-19,-0.0033920220879435,0.8278183914894645,0.6297244846262647,4.940996675541159e-179
No Cost,0.2,0.5,0,0,Bm05_iter3,20_percent,Mut_SD_SSD_1e5,All,0.7182908164945309,0.0,0.3394988021718862,4.111967391187613e-135,-0.0948174495387919,2.042186311312331e-06
No Cost,0.2,0.5,0,0,Bm05_iter3,20_percent,Mut_SD_SSD_1e5,True duplicates,0.3404609317291689,1.1584893698646133e-43,-0.0786079353623258,5.287165012388533e-07,0.1012753241831748,6.112086717336495e-05
ADS,0.2,0.5,0,0,Bm05_iter3,20_percent,Mut_SD_SSD_1e5,All,0.5958898466247864,3.13660113006171e-240,0.2149671899300297,2.3432396539328803e-53,-0.3911564778170364,3.41980892539843e-92
ADS,0.2,0.5,0,0,Bm05_iter3,20_percent,Mut_SD_SSD_1e5,True duplicates,0.4003264435822305,4.894026008559583e-65,-0.0912012949531999,3.747983135162944e-09,-0.1873073639680165,1.3512806421775182e-14
Minimal,0.2,0.5,0,0,Bm05_iter3,20_percent,Mut_SD_SSD_1e5,All,0.5896649694676108,4.7094887248272144e-234,0.2314778378228936,8.277477913757734e-62,-0.3629844285095085,1.0106775719353648e-78
Minimal,0.2,0.5,0,0,Bm05_iter3,20_percent,Mut_SD_SSD_1e5,True duplicates,0.3502257071544883,2.376804871517513e-49,-0.0736945480213496,1.904096958415542e-06,-0.1830448228466017,4.8402373256332673e-14
Mixed,0.2,8.0,0,0,Bm8_iter3,20_percent,Mut_SD_SSD_1e5,All,0.6235717157625528,2.0603640548002027e-269,0.1753037933296419,8.509894134643103e-36,0.8995653729864598,0.0
Mixed,0.2,8.0,0,0,Bm8_iter3,20_percent,Mut_SD_SSD_1e5,True duplicates,0.3711672992950862,1.0019432485674405e-54,-0.0533849805531944,0.0005896000129535,0.7610836846210793,3.09189031675744e-310
No Cost,0.2,8.0,0,0,Bm8_iter3,20_percent,Mut_SD_SSD_1e5,All,0.5773963588706298,2.883974055677721e-222,0.0620148402718778,1.1427219588024226e-05,0.8562855816136932,0.0
No Cost,0.2,8.0,0,0,Bm8_iter3,20_percent,Mut_SD_SSD_1e5,True duplicates,0.3976787927764777,2.982568283220546e-62,-0.038872809980412,0.0126596866157969,0.5786685484029666,7.821002881885568e-145
ADS,0.2,8.0,0,0,Bm8_iter3,20_percent,Mut_SD_SSD_1e5,All,0.5753011202652396,2.650218005748427e-220,0.1440382561634014,1.3689754810014081e-24,0.8168864718218355,0.0
ADS,0.2,8.0,0,0,Bm8_iter3,20_percent,Mut_SD_SSD_1e5,True duplicates,0.4165446216775759,3.021750658506077e-71,-0.0619725263768809,6.163031292860438e-05,0.605559246553036,4.48784881680966e-168
Minimal,0.2,8.0,0,0,Bm8_iter3,20_percent,Mut_SD_SSD_1e5,All,0.5998614700397539,3.0506164423385406e-244,0.1474785758032408,1.0333266764618116e-25,0.8269732548757208,0.0
Minimal,0.2,8.0,0,0,Bm8_iter3,20_percent,Mut_SD_SSD_1e5,True duplicates,0.4040520907582509,4.2578333137190623e-66,-0.0685715763535805,9.643420566436168e-06,0.599040929234106,5.937996495837453e-162
Mixed,0.2,2.0,0,0,Bm2_iter2,20_percent,Mut_SD_SSD_1e5,All,0.6504944395640053,9.1991133404796e-301,0.2594735526542034,9.807702479166018e-78,0.7575234138757462,0.0
Mixed,0.2,2.0,0,0,Bm2_iter2,20_percent,Mut_SD_SSD_1e5,True duplicates,0.3090864517422751,2.2411416437830976e-37,-0.0546743068412284,0.000440810876656,0.7159785188934183,4.718533384167731e-256
No Cost,0.2,2.0,0,0,Bm2_iter2,20_percent,Mut_SD_SSD_1e5,All,0.6364873394699744,4.622345708575385e-284,0.2152407300395831,1.719315553024199e-53,0.6778432582789214,0.0
No Cost,0.2,2.0,0,0,Bm2_iter2,20_percent,Mut_SD_SSD_1e5,True duplicates,0.3241332610934453,7.507200596194041e-40,-0.0876903575241376,2.0602605100245187e-08,0.3562929573173447,2.3942708830775828e-48
ADS,0.2,2.0,0,0,Bm2_iter2,20_percent,Mut_SD_SSD_1e5,All,0.609774868251979,1.6597054898000897e-254,0.2369298997903906,9.448292835262958e-65,0.3745047145127543,4.540016728718378e-84
ADS,0.2,2.0,0,0,Bm2_iter2,20_percent,Mut_SD_SSD_1e5,True duplicates,0.3654889540858309,4.016000942006465e-53,-0.061337956508472,7.779500417542865e-05,0.2124934219444837,3.068278316644906e-18
Minimal,0.2,2.0,0,0,Bm2_iter2,20_percent,Mut_SD_SSD_1e5,All,0.590698342049149,4.538842042776973e-235,0.2070010604271772,1.6006408951976616e-49,0.4022847335495574,6.879140329377621e-98
Minimal,0.2,2.0,0,0,Bm2_iter2,20_percent,Mut_SD_SSD_1e5,True duplicates,0.3555825271965819,2.849456070012717e-50,-0.1038853759654866,1.9994685359430087e-11,0.2258098436421483,1.7396562280575704e-20
Mixed,0.2,1.0,0,0,Bm1_iter1,20_percent,Mut_SD_SSD_1e5,All,0.6704020766723324,0.0,0.3103521536742505,4.389011756265882e-112,0.5318926662228267,1.2260020458423218e-182
Mixed,0.2,1.0,0,0,Bm1_iter1,20_percent,Mut_SD_SSD_1e5,True duplicates,0.3146721764851707,1.0064887590730035e-38,-0.0175431204270101,0.2598500028532772,0.6436794427187178,5.1230359454889737e-191
No Cost,0.2,1.0,0,0,Bm1_iter1,20_percent,Mut_SD_SSD_1e5,All,0.6590631631141062,2.0066461527863e-311,0.2743718143530715,4.708287244081051e-87,0.3441740073238412,1.8834010350743096e-70
No Cost,0.2,1.0,0,0,Bm1_iter1,20_percent,Mut_SD_SSD_1e5,True duplicates,0.335576135044588,7.291425222869855e-43,-0.0871499856861447,2.476496025646995e-08,0.1408936380819842,1.8846244751118017e-08
ADS,0.2,1.0,0,0,Bm1_iter1,20_percent,Mut_SD_SSD_1e5,All,0.6130867566538811,5.1188230962337545e-258,0.225998187296707,6.296497679276102e-59,-0.0298759389881502,0.13533690412089
ADS,0.2,1.0,0,0,Bm1_iter1,20_percent,Mut_SD_SSD_1e5,True duplicates,0.4227040737391638,6.254387900165641e-73,-0.0984240337092493,1.9952943478558147e-10,-0.0024201398460948,0.9215115605179104
Minimal,0.2,1.0,0,0,Bm1_iter1,20_percent,Mut_SD_SSD_1e5,All,0.587141718774675,1.3756112555332352e-231,0.2424015771548152,8.821513635098513e-68,-0.0187992421758787,0.3474355816866092
Minimal,0.2,1.0,0,0,Bm1_iter1,20_percent,Mut_SD_SSD_1e5,True duplicates,0.3663504755514338,3.6108061444033335e-54,-0.0831029343380537,7.723976117723974e-08,0.0380221517472144,0.1204872408803395
Mixed,0.2,3.0,0,0,Bm3_iter1,20_percent,Mut_SD_SSD_1e5,All,0.6356269873797314,4.597275189638901e-283,0.2311282368740631,1.2705574516093598e-61,0.819103467760555,0.0
Mixed,0.2,3.0,0,0,Bm3_iter1,20_percent,Mut_SD_SSD_1e5,True duplicates,0.356955054478366,3.617057553242993e-50,-0.0379446665981685,0.0147419570153647,0.7200773639573271,1.157241105867771e-260
No Cost,0.2,3.0,0,0,Bm3_iter1,20_percent,Mut_SD_SSD_1e5,All,0.6090910479715131,8.7048523628772e-254,0.1647629595439377,9.179039023074476e-32,0.7227173188347711,0.0
No Cost,0.2,3.0,0,0,Bm3_iter1,20_percent,Mut_SD_SSD_1e5,True duplicates,0.3774086858901095,2.688847795605088e-56,-0.0484809931085388,0.001832311546222,0.4311324050028588,1.0175276526097122e-74
ADS,0.2,3.0,0,0,Bm3_iter1,20_percent,Mut_SD_SSD_1e5,All,0.5909420982279534,2.6106190973050908e-235,0.2066373078702592,2.3748953578429526e-49,0.5415883751661401,1.412052382039625e-190
ADS,0.2,3.0,0,0,Bm3_iter1,20_percent,Mut_SD_SSD_1e5,True duplicates,0.4183249638113863,6.067192883163092e-72,-0.0688622419736192,8.450688806804216e-06,0.3108224729510249,7.667411694457247e-39
Minimal,0.2,3.0,0,0,Bm3_iter1,20_percent,Mut_SD_SSD_1e5,All,0.5820162863335484,1.2032182307405547e-226,0.2054907411347911,8.196363386743151e-49,0.5311489633198342,4.8618032183628745e-182
Minimal,0.2,3.0,0,0,Bm3_iter1,20_percent,Mut_SD_SSD_1e5,True duplicates,0.3589026885147396,1.6171757987047263e-51,-0.0683270274096134,1.0400771430552291e-05,0.3090747324895533,5.485118103394559e-38
Mixed,0.2,2.0,0,0,Bm2_iter1,20_percent,Mut_SD_SSD_1e5,All,0.6357714690287976,3.127419094342435e-283,0.2633807848578932,4.029751098397218e-80,0.7359591654334665,0.0
Mixed,0.2,2.0,0,0,Bm2_iter1,20_percent,Mut_SD_SSD_1e5,True duplicates,0.3226976619824726,1.7663378352891786e-40,-0.0268229707488062,0.0853156276488831,0.6839037780065363,2.849954564111829e-223
No Cost,0.2,2.0,0,0,Bm2_iter1,20_percent,Mut_SD_SSD_1e5,All,0.6200021331203414,1.746079756738807e-265,0.1889285505952664,2.1225974553086855e-41,0.6381140474422476,5.886518330637967e-286
No Cost,0.2,2.0,0,0,Bm2_iter1,20_percent,Mut_SD_SSD_1e5,True duplicates,0.3709671153200413,2.4319701210612816e-53,-0.0871578120116477,2.2827760834345073e-08,0.3641395465016073,2.5489055308579626e-51
ADS,0.2,2.0,0,0,Bm2_iter1,20_percent,Mut_SD_SSD_1e5,All,0.6095123129349964,3.137490062287083e-254,0.2136652796721642,1.0167940312839806e-52,0.3610810507969682,7.3656385953131165e-78
ADS,0.2,2.0,0,0,Bm2_iter1,20_percent,Mut_SD_SSD_1e5,True duplicates,0.4011040604411672,6.265972898523893e-64,-0.1110523313720691,8.418032375344037e-13,0.1263753257053583,3.15266293948127e-07
Minimal,0.2,2.0,0,0,Bm2_iter1,20_percent,Mut_SD_SSD_1e5,All,0.5776481009567807,1.6716451048963582e-222,0.2477007157238832,8.6587501753157e-71,0.369627568900411,8.864843801681339e-82
Minimal,0.2,2.0,0,0,Bm2_iter1,20_percent,Mut_SD_SSD_1e5,True duplicates,0.3265949061216919,4.314705154375962e-42,-0.0687998286165814,9.369931565877064e-06,0.1989270724717526,4.164954009806516e-16
Mixed,0.2,5.0,0,0,Bm5_iter1,20_percent,Mut_SD_SSD_1e5,All,0.6150017311561298,4.571074280024382e-260,0.1898419721745637,8.616628455190792e-42,0.861944037559046,0.0
Mixed,0.2,5.0,0,0,Bm5_iter1,20_percent,Mut_SD_SSD_1e5,True duplicates,0.3531496075649303,1.412697785959975e-48,-0.0404747254809811,0.0094308612253178,0.7420294959597249,4.145433384953416e-282
No Cost,0.2,5.0,0,0,Bm5_iter1,20_percent,Mut_SD_SSD_1e5,All,0.5786070746216045,2.084572441889007e-223,0.0935148165317546,3.463914697533512e-11,0.8156984194077472,0.0
No Cost,0.2,5.0,0,0,Bm5_iter1,20_percent,Mut_SD_SSD_1e5,True duplicates,0.4059498507805119,3.0024559827122017e-64,-0.0593379782345003,0.0001456172115398,0.5452102403811966,4.918609144963604e-124
ADS,0.2,5.0,0,0,Bm5_iter1,20_percent,Mut_SD_SSD_1e5,All,0.568050798652845,1.2839872707620417e-213,0.1950218347706983,4.752910988797589e-44,0.7127746394839424,0.0
ADS,0.2,5.0,0,0,Bm5_iter1,20_percent,Mut_SD_SSD_1e5,True duplicates,0.368023600892926,1.5857000904766486e-54,-0.0530517848124296,0.0006153293004173,0.4882726249307729,2.052757286924565e-100
Minimal,0.2,5.0,0,0,Bm5_iter1,20_percent,Mut_SD_SSD_1e5,All,0.5914599801609747,8.048816995604892e-236,0.1720518834991865,1.5922370456510482e-34,0.7225436194789793,0.0
Minimal,0.2,5.0,0,0,Bm5_iter1,20_percent,Mut_SD_SSD_1e5,True duplicates,0.3978787352386671,1.91245631481452e-63,-0.0802679247793523,2.2996302045797565e-07,0.4909080783140402,2.214189277613329e-100
Mixed,0.2,4.0,0,0,Bm4_iter1,20_percent,Mut_SD_SSD_1e5,All,0.6271919345199011,1.895009353137769e-273,0.198401727767136,1.4733923504487742e-45,0.839794968543195,0.0
Mixed,0.2,4.0,0,0,Bm4_iter1,20_percent,Mut_SD_SSD_1e5,True duplicates,0.3483342910875691,2.0802494372487504e-48,-0.0526636862699227,0.0006837860359188,0.7237751823883846,1.2239098877520668e-268
No Cost,0.2,4.0,0,0,Bm4_iter1,20_percent,Mut_SD_SSD_1e5,All,0.6001789676458377,1.4495058504406635e-244,0.1272098269993473,1.7238163290070693e-19,0.7696909603985538,0.0
No Cost,0.2,4.0,0,0,Bm4_iter1,20_percent,Mut_SD_SSD_1e5,True duplicates,0.4040676402145715,1.9673292429656876e-64,-0.0546501401826933,0.0004534595369046,0.4636129298951696,8.396820409504957e-87
ADS,0.2,4.0,0,0,Bm4_iter1,20_percent,Mut_SD_SSD_1e5,All,0.5766795904834324,1.3590080542401237e-221,0.177856250022456,8.201955875297186e-37,0.642483399053344,4.1946549999680506e-291
ADS,0.2,4.0,0,0,Bm4_iter1,20_percent,Mut_SD_SSD_1e5,True duplicates,0.3879355317211017,2.3799665556361474e-61,-0.0611991651686531,7.563985623479247e-05,0.3952917133024214,7.820254219875874e-64
Minimal,0.2,4.0,0,0,Bm4_iter1,20_percent,Mut_SD_SSD_1e5,All,0.5833179330747038,6.818071903402232e-228,0.19174532318241,1.2972495992141385e-42,0.6517290384206462,2.8120858217745716e-302
Minimal,0.2,4.0,0,0,Bm4_iter1,20_percent,Mut_SD_SSD_1e5,True duplicates,0.3750974823747851,2.306204772043226e-57,-0.0708188689006513,4.54687850710566e-06,0.4204056129566805,4.706523901321899e-73
Mixed,0.2,7.0,0,0,Bm7_iter1,20_percent,Mut_SD_SSD_1e5,All,0.6042477851110626,9.713865459823223e-249,0.165212065605291,6.255992737657447e-32,0.8915196362751419,0.0
Mixed,0.2,7.0,0,0,Bm7_iter1,20_percent,Mut_SD_SSD_1e5,True duplicates,0.3734654104254504,2.6458483965645773e-55,-0.0374019998991182,0.0161502509951074,0.7717550026687778,2e-323
No Cost,0.2,7.0,0,0,Bm7_iter1,20_percent,Mut_SD_SSD_1e5,All,0.5639664041842958,6.337867681191285e-210,0.0706173558785665,5.780997178253174e-07,0.8389739664278347,0.0
No Cost,0.2,7.0,0,0,Bm7_iter1,20_percent,Mut_SD_SSD_1e5,True duplicates,0.3657257137349258,1.1602721823583746e-52,-0.0650001930935332,2.929488504929977e-05,0.5807896346512458,2.203457146219633e-147
ADS,0.2,7.0,0,0,Bm7_iter1,20_percent,Mut_SD_SSD_1e5,All,0.5696543707569881,4.4085354246985064e-215,0.1545105156235384,4.323476335452444e-28,0.7814134569941533,0.0
ADS,0.2,7.0,0,0,Bm7_iter1,20_percent,Mut_SD_SSD_1e5,True duplicates,0.4047010909394941,1.127862539159486e-66,-0.0614780743662452,7.167969827444962e-05,0.5618102037423215,3.183131560482552e-139
Minimal,0.2,7.0,0,0,Bm7_iter1,20_percent,Mut_SD_SSD_1e5,All,0.5849491186988209,1.833849185418231e-229,0.1719223140277887,1.787209007533561e-34,0.7879621026499365,0.0
Minimal,0.2,7.0,0,0,Bm7_iter1,20_percent,Mut_SD_SSD_1e5,True duplicates,0.4128963903605717,9.811393689205975e-69,-0.0303004182814512,0.0510985586262655,0.5551243360338981,1.2946986589663255e-133
Mixed,0.2,10.0,0,0,Bm10_iter3,20_percent,Mut_SD_SSD_1e5,All,0.6136128374141095,1.404860667619043e-258,0.1500445259223455,1.4440177297384147e-26,0.9176537788246046,0.0
Mixed,0.2,10.0,0,0,Bm10_iter3,20_percent,Mut_SD_SSD_1e5,True duplicates,0.392799011082214,1.3476016224626713e-61,-0.0603680205116053,0.0001018459278559,0.8196303914342875,0.0
No Cost,0.2,10.0,0,0,Bm10_iter3,20_percent,Mut_SD_SSD_1e5,All,0.5594515296538056,6.682897361370747e-206,0.0055502612847355,0.6947865969137085,0.8752973647515784,0.0
No Cost,0.2,10.0,0,0,Bm10_iter3,20_percent,Mut_SD_SSD_1e5,True duplicates,0.3934474321247851,1.3957862936802743e-62,-0.0559148390586174,0.0003084027217635,0.6640742423234619,1.1950931700979415e-211
ADS,0.2,10.0,0,0,Bm10_iter3,20_percent,Mut_SD_SSD_1e5,All,0.5852152369950199,1.0146853059404764e-229,0.1269069130671061,2.1009447275181481e-19,0.8583540470966476,0.0
ADS,0.2,10.0,0,0,Bm10_iter3,20_percent,Mut_SD_SSD_1e5,True duplicates,0.4150348152190538,5.94578598706019e-70,-0.0400846450846047,0.0097548598889653,0.6774294930034632,7.496183228423451e-223
Minimal,0.2,10.0,0,0,Bm10_iter3,20_percent,Mut_SD_SSD_1e5,All,0.5754675741674261,1.8528041569367028e-220,0.10981037059648,6.8956077752615315e-15,0.8539226195716192,0.0
Minimal,0.2,10.0,0,0,Bm10_iter3,20_percent,Mut_SD_SSD_1e5,True duplicates,0.3967300658955895,5.934782528029292e-64,-0.0498644539169953,0.0012823410069149,0.6556736404193853,1.9877067642443822e-205
Mixed,0.2,6.0,0,0,Bm6_iter1,20_percent,Mut_SD_SSD_1e5,All,0.6149023155856078,5.8445010651567954e-260,0.1903059505645193,5.441110802106148e-42,0.8765150565944092,0.0
Mixed,0.2,6.0,0,0,Bm6_iter1,20_percent,Mut_SD_SSD_1e5,True duplicates,0.32842041675864,7.136713982643923e-42,-0.047015328748792,0.0025615854631474,0.7436638045354682,5.2647776792492165e-284
No Cost,0.2,6.0,0,0,Bm6_iter1,20_percent,Mut_SD_SSD_1e5,All,0.550531261299415,3.924301044998103e-198,0.0684092792726166,1.287138807848923e-06,0.8100171784347486,0.0
No Cost,0.2,6.0,0,0,Bm6_iter1,20_percent,Mut_SD_SSD_1e5,True duplicates,0.3436174562700956,1.4069534422519586e-46,-0.0641828094658915,3.608439188868027e-05,0.5113985523636728,8.88077848099758e-110
ADS,0.2,6.0,0,0,Bm6_iter1,20_percent,Mut_SD_SSD_1e5,All,0.5800862048070753,8.290485484485883e-225,0.161033102707014,2.1251093046759392e-30,0.749796780447485,0.0
ADS,0.2,6.0,0,0,Bm6_iter1,20_percent,Mut_SD_SSD_1e5,True duplicates,0.395577346433089,3.43516637867791e-64,-0.0638456068629665,3.58429635701095e-05,0.552704861710384,2.5197884924992076e-135
Minimal,0.2,6.0,0,0,Bm6_iter1,20_percent,Mut_SD_SSD_1e5,All,0.5619006003381939,4.4709675588042325e-208,0.1731552191403581,5.932056423415635e-35,0.7540439754950361,0.0
Minimal,0.2,6.0,0,0,Bm6_iter1,20_percent,Mut_SD_SSD_1e5,True duplicates,0.3641830867864662,6.126068854839895e-54,-0.0326628284488775,0.0346489732534607,0.5090598102874817,1.241333683490024e-111
Mixed,0.2,8.0,0,0,Bm8_iter1,20_percent,Mut_SD_SSD_1e5,All,0.6207894506350674,2.399038911632619e-266,0.183399221460172,4.5101725639207295e-39,0.9019105473776876,0.0
Mixed,0.2,8.0,0,0,Bm8_iter1,20_percent,Mut_SD_SSD_1e5,True duplicates,0.3901660329768203,1.6661190885438362e-59,-0.041795014067928,0.0074025047254828,0.7894966613911794,0.0
No Cost,0.2,8.0,0,0,Bm8_iter1,20_percent,Mut_SD_SSD_1e5,All,0.5853273174255738,7.906901660927362e-230,0.0713993010662318,4.329205381066263e-07,0.867486324269812,0.0
No Cost,0.2,8.0,0,0,Bm8_iter1,20_percent,Mut_SD_SSD_1e5,True duplicates,0.3992652986566958,4.0411784947459927e-63,-0.0365810561773359,0.0188400849486039,0.6301705942741782,3.0703820367743004e-180
ADS,0.2,8.0,0,0,Bm8_iter1,20_percent,Mut_SD_SSD_1e5,All,0.5873597348462483,8.439652258627957e-232,0.1613307898143752,1.658302281779382e-30,0.8224275082284015,0.0
ADS,0.2,8.0,0,0,Bm8_iter1,20_percent,Mut_SD_SSD_1e5,True duplicates,0.3931133028154479,2.531926917950598e-62,-0.0465925028901679,0.0026609727434298,0.6017372717627205,1.122125191708974e-163
Minimal,0.2,8.0,0,0,Bm8_iter1,20_percent,Mut_SD_SSD_1e5,All,0.5908432417721324,3.2672555519462014e-235,0.1680405505572767,5.4551233759019695e-33,0.8209526876404302,0.0
Minimal,0.2,8.0,0,0,Bm8_iter1,20_percent,Mut_SD_SSD_1e5,True duplicates,0.4223659784269167,3.007011295888851e-72,-0.0340635894267714,0.0282659628760141,0.5894033412049343,1.1806608655040012e-154
Mixed,0.2,9.0,0,0,Bm9_iter1,20_percent,Mut_SD_SSD_1e5,All,0.6018545406164527,2.8163943409996564e-246,0.1720137549715267,1.6473076240555052e-34,0.9094943880791022,0.0
Mixed,0.2,9.0,0,0,Bm9_iter1,20_percent,Mut_SD_SSD_1e5,True duplicates,0.3874544181625151,3.9177444627771204e-59,-0.0550080167900921,0.0004124508337714,0.7881483947278655,0.0
No Cost,0.2,9.0,0,0,Bm9_iter1,20_percent,Mut_SD_SSD_1e5,All,0.5982367891917615,1.3564903071562672e-242,0.0482126191734784,0.0006489675254545,0.8664982368157179,0.0
