Model,Comparison,Property,Run,Mut_alpha,KS stats,KS p-value
Minimal,All duplicates,Protein abundance,Bm4,-0.1,-0.09789160554197224,0.0027487943265719003
Minimal,All duplicates,Protein abundance,Bm4,-0.075,-0.11228076609616945,0.0005492023295977097
Minimal,All duplicates,Protein abundance,Bm4,-0.05,-0.1073422982885085,0.0025198993727931014
Minimal,All duplicates,Protein abundance,Bm4,-0.01,-0.11531662591687038,0.0004152088471997147
Minimal,All duplicates,Protein abundance,Bm4,0.0,-0.10907986960065197,0.001044427236340818
Minimal,All duplicates,Protein abundance,Bm5,-0.35,-0.09733292583537077,0.003607801197925567
Minimal,All duplicates,Protein abundance,Bm5,-0.25,-0.09257049714751424,0.0073112184334042
Minimal,All duplicates,Protein abundance,Bm5,-0.175,-0.10102241238793801,0.003086834956805
Minimal,All duplicates,Protein abundance,Bm5,-0.15,-0.09432110839445797,0.0049135349762121664
Minimal,All duplicates,Protein abundance,Bm5,-0.125,-0.09767237163814176,0.002948811984942
Minimal,All duplicates,Protein abundance,Bm5,-0.1,-0.09965933170334146,0.002490309999899167
Minimal,All duplicates,Protein abundance,Bm5,-0.075,-0.10449918500407494,0.002064708768618767
Minimal,All duplicates,Protein abundance,Bm5,-0.05,-0.1089820700896495,0.0011281056573901665
Minimal,All duplicates,Protein abundance,Bm5,-0.01,-0.11954360228198857,0.0006157016738813112
Minimal,All duplicates,Protein abundance,Bm5,0.0,-0.10237000814995921,0.0017166014980457
Minimal,All duplicates,Protein abundance,Bm6,-0.35,-0.09274123879380597,0.006148144852860066
Minimal,All duplicates,Protein abundance,Bm6,-0.25,-0.0966499592502037,0.0041560739700234
Minimal,All duplicates,Protein abundance,Bm6,-0.175,-0.09378891605541967,0.0047949037307382
Minimal,All duplicates,Protein abundance,Bm6,-0.15,-0.08868215158924199,0.010243558719196267
Minimal,All duplicates,Protein abundance,Bm6,-0.125,-0.0958137734311328,0.0036397136801228336
Minimal,All duplicates,Protein abundance,Bm6,-0.1,-0.09642583537082311,0.0038038800349390334
Minimal,All duplicates,Protein abundance,Bm6,-0.075,-0.102042379788101,0.0030323673948697335
Minimal,All duplicates,Protein abundance,Bm6,-0.05,-0.10532029339853298,0.0016317532166665002
Minimal,All duplicates,Protein abundance,Bm6,-0.01,-0.10751344743276281,0.0008771653993537333
Minimal,All duplicates,Protein abundance,Bm6,0.0,-0.10888630806845963,0.0006193184014697666
Minimal,All duplicates,Protein abundance,Bm7,-0.35,-0.09522290138549304,0.0041461196915709665
Minimal,All duplicates,Protein abundance,Bm7,-0.25,-0.09872290138549304,0.0024778694261527665
Minimal,All duplicates,Protein abundance,Bm7,-0.175,-0.09806071719641396,0.0029835403483135
Minimal,All duplicates,Protein abundance,Bm7,-0.15,-0.09237163814180925,0.005893661564340034
Minimal,All duplicates,Protein abundance,Bm7,-0.125,-0.09400937245313767,0.004639255972109467
Minimal,All duplicates,Protein abundance,Bm7,-0.1,-0.09751752241238788,0.0033932498956549665
Minimal,All duplicates,Protein abundance,Bm7,-0.075,-0.10623716381418086,0.0010244242851375
Minimal,All duplicates,Protein abundance,Bm7,-0.05,-0.10264914425427867,0.0015951609802391336
Minimal,All duplicates,Protein abundance,Bm7,-0.01,-0.10435167074164624,0.0013327241342056333
Minimal,All duplicates,Protein abundance,Bm7,0.0,-0.10918296658516703,0.0005691566427384332
Minimal,All duplicates,Protein abundance,Bm8,-0.35,-0.09500611246943759,0.005734072571497467
Minimal,All duplicates,Protein abundance,Bm8,-0.25,-0.09415892420537893,0.005523493512929533
Minimal,All duplicates,Protein abundance,Bm8,-0.175,-0.1000664221678891,0.004981082268103234
Minimal,All duplicates,Protein abundance,Bm8,-0.15,-0.09034107579462096,0.0079133983684302
Minimal,All duplicates,Protein abundance,Bm8,-0.125,-0.09343561532192333,0.005668575837424333
Minimal,All duplicates,Protein abundance,Bm8,-0.1,-0.09813488182559084,0.003563602171442
Minimal,All duplicates,Protein abundance,Bm8,-0.075,-0.10222290138549306,0.0021685728489520668
Minimal,All duplicates,Protein abundance,Bm8,-0.05,-0.10659046454767719,0.0010043369092037336
Minimal,All duplicates,Protein abundance,Bm8,-0.01,-0.1105770171149144,0.0014127116750611245
Minimal,All duplicates,Protein abundance,Bm8,0.0,-0.10927302363488178,0.0011493508820283216
Minimal,All duplicates,Protein abundance,Bm9,-0.35,-0.09681499592502034,0.0035845341769630665
Minimal,All duplicates,Protein abundance,Bm9,-0.25,-0.09291890790546042,0.005415785480801401
Minimal,All duplicates,Protein abundance,Bm9,-0.175,-0.09377995110024444,0.0075956262812292
Minimal,All duplicates,Protein abundance,Bm9,-0.15,-0.09290260798696,0.005712036919050333
Minimal,All duplicates,Protein abundance,Bm9,-0.125,-0.09172942135289318,0.0064589246857813
Minimal,All duplicates,Protein abundance,Bm9,-0.1,-0.09864058679706596,0.0030937584239740666
Minimal,All duplicates,Protein abundance,Bm9,-0.075,-0.10307579462102684,0.0025426351487588
Minimal,All duplicates,Protein abundance,Bm9,-0.05,-0.1037057864710676,0.0019599990010331
Minimal,All duplicates,Protein abundance,Bm9,-0.01,-0.10851303993480031,0.0011176597033016999
Minimal,All duplicates,Protein abundance,Bm9,0.0,-0.1168565607171964,0.00037047738209404924
Minimal,All duplicates,Transcription rate,Bm05,-0.35,-0.32255093724531375,9.992007221626409e-16
Minimal,All duplicates,Transcription rate,Bm05,-0.25,-0.3198325183374083,9.992007221626409e-16
Minimal,All duplicates,Transcription rate,Bm05,-0.175,-0.3163492257538712,9.992007221626409e-16
Minimal,All duplicates,Transcription rate,Bm05,-0.15,-0.3150558272208639,9.992007221626409e-16
Minimal,All duplicates,Transcription rate,Bm05,-0.125,-0.31524898125509365,9.992007221626409e-16
Minimal,All duplicates,Transcription rate,Bm05,-0.1,-0.31866585167074163,9.992007221626409e-16
Minimal,All duplicates,Transcription rate,Bm05,-0.075,-0.29983088834555827,9.992007221626409e-16
Minimal,All duplicates,Transcription rate,Bm05,-0.05,-0.28660594947025264,9.992007221626409e-16
Minimal,All duplicates,Transcription rate,Bm05,-0.01,-0.2501943765281173,9.992007221626409e-16
Minimal,All duplicates,Transcription rate,Bm05,0.0,-0.22989608801955985,1.7393494052460788e-14
Minimal,All duplicates,Transcription rate,Bm1,-0.35,-0.18511450692746534,1.4191455418218385e-10
Minimal,All duplicates,Transcription rate,Bm1,-0.25,-0.20222656886715562,2.7351084360323816e-12
Minimal,All duplicates,Transcription rate,Bm1,-0.175,-0.20080440097799512,5.1034731995969196e-12
Minimal,All duplicates,Transcription rate,Bm1,-0.15,-0.1983964955175224,5.341690053247324e-12
Minimal,All duplicates,Transcription rate,Bm1,-0.125,-0.198281173594132,2.0961861875908497e-11
Minimal,All duplicates,Transcription rate,Bm1,-0.1,-0.1965028524857375,4.511909364642482e-11
Minimal,All duplicates,Transcription rate,Bm1,-0.075,-0.18642135289323555,1.2309671800399732e-10
Minimal,All duplicates,Transcription rate,Bm1,-0.05,-0.18303137734311328,1.0241096119282627e-09
Minimal,All duplicates,Transcription rate,Bm1,-0.01,-0.1540264873675631,4.472312208347873e-07
Minimal,All duplicates,Transcription rate,Bm1,0.0,-0.14964669926650362,4.895228743103294e-07
Minimal,All duplicates,Transcription rate,Bm10,-0.35,-0.07334392828035857,0.05548282358519697
Minimal,All duplicates,Transcription rate,Bm10,-0.25,-0.07154726976365117,0.0645525439691948
Minimal,All duplicates,Transcription rate,Bm10,-0.175,-0.0702852485737571,0.067293191460941
Minimal,All duplicates,Transcription rate,Bm10,-0.15,-0.07085859820700892,0.06804742161850033
Minimal,All duplicates,Transcription rate,Bm10,-0.125,-0.07013691931540339,0.06711686143437806
Minimal,All duplicates,Transcription rate,Bm10,-0.1,-0.06698655256723711,0.09330469305830628
Minimal,All duplicates,Transcription rate,Bm10,-0.075,-0.0643345558272208,0.1235946219221095
Minimal,All duplicates,Transcription rate,Bm10,-0.05,-0.06918785656071713,0.0895053808501469
Minimal,All duplicates,Transcription rate,Bm10,-0.01,-0.0591862265688671,0.18191961328596795
Minimal,All duplicates,Transcription rate,Bm10,0.0,-0.05843113284433574,0.19067886012693966
Minimal,All duplicates,Transcription rate,Bm2,-0.35,-0.11741198044009778,0.00020370497930711966
Minimal,All duplicates,Transcription rate,Bm2,-0.25,-0.11527669111654441,0.0003722527448177915
Minimal,All duplicates,Transcription rate,Bm2,-0.175,-0.11852893235533817,0.0002505311103338363
Minimal,All duplicates,Transcription rate,Bm2,-0.15,-0.12034555827220865,0.00011920545358921155
Minimal,All duplicates,Transcription rate,Bm2,-0.125,-0.12229910350448243,0.00014613938094456454
Minimal,All duplicates,Transcription rate,Bm2,-0.1,-0.11591320293398531,0.00021006304389760002
Minimal,All duplicates,Transcription rate,Bm2,-0.075,-0.11899918500407497,0.000203777307765646
Minimal,All duplicates,Transcription rate,Bm2,-0.05,-0.1109657701711491,0.0004541941372014667
Minimal,All duplicates,Transcription rate,Bm2,-0.01,-0.10396047269763646,0.0016196611965240667
Minimal,All duplicates,Transcription rate,Bm2,0.0,-0.09794172779136101,0.003916439385191099
Minimal,All duplicates,Transcription rate,Bm3,-0.35,-0.09652852485737567,0.006378030317587601
Minimal,All duplicates,Transcription rate,Bm3,-0.25,-0.09560350448247756,0.006859128019498502
Minimal,All duplicates,Transcription rate,Bm3,-0.175,-0.09678850855745717,0.0038229387388675003
Minimal,All duplicates,Transcription rate,Bm3,-0.15,-0.09401100244498777,0.00482287290765
Minimal,All duplicates,Transcription rate,Bm3,-0.125,-0.09527098614506928,0.0040862500764444
Minimal,All duplicates,Transcription rate,Bm3,-0.1,-0.09617929910350446,0.0040525908480405675
Minimal,All duplicates,Transcription rate,Bm3,-0.075,-0.09401263243683781,0.005083774606815933
Minimal,All duplicates,Transcription rate,Bm3,-0.05,-0.09601263243683779,0.0045802465504539
Minimal,All duplicates,Transcription rate,Bm3,-0.01,-0.08164425427872861,0.021460548194181205
Minimal,All duplicates,Transcription rate,Bm3,0.0,-0.0831609616951915,0.019416961140941567
Minimal,All duplicates,Transcription rate,Bm4,-0.35,-0.09121393643031779,0.008303723150684467
Minimal,All duplicates,Transcription rate,Bm4,-0.25,-0.08534311328443356,0.013460196586587767
Minimal,All duplicates,Transcription rate,Bm4,-0.175,-0.08902974735126323,0.008630108807080332
Minimal,All duplicates,Transcription rate,Bm4,-0.15,-0.08925101874490626,0.008353472967106567
Minimal,All duplicates,Transcription rate,Bm4,-0.125,-0.09132640586797064,0.0070581590828816
Minimal,All duplicates,Transcription rate,Bm4,-0.1,-0.08889975550122248,0.009873707247296701
Minimal,All duplicates,Transcription rate,Bm4,-0.075,-0.09443765281173594,0.005162602624430766
Minimal,All duplicates,Transcription rate,Bm4,-0.05,-0.09043643031784841,0.009372760333506666
Minimal,All duplicates,Transcription rate,Bm4,-0.01,-0.08223431132844333,0.029387294143965268
Minimal,All duplicates,Transcription rate,Bm4,0.0,-0.07652974735126324,0.047488091229403895
Minimal,All duplicates,Transcription rate,Bm5,-0.35,-0.0754335778321108,0.0439297019851408
Minimal,All duplicates,Transcription rate,Bm5,-0.25,-0.0835285248573757,0.0197645978555509
Minimal,All duplicates,Transcription rate,Bm5,-0.175,-0.08650774246128767,0.014774650287060133
Minimal,All duplicates,Transcription rate,Bm5,-0.15,-0.08184107579462101,0.020986443915785833
Minimal,All duplicates,Transcription rate,Bm5,-0.125,-0.0808243683781581,0.022223697215366035
Minimal,All duplicates,Transcription rate,Bm5,-0.1,-0.08424816625916866,0.017329738074195935
Minimal,All duplicates,Transcription rate,Bm5,-0.075,-0.08589975550122247,0.015021593662838
Minimal,All duplicates,Transcription rate,Bm5,-0.05,-0.08773308883455581,0.010302484281818
Minimal,All duplicates,Transcription rate,Bm5,-0.01,-0.07701100244498776,0.04020016411625497
Minimal,All duplicates,Transcription rate,Bm5,0.0,-0.06384433577832109,0.12321293654735617
Minimal,All duplicates,Transcription rate,Bm6,-0.35,-0.0739172779136104,0.06592540566020016
Minimal,All duplicates,Transcription rate,Bm6,-0.25,-0.08035859820700893,0.030472764514995934
Minimal,All duplicates,Transcription rate,Bm6,-0.175,-0.0791931540342298,0.039960650931023
Minimal,All duplicates,Transcription rate,Bm6,-0.15,-0.07311491442542783,0.055971359225349036
Minimal,All duplicates,Transcription rate,Bm6,-0.125,-0.07828524857375707,0.029365359478640867
Minimal,All duplicates,Transcription rate,Bm6,-0.1,-0.07211939690301546,0.057627470889134606
Minimal,All duplicates,Transcription rate,Bm6,-0.075,-0.07599144254278724,0.05166273284487654
Minimal,All duplicates,Transcription rate,Bm6,-0.05,-0.07650774246128766,0.04216260767247473
Minimal,All duplicates,Transcription rate,Bm6,-0.01,-0.06668785656071713,0.09605864954147993
Minimal,All duplicates,Transcription rate,Bm6,0.0,-0.0641010594947025,0.11888000141698013
Minimal,All duplicates,Transcription rate,Bm7,-0.35,-0.07528728606356966,0.04693469774258124
Minimal,All duplicates,Transcription rate,Bm7,-0.25,-0.07810228198859004,0.043261453639351966
Minimal,All duplicates,Transcription rate,Bm7,-0.175,-0.0744865525672371,0.04988619841692667
Minimal,All duplicates,Transcription rate,Bm7,-0.15,-0.071321923390383,0.06401039871490184
Minimal,All duplicates,Transcription rate,Bm7,-0.125,-0.07752648736756312,0.037093327546901866
Minimal,All duplicates,Transcription rate,Bm7,-0.1,-0.07289649551752236,0.056042791365708465
Minimal,All duplicates,Transcription rate,Bm7,-0.075,-0.07600977995110024,0.03938808396084214
Minimal,All duplicates,Transcription rate,Bm7,-0.05,-0.07268785656071713,0.053539630747724574
Minimal,All duplicates,Transcription rate,Bm7,-0.01,-0.06393113284433573,0.12080106668077138
Minimal,All duplicates,Transcription rate,Bm7,0.0,-0.055352893235533766,0.24882640301748668
Minimal,All duplicates,Transcription rate,Bm8,-0.35,-0.07278728606356964,0.059284386941910204
Minimal,All duplicates,Transcription rate,Bm8,-0.25,-0.06994824775876117,0.0749688433186107
Minimal,All duplicates,Transcription rate,Bm8,-0.175,-0.07941687041564786,0.03001691280470617
Minimal,All duplicates,Transcription rate,Bm8,-0.15,-0.0653545232273838,0.10627403146138882
Minimal,All duplicates,Transcription rate,Bm8,-0.125,-0.0711185819070904,0.061189999584119636
Minimal,All duplicates,Transcription rate,Bm8,-0.1,-0.07377017114914423,0.0493730862539651
Minimal,All duplicates,Transcription rate,Bm8,-0.075,-0.0750651996740016,0.04795158998320567
Minimal,All duplicates,Transcription rate,Bm8,-0.05,-0.0723545232273838,0.059609031432042735
Minimal,All duplicates,Transcription rate,Bm8,-0.01,-0.0628577832110839,0.1807083390535822
Minimal,All duplicates,Transcription rate,Bm8,0.0,-0.060096169519152365,0.17451428102598565
Minimal,All duplicates,Transcription rate,Bm9,-0.35,-0.07143561532192337,0.06613787479395927
Minimal,All duplicates,Transcription rate,Bm9,-0.25,-0.07045191524042377,0.07434237969942557
Minimal,All duplicates,Transcription rate,Bm9,-0.175,-0.07227017114914423,0.059076935628098036
Minimal,All duplicates,Transcription rate,Bm9,-0.15,-0.06902322738386303,0.08021632148991824
Minimal,All duplicates,Transcription rate,Bm9,-0.125,-0.06626487367563157,0.09914122926003359
Minimal,All duplicates,Transcription rate,Bm9,-0.1,-0.07252648736756313,0.0554088193755655
Minimal,All duplicates,Transcription rate,Bm9,-0.075,-0.07115321923390378,0.07469748391650498
Minimal,All duplicates,Transcription rate,Bm9,-0.05,-0.06953952730236344,0.08028882009735576
Minimal,All duplicates,Transcription rate,Bm9,-0.01,-0.061262836185819035,0.1627186124562622
Minimal,All duplicates,Transcription rate,Bm9,0.0,-0.06161613691931537,0.16275969976207802
Minimal,All duplicates,Translation rate,Bm05,-0.35,-0.18672127139364303,1.1742355236303106e-10
Minimal,All duplicates,Translation rate,Bm05,-0.25,-0.18605460472697635,1.3299002639873453e-10
Minimal,All duplicates,Translation rate,Bm05,-0.175,-0.186221271393643,1.1759992979420986e-10
Minimal,All duplicates,Translation rate,Bm05,-0.15,-0.18421149144254276,9.676894470918758e-10
Minimal,All duplicates,Translation rate,Bm05,-0.125,-0.18721149144254276,1.2656712714923893e-10
Minimal,All duplicates,Translation rate,Bm05,-0.1,-0.18637815810920944,2.0408785772474403e-10
Minimal,All duplicates,Translation rate,Bm05,-0.075,-0.19771149144254277,4.887756865912252e-12
Minimal,All duplicates,Translation rate,Bm05,-0.05,-0.19971149144254277,4.9718377563105305e-12
Minimal,All duplicates,Translation rate,Bm05,-0.01,-0.20237815810920945,1.5426919001508093e-12
Minimal,All duplicates,Translation rate,Bm05,0.0,-0.21537815810920943,5.669538912419133e-14
Minimal,All duplicates,Translation rate,Bm1,-0.35,-0.10488793806030965,0.0010817837473057
Minimal,All duplicates,Translation rate,Bm1,-0.25,-0.09787815810920937,0.008873890703379234
Minimal,All duplicates,Translation rate,Bm1,-0.175,-0.09688793806030964,0.007822374856067434
Minimal,All duplicates,Translation rate,Bm1,-0.15,-0.10454482477587602,0.0011782558095212667
Minimal,All duplicates,Translation rate,Bm1,-0.125,-0.11421149144254268,0.0006490985467799549
Minimal,All duplicates,Translation rate,Bm1,-0.1,-0.10887815810920937,0.0008068913157365
Minimal,All duplicates,Translation rate,Bm1,-0.075,-0.11537815810920937,0.0002899173105519522
Minimal,All duplicates,Translation rate,Bm1,-0.05,-0.12571149144254276,6.990128425021185e-05
Minimal,All duplicates,Translation rate,Bm1,-0.01,-0.15271149144254273,1.8510526005321992e-06
Minimal,All duplicates,Translation rate,Bm1,0.0,-0.16587815810920947,3.135019425541211e-08
Minimal,All duplicates,Translation rate,Bm10,-0.35,-0.44147473512632435,9.992007221626409e-16
Minimal,All duplicates,Translation rate,Bm10,-0.25,-0.42962306438467807,9.992007221626409e-16
Minimal,All duplicates,Translation rate,Bm10,-0.175,-0.39365484922575383,9.992007221626409e-16
Minimal,All duplicates,Translation rate,Bm10,-0.15,-0.3873484107579461,9.992007221626409e-16
Minimal,All duplicates,Translation rate,Bm10,-0.125,-0.3716870415647921,9.992007221626409e-16
Minimal,All duplicates,Translation rate,Bm10,-0.1,-0.35772330888345555,9.992007221626409e-16
Minimal,All duplicates,Translation rate,Bm10,-0.075,-0.34103341483292576,9.992007221626409e-16
Minimal,All duplicates,Translation rate,Bm10,-0.05,-0.31298818255908717,9.992007221626409e-16
Minimal,All duplicates,Translation rate,Bm10,-0.01,-0.24192216788916054,9.992007221626409e-16
Minimal,All duplicates,Translation rate,Bm10,0.0,-0.21769559902200483,3.3602750211988073e-14
Minimal,All duplicates,Translation rate,Bm2,-0.35,-0.1147746536267318,0.0002786275340739667
Minimal,All duplicates,Translation rate,Bm2,-0.25,-0.10833781581092089,0.0008814091003223999
Minimal,All duplicates,Translation rate,Bm2,-0.175,-0.11694784026079863,0.0003866561795784396
Minimal,All duplicates,Translation rate,Bm2,-0.15,-0.09867970660146692,0.0058423532886471
Minimal,All duplicates,Translation rate,Bm2,-0.125,-0.10119111654441722,0.004168556239209867
Minimal,All duplicates,Translation rate,Bm2,-0.1,-0.09496780766096163,0.005647315829444
Minimal,All duplicates,Translation rate,Bm2,-0.075,-0.08816951915240419,0.010656168964874034
Minimal,All duplicates,Translation rate,Bm2,-0.05,-0.0763060309698451,0.048065243640466326
Minimal,All duplicates,Translation rate,Bm2,-0.01,-0.05587815810920937,0.23652616178356548
Minimal,All duplicates,Translation rate,Bm2,0.0,-0.07871149144254273,0.0440578775724591
Minimal,All duplicates,Translation rate,Bm3,-0.35,-0.17291972290138546,3.2628844071069807e-09
Minimal,All duplicates,Translation rate,Bm3,-0.25,-0.16955134474327624,9.307651982481957e-09
Minimal,All duplicates,Translation rate,Bm3,-0.175,-0.1581748166259168,1.3590902581128717e-07
Minimal,All duplicates,Translation rate,Bm3,-0.15,-0.15356805215973918,3.1414363414287533e-07
Minimal,All duplicates,Translation rate,Bm3,-0.125,-0.14738304808475955,1.2265401301651362e-06
Minimal,All duplicates,Translation rate,Bm3,-0.1,-0.14262469437652806,2.8803856527703786e-06
Minimal,All duplicates,Translation rate,Bm3,-0.075,-0.13675794621026893,6.496149641062783e-06
Minimal,All duplicates,Translation rate,Bm3,-0.05,-0.12376120619396896,5.741961652146651e-05
Minimal,All duplicates,Translation rate,Bm3,-0.01,-0.0850611246943765,0.02159280895353217
Minimal,All duplicates,Translation rate,Bm3,0.0,-0.07447595762021186,0.0584848805348464
Minimal,All duplicates,Translation rate,Bm4,-0.35,-0.24243643031784837,9.992007221626409e-16
Minimal,All duplicates,Translation rate,Bm4,-0.25,-0.2206980440097799,2.7755575615628917e-14
Minimal,All duplicates,Translation rate,Bm4,-0.175,-0.21132151589242051,2.523166860631439e-13
Minimal,All duplicates,Translation rate,Bm4,-0.15,-0.2168080684596576,1.707152937531949e-13
Minimal,All duplicates,Translation rate,Bm4,-0.125,-0.20930806845965766,7.36336917365558e-13
Minimal,All duplicates,Translation rate,Bm4,-0.1,-0.18707986960065195,1.2008301760365234e-10
Minimal,All duplicates,Translation rate,Bm4,-0.075,-0.18160676446617763,3.667237994757026e-10
Minimal,All duplicates,Translation rate,Bm4,-0.05,-0.1575497147514262,1.5539345706490815e-07
Minimal,All duplicates,Translation rate,Bm4,-0.01,-0.1151063569682151,0.0002804622699534101
Minimal,All duplicates,Translation rate,Bm4,0.0,-0.0930138549307253,0.006789197943389367
Minimal,All duplicates,Translation rate,Bm5,-0.35,-0.29296984515077423,9.992007221626409e-16
Minimal,All duplicates,Translation rate,Bm5,-0.25,-0.2749930725346373,9.992007221626409e-16
Minimal,All duplicates,Translation rate,Bm5,-0.175,-0.26039690301548485,9.992007221626409e-16
Minimal,All duplicates,Translation rate,Bm5,-0.15,-0.24888508557457212,9.992007221626409e-16
Minimal,All duplicates,Translation rate,Bm5,-0.125,-0.24153178484107576,9.992007221626409e-16
Minimal,All duplicates,Translation rate,Bm5,-0.1,-0.2308284433577832,6.8463753185217984e-15
Minimal,All duplicates,Translation rate,Bm5,-0.075,-0.21553219233903828,4.933090972751112e-14
Minimal,All duplicates,Translation rate,Bm5,-0.05,-0.19826976365118168,7.417140975481592e-12
Minimal,All duplicates,Translation rate,Bm5,-0.01,-0.13449877750611242,1.973821569656309e-05
Minimal,All duplicates,Translation rate,Bm5,0.0,-0.11647636511817437,0.00029801205439197953
Minimal,All duplicates,Translation rate,Bm6,-0.35,-0.32182151589242053,9.992007221626409e-16
Minimal,All duplicates,Translation rate,Bm6,-0.25,-0.30588345558272206,9.992007221626409e-16
Minimal,All duplicates,Translation rate,Bm6,-0.175,-0.28426691116544417,9.992007221626409e-16
Minimal,All duplicates,Translation rate,Bm6,-0.15,-0.2745334148329258,9.992007221626409e-16
Minimal,All duplicates,Translation rate,Bm6,-0.125,-0.2698651181744091,9.992007221626409e-16
Minimal,All duplicates,Translation rate,Bm6,-0.1,-0.25833048084759574,9.992007221626409e-16
Minimal,All duplicates,Translation rate,Bm6,-0.075,-0.24583048084759573,9.992007221626409e-16
Minimal,All duplicates,Translation rate,Bm6,-0.05,-0.23214180929095352,1.6653345369377348e-15
Minimal,All duplicates,Translation rate,Bm6,-0.01,-0.16534107579462096,2.044459953183993e-08
Minimal,All duplicates,Translation rate,Bm6,0.0,-0.1429022004889975,3.147838565327928e-06
Minimal,All duplicates,Translation rate,Bm7,-0.35,-0.3583349633251834,9.992007221626409e-16
Minimal,All duplicates,Translation rate,Bm7,-0.25,-0.3433121434392828,9.992007221626409e-16
Minimal,All duplicates,Translation rate,Bm7,-0.175,-0.3168952730236349,9.992007221626409e-16
Minimal,All duplicates,Translation rate,Bm7,-0.15,-0.30454319478402603,9.992007221626409e-16
Minimal,All duplicates,Translation rate,Bm7,-0.125,-0.29916381418092913,9.992007221626409e-16
Minimal,All duplicates,Translation rate,Bm7,-0.1,-0.2911418092909535,9.992007221626409e-16
Minimal,All duplicates,Translation rate,Bm7,-0.075,-0.28121678891605534,9.992007221626409e-16
Minimal,All duplicates,Translation rate,Bm7,-0.05,-0.24866422167889157,9.992007221626409e-16
Minimal,All duplicates,Translation rate,Bm7,-0.01,-0.189903422982885,6.64937734503231e-11
Minimal,All duplicates,Translation rate,Bm7,0.0,-0.16608638956805213,1.5957978050096244e-08
Minimal,All duplicates,Translation rate,Bm8,-0.35,-0.38580317848410756,9.992007221626409e-16
Minimal,All duplicates,Translation rate,Bm8,-0.25,-0.3769568052159739,9.992007221626409e-16
Minimal,All duplicates,Translation rate,Bm8,-0.175,-0.3511519967400163,9.992007221626409e-16
Minimal,All duplicates,Translation rate,Bm8,-0.15,-0.33995843520782393,9.992007221626409e-16
Minimal,All duplicates,Translation rate,Bm8,-0.125,-0.32756356968215156,9.992007221626409e-16
Minimal,All duplicates,Translation rate,Bm8,-0.1,-0.31254319478402603,9.992007221626409e-16
Minimal,All duplicates,Translation rate,Bm8,-0.075,-0.2996418092909535,9.992007221626409e-16
Minimal,All duplicates,Translation rate,Bm8,-0.05,-0.27910717196414014,9.992007221626409e-16
Minimal,All duplicates,Translation rate,Bm8,-0.01,-0.22156845965770175,2.957264063259875e-13
Minimal,All duplicates,Translation rate,Bm8,0.0,-0.1875419722901385,6.455032804571677e-11
Minimal,All duplicates,Translation rate,Bm9,-0.35,-0.4228215158924205,9.992007221626409e-16
Minimal,All duplicates,Translation rate,Bm9,-0.25,-0.4018533007334963,9.992007221626409e-16
Minimal,All duplicates,Translation rate,Bm9,-0.175,-0.3733667481662591,9.992007221626409e-16
Minimal,All duplicates,Translation rate,Bm9,-0.15,-0.3593667481662592,9.992007221626409e-16
Minimal,All duplicates,Translation rate,Bm9,-0.125,-0.35053382233088826,9.992007221626409e-16
Minimal,All duplicates,Translation rate,Bm9,-0.1,-0.33889690301548486,9.992007221626409e-16
Minimal,All duplicates,Translation rate,Bm9,-0.075,-0.32232192339038296,9.992007221626409e-16
Minimal,All duplicates,Translation rate,Bm9,-0.05,-0.3021642216788916,9.992007221626409e-16
Minimal,All duplicates,Translation rate,Bm9,-0.01,-0.23514343928280354,4.181840059421423e-15
Minimal,All duplicates,Translation rate,Bm9,0.0,-0.20435044824775872,8.503938294287158e-13
Minimal,SSD,Divergence ratio,Bm05,-0.35,-0.4322642276422764,2.3314683517128287e-15
Minimal,SSD,Divergence ratio,Bm05,-0.25,-0.41826422764227633,2.3314683517128287e-15
Minimal,SSD,Divergence ratio,Bm05,-0.175,-0.39593089430894307,2.3314683517128287e-15
Minimal,SSD,Divergence ratio,Bm05,-0.15,-0.3887642276422764,2.3314683517128287e-15
Minimal,SSD,Divergence ratio,Bm05,-0.125,-0.38589837398373983,2.3314683517128287e-15
Minimal,SSD,Divergence ratio,Bm05,-0.1,-0.3784308943089431,2.3314683517128287e-15
Minimal,SSD,Divergence ratio,Bm05,-0.075,-0.3607642276422764,2.3314683517128287e-15
Minimal,SSD,Divergence ratio,Bm05,-0.05,-0.3450650406504065,2.3314683517128287e-15
Minimal,SSD,Divergence ratio,Bm05,-0.01,-0.3096788617886178,9.706679904297744e-13
Minimal,SSD,Divergence ratio,Bm05,0.0,-0.30056504065040646,1.6111556533360272e-12
Minimal,SSD,Divergence ratio,Bm1,-0.35,-0.2973048780487804,4.264255615282764e-12
Minimal,SSD,Divergence ratio,Bm1,-0.25,-0.28317479674796747,3.246791724365039e-11
Minimal,SSD,Divergence ratio,Bm1,-0.175,-0.2726382113821138,2.0574745610938786e-10
Minimal,SSD,Divergence ratio,Bm1,-0.15,-0.26780487804878045,5.808604338260655e-10
Minimal,SSD,Divergence ratio,Bm1,-0.125,-0.26097154471544715,1.475301547593233e-09
Minimal,SSD,Divergence ratio,Bm1,-0.1,-0.2545569105691057,4.965330406096295e-09
Minimal,SSD,Divergence ratio,Bm1,-0.075,-0.24286178861788613,2.968032752903582e-08
Minimal,SSD,Divergence ratio,Bm1,-0.05,-0.23466260162601618,8.801002119677531e-08
