Model,Comparison,Property,Run,Mut_corr,KS stats,KS p-value
Minimal,WGD,Transcription rate,Bm05,0.4,-0.33940476190476193,2.220446049250313e-16
Minimal,WGD,Transcription rate,Bm05,0.5,-0.346265306122449,2.220446049250313e-16
Minimal,WGD,Transcription rate,Bm05,0.6,-0.35676530612244894,2.220446049250313e-16
Minimal,WGD,Transcription rate,Bm05,0.7,-0.3724319727891156,2.220446049250313e-16
Minimal,WGD,Transcription rate,Bm1,-0.4,-0.0820102040816326,0.10423244296702
Minimal,WGD,Transcription rate,Bm1,-0.3,-0.09059183673469384,0.055282679588504004
Minimal,WGD,Transcription rate,Bm1,-0.2,-0.09939455782312918,0.026118215698634234
Minimal,WGD,Transcription rate,Bm1,-0.1,-0.10397278911564622,0.018350174026927367
Minimal,WGD,Transcription rate,Bm1,0.0,-0.1253775510204081,0.0019268509457282667
Minimal,WGD,Transcription rate,Bm1,0.1,-0.13754421768707478,0.0005572282396587667
Minimal,WGD,Transcription rate,Bm1,0.2,-0.15204421768707477,9.468460166551568e-05
Minimal,WGD,Transcription rate,Bm1,0.3,-0.16074829931972787,2.7738182016290303e-05
Minimal,WGD,Transcription rate,Bm1,0.4,-0.172625850340136,3.751843272910745e-06
Minimal,WGD,Transcription rate,Bm1,0.5,-0.18738775510204075,5.672360042045336e-07
Minimal,WGD,Transcription rate,Bm1,0.6,-0.20140476190476184,4.468944111065317e-08
Minimal,WGD,Transcription rate,Bm1,0.7,-0.21490476190476185,9.332832321777099e-09
Minimal,WGD,Transcription rate,Bm10,-0.4,-0.07431292517006798,0.17146204325299083
Minimal,WGD,Transcription rate,Bm10,-0.3,-0.06798639455782307,0.26877142054001785
Minimal,WGD,Transcription rate,Bm10,-0.2,-0.0642585034013605,0.3171373418649362
Minimal,WGD,Transcription rate,Bm10,-0.1,-0.06527551020408157,0.2963302637876874
Minimal,WGD,Transcription rate,Bm10,0.0,-0.06544217687074827,0.3082772728648194
Minimal,WGD,Transcription rate,Bm10,0.1,-0.060836734693877494,0.3811490574305785
Minimal,WGD,Transcription rate,Bm10,0.2,-0.0591224489795918,0.4214633909308798
Minimal,WGD,Transcription rate,Bm10,0.3,-0.06356122448979586,0.3387583974586282
Minimal,WGD,Transcription rate,Bm10,0.4,-0.06545578231292513,0.3046478581266834
Minimal,WGD,Transcription rate,Bm10,0.5,-0.0666224489795918,0.288860805786664
Minimal,WGD,Transcription rate,Bm10,0.6,-0.06878911564625846,0.24985561070107318
Minimal,WGD,Transcription rate,Bm10,0.7,-0.07195578231292514,0.20113993401411415
Minimal,WGD,Transcription rate,Bm2,-0.4,-0.08894897959183667,0.06015226740198617
Minimal,WGD,Transcription rate,Bm2,-0.3,-0.08231632653061217,0.10470119543332383
Minimal,WGD,Transcription rate,Bm2,-0.2,-0.06953741496598637,0.2454545038328945
Minimal,WGD,Transcription rate,Bm2,-0.1,-0.07028911564625846,0.22928043028490988
Minimal,WGD,Transcription rate,Bm2,0.0,-0.07762244897959181,0.13924105315832644
Minimal,WGD,Transcription rate,Bm2,0.1,-0.08148299319727886,0.10907168353041598
Minimal,WGD,Transcription rate,Bm2,0.2,-0.08909183673469383,0.05995264543507936
Minimal,WGD,Transcription rate,Bm2,0.3,-0.09211564625850337,0.04719274257548304
Minimal,WGD,Transcription rate,Bm2,0.4,-0.09711564625850333,0.0307918784640716
Minimal,WGD,Transcription rate,Bm2,0.5,-0.10186394557823127,0.019933737701167496
Minimal,WGD,Transcription rate,Bm2,0.6,-0.10676530612244894,0.013045077110293601
Minimal,WGD,Transcription rate,Bm2,0.7,-0.11277551020408157,0.007983624060081367
Minimal,WGD,Transcription rate,Bm3,-0.4,-0.08523129251700674,0.08533897772285694
Minimal,WGD,Transcription rate,Bm3,-0.3,-0.0777789115646258,0.1381758102852593
Minimal,WGD,Transcription rate,Bm3,-0.2,-0.07042176870748293,0.22331159176948404
Minimal,WGD,Transcription rate,Bm3,-0.1,-0.0670680272108843,0.27656159004152453
Minimal,WGD,Transcription rate,Bm3,0.0,-0.07345578231292514,0.18094330454766708
Minimal,WGD,Transcription rate,Bm3,0.1,-0.0731224489795918,0.1841898081139426
Minimal,WGD,Transcription rate,Bm3,0.2,-0.07895578231292515,0.12563691056714865
Minimal,WGD,Transcription rate,Bm3,0.3,-0.08295578231292512,0.0944457668674496
Minimal,WGD,Transcription rate,Bm3,0.4,-0.08684353741496594,0.0702833679054141
Minimal,WGD,Transcription rate,Bm3,0.5,-0.08784353741496594,0.0647949946085492
Minimal,WGD,Transcription rate,Bm3,0.6,-0.09061904761904756,0.053200372581286404
Minimal,WGD,Transcription rate,Bm3,0.7,-0.09284353741496594,0.0440874951998327
Minimal,WGD,Transcription rate,Bm4,-0.4,-0.08371768707482986,0.09229540847703162
Minimal,WGD,Transcription rate,Bm4,-0.3,-0.06981292517006797,0.2270942163217268
Minimal,WGD,Transcription rate,Bm4,-0.2,-0.06865986394557816,0.24890227876152984
Minimal,WGD,Transcription rate,Bm4,-0.1,-0.0643367346938775,0.31553087535053814
Minimal,WGD,Transcription rate,Bm4,0.0,-0.07278911564625846,0.19367490526941653
Minimal,WGD,Transcription rate,Bm4,0.1,-0.0693163265306122,0.2416085451086568
Minimal,WGD,Transcription rate,Bm4,0.2,-0.0741224489795918,0.17437016726964114
Minimal,WGD,Transcription rate,Bm4,0.3,-0.07770408163265301,0.13726458687313206
Minimal,WGD,Transcription rate,Bm4,0.4,-0.08228911564625846,0.10042229915649277
Minimal,WGD,Transcription rate,Bm4,0.5,-0.08370408163265301,0.08956585197986149
Minimal,WGD,Transcription rate,Bm4,0.6,-0.08501020408163261,0.08128926560370679
Minimal,WGD,Transcription rate,Bm4,0.7,-0.08592517006802718,0.07598147119301474
Minimal,WGD,Transcription rate,Bm5,-0.4,-0.07928911564625844,0.1293225645367796
Minimal,WGD,Transcription rate,Bm5,-0.3,-0.06978231292517001,0.2321372024375039
Minimal,WGD,Transcription rate,Bm5,-0.2,-0.07105782312925163,0.22239493350524778
Minimal,WGD,Transcription rate,Bm5,-0.1,-0.06140816326530607,0.36659384251061633
Minimal,WGD,Transcription rate,Bm5,0.0,-0.06959183673469384,0.2428415219098605
Minimal,WGD,Transcription rate,Bm5,0.1,-0.06795578231292514,0.2675854822609131
Minimal,WGD,Transcription rate,Bm5,0.2,-0.06995578231292514,0.23145327425208506
Minimal,WGD,Transcription rate,Bm5,0.3,-0.07078911564625846,0.21420610669100618
Minimal,WGD,Transcription rate,Bm5,0.4,-0.0755102040816326,0.16206205871878868
Minimal,WGD,Transcription rate,Bm5,0.5,-0.07567687074829926,0.15768893075523197
Minimal,WGD,Transcription rate,Bm5,0.6,-0.0813163265306122,0.10623555642568161
Minimal,WGD,Transcription rate,Bm5,0.7,-0.07995578231292515,0.11961528865998679
Minimal,WGD,Transcription rate,Bm6,-0.4,-0.07515306122448973,0.16561534035405417
Minimal,WGD,Transcription rate,Bm6,-0.3,-0.07030952380952372,0.2348907104090653
Minimal,WGD,Transcription rate,Bm6,-0.2,-0.06600680272108837,0.2872265988446357
Minimal,WGD,Transcription rate,Bm6,-0.1,-0.06467006802721083,0.30737301623322993
Minimal,WGD,Transcription rate,Bm6,0.0,-0.06995578231292514,0.23117636759917096
Minimal,WGD,Transcription rate,Bm6,0.1,-0.06745578231292514,0.2774086961027829
Minimal,WGD,Transcription rate,Bm6,0.2,-0.06728911564625846,0.26956365115266595
Minimal,WGD,Transcription rate,Bm6,0.3,-0.0696224489795918,0.2371951407267224
Minimal,WGD,Transcription rate,Bm6,0.4,-0.07395578231292514,0.185527851710411
Minimal,WGD,Transcription rate,Bm6,0.5,-0.07417687074829926,0.17654508424808887
Minimal,WGD,Transcription rate,Bm6,0.6,-0.07614965986394552,0.16229044813400684
Minimal,WGD,Transcription rate,Bm6,0.7,-0.07848299319727886,0.13010590101025857
Minimal,WGD,Transcription rate,Bm7,-0.4,-0.07678911564625844,0.1454609610860917
Minimal,WGD,Transcription rate,Bm7,-0.3,-0.0695510204081632,0.23143460641921523
Minimal,WGD,Transcription rate,Bm7,-0.2,-0.068360544217687,0.24712025041550856
Minimal,WGD,Transcription rate,Bm7,-0.1,-0.06501020408163259,0.3009666569545982
Minimal,WGD,Transcription rate,Bm7,0.0,-0.066734693877551,0.28723048059259565
Minimal,WGD,Transcription rate,Bm7,0.1,-0.06445578231292513,0.3276437877231008
Minimal,WGD,Transcription rate,Bm7,0.2,-0.06428911564625846,0.3176424981324706
Minimal,WGD,Transcription rate,Bm7,0.3,-0.06803741496598632,0.2564720059515593
Minimal,WGD,Transcription rate,Bm7,0.4,-0.06867687074829927,0.25107431933570684
Minimal,WGD,Transcription rate,Bm7,0.5,-0.07278911564625846,0.1926540816689003
Minimal,WGD,Transcription rate,Bm7,0.6,-0.07495578231292514,0.16803859390326503
Minimal,WGD,Transcription rate,Bm7,0.7,-0.07787074829931967,0.1373900328232114
Minimal,WGD,Transcription rate,Bm8,-0.4,-0.07891156462585026,0.12511862303297466
Minimal,WGD,Transcription rate,Bm8,-0.3,-0.07080952380952373,0.21532318438163947
Minimal,WGD,Transcription rate,Bm8,-0.2,-0.06704761904761897,0.272770534184275
Minimal,WGD,Transcription rate,Bm8,-0.1,-0.06457482993197274,0.3108251408648991
Minimal,WGD,Transcription rate,Bm8,0.0,-0.07059863945578226,0.22434879063091887
Minimal,WGD,Transcription rate,Bm8,0.1,-0.06561904761904756,0.31208714291550615
Minimal,WGD,Transcription rate,Bm8,0.2,-0.06879251700680267,0.2545095329202244
Minimal,WGD,Transcription rate,Bm8,0.3,-0.06495578231292513,0.30448195782545606
Minimal,WGD,Transcription rate,Bm8,0.4,-0.06878911564625846,0.24614035297344902
Minimal,WGD,Transcription rate,Bm8,0.5,-0.06848299319727887,0.24904257063305488
Minimal,WGD,Transcription rate,Bm8,0.6,-0.0721224489795918,0.20029379261497468
Minimal,WGD,Transcription rate,Bm8,0.7,-0.0751224489795918,0.16731786410187874
Minimal,WGD,Transcription rate,Bm9,-0.4,-0.07088435374149653,0.21371308996728589
Minimal,WGD,Transcription rate,Bm9,-0.3,-0.06761564625850333,0.2594857234145805
Minimal,WGD,Transcription rate,Bm9,-0.2,-0.06542517006802713,0.29385229628614046
Minimal,WGD,Transcription rate,Bm9,-0.1,-0.06292517006802716,0.3384728281571659
Minimal,WGD,Transcription rate,Bm9,0.0,-0.06933673469387751,0.24691809868433157
Minimal,WGD,Transcription rate,Bm9,0.1,-0.06145578231292514,0.37110637443833266
Minimal,WGD,Transcription rate,Bm9,0.2,-0.06545578231292513,0.298245636456121
Minimal,WGD,Transcription rate,Bm9,0.3,-0.0661224489795918,0.29783135898072194
Minimal,WGD,Transcription rate,Bm9,0.4,-0.06614965986394554,0.293413074421179
Minimal,WGD,Transcription rate,Bm9,0.5,-0.06928911564625846,0.24253954890796758
Minimal,WGD,Transcription rate,Bm9,0.6,-0.0695102040816326,0.23879441706895055
Minimal,WGD,Transcription rate,Bm9,0.7,-0.07295578231292514,0.19596428046304415
Minimal,WGD,Translation rate,Bm05,-0.4,-0.35461564625850334,2.220446049250313e-16
Minimal,WGD,Translation rate,Bm05,-0.3,-0.3397653061224489,2.220446049250313e-16
Minimal,WGD,Translation rate,Bm05,-0.2,-0.32678231292517007,2.220446049250313e-16
Minimal,WGD,Translation rate,Bm05,-0.1,-0.31070068027210884,2.220446049250313e-16
Minimal,WGD,Translation rate,Bm05,0.0,-0.2954489795918367,2.220446049250313e-16
Minimal,WGD,Translation rate,Bm05,0.1,-0.2957006802721088,2.220446049250313e-16
Minimal,WGD,Translation rate,Bm05,0.2,-0.2776156462585034,7.438494264988549e-15
Minimal,WGD,Translation rate,Bm05,0.3,-0.2662823129251701,6.198745220823791e-14
Minimal,WGD,Translation rate,Bm05,0.4,-0.24932653061224488,3.798332019281739e-12
Minimal,WGD,Translation rate,Bm05,0.5,-0.24374149659863945,1.1166105077601666e-11
Minimal,WGD,Translation rate,Bm05,0.6,-0.23303401360544215,5.765345238254819e-10
Minimal,WGD,Translation rate,Bm05,0.7,-0.21961564625850338,1.7735330241445506e-09
Minimal,WGD,Translation rate,Bm1,-0.4,-0.3249489795918367,2.220446049250313e-16
Minimal,WGD,Translation rate,Bm1,-0.3,-0.30740816326530607,2.220446049250313e-16
Minimal,WGD,Translation rate,Bm1,-0.2,-0.2880612244897958,2.220446049250313e-16
Minimal,WGD,Translation rate,Bm1,-0.1,-0.2770612244897959,7.993605777301129e-15
Minimal,WGD,Translation rate,Bm1,0.0,-0.24143877551020407,6.001432684143992e-11
Minimal,WGD,Translation rate,Bm1,0.1,-0.2284897959183673,6.467117582194722e-10
Minimal,WGD,Translation rate,Bm1,0.2,-0.19906122448979588,1.159225154756527e-07
Minimal,WGD,Translation rate,Bm1,0.3,-0.18694897959183668,2.54941244030397e-06
Minimal,WGD,Translation rate,Bm1,0.4,-0.17417006802721083,2.170256146749594e-05
Minimal,WGD,Translation rate,Bm1,0.5,-0.15671428571428567,0.00015190120768343067
Minimal,WGD,Translation rate,Bm1,0.6,-0.14934013605442167,0.00023986236995477369
Minimal,WGD,Translation rate,Bm1,0.7,-0.13588435374149657,0.0007786577347787999
Minimal,WGD,Translation rate,Bm10,-0.4,-0.5350034013605443,2.220446049250313e-16
Minimal,WGD,Translation rate,Bm10,-0.3,-0.5475476190476191,2.220446049250313e-16
Minimal,WGD,Translation rate,Bm10,-0.2,-0.5422142857142858,2.220446049250313e-16
Minimal,WGD,Translation rate,Bm10,-0.1,-0.5512142857142858,2.220446049250313e-16
Minimal,WGD,Translation rate,Bm10,0.0,-0.546047619047619,2.220446049250313e-16
Minimal,WGD,Translation rate,Bm10,0.1,-0.5527993197278912,2.220446049250313e-16
Minimal,WGD,Translation rate,Bm10,0.2,-0.5472244897959183,2.220446049250313e-16
Minimal,WGD,Translation rate,Bm10,0.3,-0.5575748299319728,2.220446049250313e-16
Minimal,WGD,Translation rate,Bm10,0.4,-0.5670748299319727,2.220446049250313e-16
Minimal,WGD,Translation rate,Bm10,0.5,-0.5747142857142857,2.220446049250313e-16
Minimal,WGD,Translation rate,Bm10,0.6,-0.5799081632653061,2.220446049250313e-16
Minimal,WGD,Translation rate,Bm10,0.7,-0.5850476190476191,2.220446049250313e-16
Minimal,WGD,Translation rate,Bm2,-0.4,-0.1381190476190476,0.00042746780936893337
Minimal,WGD,Translation rate,Bm2,-0.3,-0.12887074829931966,0.0013481110779302334
Minimal,WGD,Translation rate,Bm2,-0.2,-0.11311904761904752,0.006893683639384166
Minimal,WGD,Translation rate,Bm2,-0.1,-0.10195238095238086,0.0354305855465114
Minimal,WGD,Translation rate,Bm2,0.0,-0.07656462585034006,0.1867161425609715
Minimal,WGD,Translation rate,Bm2,0.1,-0.0765136054421768,0.16729240689905076
Minimal,WGD,Translation rate,Bm2,0.2,-0.06499659863945573,0.3101302218400634
Minimal,WGD,Translation rate,Bm2,0.3,-0.06843877551020404,0.26899304507492267
Minimal,WGD,Translation rate,Bm2,0.4,-0.08080612244897954,0.12579851935993164
Minimal,WGD,Translation rate,Bm2,0.5,-0.09508843537414959,0.03730235421766147
Minimal,WGD,Translation rate,Bm2,0.6,-0.09731292517006797,0.030721085888918333
Minimal,WGD,Translation rate,Bm2,0.7,-0.1085884353741496,0.013986026702864335
Minimal,WGD,Translation rate,Bm3,-0.4,-0.10806462585034006,0.0132609710852597
Minimal,WGD,Translation rate,Bm3,-0.3,-0.11825510204081628,0.004945986836834067
Minimal,WGD,Translation rate,Bm3,-0.2,-0.1311462585034013,0.0022541699511479667
Minimal,WGD,Translation rate,Bm3,-0.1,-0.14505782312925164,0.0004594051451362975
Minimal,WGD,Translation rate,Bm3,0.0,-0.14481292517006797,0.00020765791367822808
Minimal,WGD,Translation rate,Bm3,0.1,-0.15744897959183665,6.18963070935536e-05
Minimal,WGD,Translation rate,Bm3,0.2,-0.16675510204081626,1.573358516870904e-05
Minimal,WGD,Translation rate,Bm3,0.3,-0.17494897959183667,5.41264091561781e-06
Minimal,WGD,Translation rate,Bm3,0.4,-0.18205782312925164,1.314981237713712e-06
Minimal,WGD,Translation rate,Bm3,0.5,-0.1852244897959183,7.047381889909351e-07
Minimal,WGD,Translation rate,Bm3,0.6,-0.19446598639455778,1.4283583445647471e-07
Minimal,WGD,Translation rate,Bm3,0.7,-0.19821428571428568,1.1033045580847538e-07
Minimal,WGD,Translation rate,Bm4,-0.4,-0.19735374149659857,7.310852020066723e-08
Minimal,WGD,Translation rate,Bm4,-0.3,-0.206704081632653,1.954318569937404e-08
Minimal,WGD,Translation rate,Bm4,-0.2,-0.2101462585034013,1.5885482447982234e-08
Minimal,WGD,Translation rate,Bm4,-0.1,-0.21831292517006798,3.3947917070046665e-09
Minimal,WGD,Translation rate,Bm4,0.0,-0.22597278911564622,6.98666235976475e-10
Minimal,WGD,Translation rate,Bm4,0.1,-0.23408163265306117,2.422375263340844e-10
Minimal,WGD,Translation rate,Bm4,0.2,-0.24221768707482993,4.591915736540386e-11
Minimal,WGD,Translation rate,Bm4,0.3,-0.24693877551020407,1.3442247315254008e-11
Minimal,WGD,Translation rate,Bm4,0.4,-0.2615034013605442,9.95981075391228e-13
Minimal,WGD,Translation rate,Bm4,0.5,-0.2708367346938776,6.132131839346282e-14
Minimal,WGD,Translation rate,Bm4,0.6,-0.2765612244897959,4.51490696680897e-15
Minimal,WGD,Translation rate,Bm4,0.7,-0.2831122448979591,1.1472304587793285e-15
Minimal,WGD,Translation rate,Bm5,-0.4,-0.27771088435374147,4.3298697960381105e-15
Minimal,WGD,Translation rate,Bm5,-0.3,-0.29067006802721085,2.220446049250313e-16
Minimal,WGD,Translation rate,Bm5,-0.2,-0.29064285714285715,2.220446049250313e-16
Minimal,WGD,Translation rate,Bm5,-0.1,-0.2958367346938775,2.220446049250313e-16
Minimal,WGD,Translation rate,Bm5,0.0,-0.30227891156462583,2.220446049250313e-16
Minimal,WGD,Translation rate,Bm5,0.1,-0.3138367346938775,2.220446049250313e-16
Minimal,WGD,Translation rate,Bm5,0.2,-0.3193673469387755,2.220446049250313e-16
Minimal,WGD,Translation rate,Bm5,0.3,-0.3239455782312925,2.220446049250313e-16
Minimal,WGD,Translation rate,Bm5,0.4,-0.33827891156462586,2.220446049250313e-16
Minimal,WGD,Translation rate,Bm5,0.5,-0.3425544217687075,2.220446049250313e-16
Minimal,WGD,Translation rate,Bm5,0.6,-0.35181632653061223,2.220446049250313e-16
Minimal,WGD,Translation rate,Bm5,0.7,-0.3492006802721088,2.220446049250313e-16
Minimal,WGD,Translation rate,Bm6,-0.4,-0.34311224489795916,2.220446049250313e-16
Minimal,WGD,Translation rate,Bm6,-0.3,-0.3496802721088435,2.220446049250313e-16
Minimal,WGD,Translation rate,Bm6,-0.2,-0.3545544217687075,2.220446049250313e-16
Minimal,WGD,Translation rate,Bm6,-0.1,-0.3615340136054422,2.220446049250313e-16
Minimal,WGD,Translation rate,Bm6,0.0,-0.36309183673469386,2.220446049250313e-16
Minimal,WGD,Translation rate,Bm6,0.1,-0.3706972789115646,2.220446049250313e-16
Minimal,WGD,Translation rate,Bm6,0.2,-0.37768027210884353,2.220446049250313e-16
Minimal,WGD,Translation rate,Bm6,0.3,-0.3835136054421769,2.220446049250313e-16
Minimal,WGD,Translation rate,Bm6,0.4,-0.3959931972789115,2.220446049250313e-16
Minimal,WGD,Translation rate,Bm6,0.5,-0.4064931972789116,2.220446049250313e-16
Minimal,WGD,Translation rate,Bm6,0.6,-0.40176530612244893,2.220446049250313e-16
Minimal,WGD,Translation rate,Bm6,0.7,-0.4128265306122449,2.220446049250313e-16
Minimal,WGD,Translation rate,Bm7,-0.4,-0.4061598639455782,2.220446049250313e-16
Minimal,WGD,Translation rate,Bm7,-0.3,-0.4044931972789116,2.220446049250313e-16
Minimal,WGD,Translation rate,Bm7,-0.2,-0.4136598639455782,2.220446049250313e-16
Minimal,WGD,Translation rate,Bm7,-0.1,-0.4156904761904762,2.220446049250313e-16
Minimal,WGD,Translation rate,Bm7,0.0,-0.41665986394557825,2.220446049250313e-16
Minimal,WGD,Translation rate,Bm7,0.1,-0.43328911564625855,2.220446049250313e-16
Minimal,WGD,Translation rate,Bm7,0.2,-0.4313843537414966,2.220446049250313e-16
Minimal,WGD,Translation rate,Bm7,0.3,-0.43909523809523804,2.220446049250313e-16
Minimal,WGD,Translation rate,Bm7,0.4,-0.4476598639455782,2.220446049250313e-16
Minimal,WGD,Translation rate,Bm7,0.5,-0.4528265306122449,2.220446049250313e-16
Minimal,WGD,Translation rate,Bm7,0.6,-0.4674931972789116,2.220446049250313e-16
Minimal,WGD,Translation rate,Bm7,0.7,-0.4686224489795918,2.220446049250313e-16
Minimal,WGD,Translation rate,Bm8,-0.4,-0.4592176870748299,2.220446049250313e-16
Minimal,WGD,Translation rate,Bm8,-0.3,-0.4628265306122448,2.220446049250313e-16
Minimal,WGD,Translation rate,Bm8,-0.2,-0.4646598639455782,2.220446049250313e-16
Minimal,WGD,Translation rate,Bm8,-0.1,-0.46970748299319726,2.220446049250313e-16
Minimal,WGD,Translation rate,Bm8,0.0,-0.4724285714285714,2.220446049250313e-16
Minimal,WGD,Translation rate,Bm8,0.1,-0.48178911564625854,2.220446049250313e-16
Minimal,WGD,Translation rate,Bm8,0.2,-0.48317006802721085,2.220446049250313e-16
Minimal,WGD,Translation rate,Bm8,0.3,-0.4882074829931973,2.220446049250313e-16
Minimal,WGD,Translation rate,Bm8,0.4,-0.49567006802721086,2.220446049250313e-16
Minimal,WGD,Translation rate,Bm8,0.5,-0.4985408163265306,2.220446049250313e-16
Minimal,WGD,Translation rate,Bm8,0.6,-0.5065476190476191,2.220446049250313e-16
Minimal,WGD,Translation rate,Bm8,0.7,-0.5167142857142858,2.220446049250313e-16
Minimal,WGD,Translation rate,Bm9,-0.4,-0.5040408163265306,2.220446049250313e-16
Minimal,WGD,Translation rate,Bm9,-0.3,-0.5076224489795919,2.220446049250313e-16
Minimal,WGD,Translation rate,Bm9,-0.2,-0.5073367346938775,2.220446049250313e-16
Minimal,WGD,Translation rate,Bm9,-0.1,-0.5164659863945578,2.220446049250313e-16
Minimal,WGD,Translation rate,Bm9,0.0,-0.5152517006802722,2.220446049250313e-16
Minimal,WGD,Translation rate,Bm9,0.1,-0.5194387755102041,2.220446049250313e-16
Minimal,WGD,Translation rate,Bm9,0.2,-0.5209931972789116,2.220446049250313e-16
Minimal,WGD,Translation rate,Bm9,0.3,-0.529251700680272,2.220446049250313e-16
Minimal,WGD,Translation rate,Bm9,0.4,-0.5334659863945578,2.220446049250313e-16
Minimal,WGD,Translation rate,Bm9,0.5,-0.5403809523809523,2.220446049250313e-16
Minimal,WGD,Translation rate,Bm9,0.6,-0.5434659863945578,2.220446049250313e-16
Minimal,WGD,Translation rate,Bm9,0.7,-0.5536020408163266,2.220446049250313e-16
Mixed,All duplicates,Divergence ratio,Bm05,-0.4,-0.2033634881825591,9.681144774731365e-13
Mixed,All duplicates,Divergence ratio,Bm05,-0.3,-0.19699185004074973,1.2855346417002996e-11
Mixed,All duplicates,Divergence ratio,Bm05,-0.2,-0.1984751426242868,6.223873268614472e-12
Mixed,All duplicates,Divergence ratio,Bm05,-0.1,-0.1940484922575387,4.357614269423493e-11
Mixed,All duplicates,Divergence ratio,Bm05,0.0,-0.19373349633251827,1.792595701507101e-11
Mixed,All duplicates,Divergence ratio,Bm05,0.1,-0.19093683781581086,1.2472863482789384e-10
Mixed,All duplicates,Divergence ratio,Bm05,0.2,-0.17884189079054602,6.282389053424708e-10
Mixed,All duplicates,Divergence ratio,Bm05,0.3,-0.18625346373268128,9.310589336545642e-11
Mixed,All duplicates,Divergence ratio,Bm05,0.4,-0.17328850855745714,4.304302729056057e-09
Mixed,All duplicates,Divergence ratio,Bm05,0.5,-0.16788182559087203,1.229529141462867e-08
Mixed,All duplicates,Divergence ratio,Bm05,0.6,-0.14710350448247758,1.8436633857736122e-06
Mixed,All duplicates,Divergence ratio,Bm05,0.7,-0.1274168704156479,5.715739366906773e-05
Mixed,All duplicates,Divergence ratio,Bm1,-0.4,-0.21565851670741643,4.9441932029973636e-14
Mixed,All duplicates,Divergence ratio,Bm1,-0.3,-0.20867685411572942,2.2593038551121936e-13
Mixed,All duplicates,Divergence ratio,Bm1,-0.2,-0.21404686226568861,4.9774998937361195e-14
Mixed,All duplicates,Divergence ratio,Bm1,-0.1,-0.21117685411572937,1.3485509005780236e-13
Mixed,All duplicates,Divergence ratio,Bm1,0.0,-0.20760187449062753,6.04553444342552e-13
Mixed,All duplicates,Divergence ratio,Bm1,0.1,-0.20665851670741642,4.2084854120124266e-13
Mixed,All duplicates,Divergence ratio,Bm1,0.2,-0.21101018744906272,9.781064846947629e-14
Mixed,All duplicates,Divergence ratio,Bm1,0.3,-0.20410350448247752,9.406919687648953e-13
Mixed,All duplicates,Divergence ratio,Bm1,0.4,-0.19813854930725347,1.6565526728129495e-11
Mixed,All duplicates,Divergence ratio,Bm1,0.5,-0.19893520782396082,4.417836467022577e-12
Mixed,All duplicates,Divergence ratio,Bm1,0.6,-0.20254849225753868,1.479150135708096e-12
Mixed,All duplicates,Divergence ratio,Bm1,0.7,-0.19736185819070898,1.0186185228633349e-11
Mixed,All duplicates,Divergence ratio,Bm10,-0.4,-0.25610350448247754,9.992007221626409e-16
Mixed,All duplicates,Divergence ratio,Bm10,-0.3,-0.24956519967400162,9.992007221626409e-16
Mixed,All duplicates,Divergence ratio,Bm10,-0.2,-0.24836185819070902,9.992007221626409e-16
Mixed,All duplicates,Divergence ratio,Bm10,-0.1,-0.24969519152404238,9.992007221626409e-16
Mixed,All duplicates,Divergence ratio,Bm10,0.0,-0.24834352078239608,9.992007221626409e-16
Mixed,All duplicates,Divergence ratio,Bm10,0.1,-0.2505118174409128,9.992007221626409e-16
Mixed,All duplicates,Divergence ratio,Bm10,0.2,-0.24703015484922575,9.992007221626409e-16
Mixed,All duplicates,Divergence ratio,Bm10,0.3,-0.2515851670741646,9.992007221626409e-16
Mixed,All duplicates,Divergence ratio,Bm10,0.4,-0.2523068459657702,9.992007221626409e-16
Mixed,All duplicates,Divergence ratio,Bm10,0.5,-0.25408516707416456,9.992007221626409e-16
Mixed,All duplicates,Divergence ratio,Bm10,0.6,-0.25656682966585165,9.992007221626409e-16
Mixed,All duplicates,Divergence ratio,Bm10,0.7,-0.26604849225753874,9.992007221626409e-16
Mixed,All duplicates,Divergence ratio,Bm2,-0.4,-0.21425183374083126,8.91139014432459e-14
Mixed,All duplicates,Divergence ratio,Bm2,-0.3,-0.220861858190709,8.178642948071987e-15
Mixed,All duplicates,Divergence ratio,Bm2,-0.2,-0.21488019559902197,4.7443530585648354e-14
Mixed,All duplicates,Divergence ratio,Bm2,-0.1,-0.2127135289323553,7.89738644850028e-14
Mixed,All duplicates,Divergence ratio,Bm2,0.0,-0.2105452322738386,2.2282176104226892e-13
Mixed,All duplicates,Divergence ratio,Bm2,0.1,-0.21682355338223305,2.4017824766057554e-14
Mixed,All duplicates,Divergence ratio,Bm2,0.2,-0.2189735126324368,1.4469906754281208e-14
Mixed,All duplicates,Divergence ratio,Bm2,0.3,-0.21088019559902202,2.1257070178156331e-13
Mixed,All duplicates,Divergence ratio,Bm2,0.4,-0.2091385493072534,4.212926304110927e-13
Mixed,All duplicates,Divergence ratio,Bm2,0.5,-0.21838019559902191,1.199040866595169e-14
Mixed,All duplicates,Divergence ratio,Bm2,0.6,-0.21173023634881824,1.1905291567397094e-13
Mixed,All duplicates,Divergence ratio,Bm2,0.7,-0.2119918500407498,1.2541819434848853e-13
Mixed,All duplicates,Divergence ratio,Bm3,-0.4,-0.21854686226568856,1.1731356626872488e-14
Mixed,All duplicates,Divergence ratio,Bm3,-0.3,-0.2148251833740831,3.963496197911809e-14
