,Model,Comparison,Run,Mut_sd,KS stats
394,No Cost,WGD,Bm5,0.1,0.09134863945578227
395,No Cost,WGD,Bm5,0.125,0.09822959183673464
396,No Cost,WGD,Bm5,0.15,0.10332227891156463
397,No Cost,WGD,Bm5,0.2,0.12447193877551017
398,No Cost,WGD,Bm5,0.25,0.14017942176870746
399,No Cost,WGD,Bm5,0.35,0.20482738095238093
400,No Cost,WGD,Bm6,0.01,0.15230697278911562
401,No Cost,WGD,Bm6,0.025,0.14173299319727886
402,No Cost,WGD,Bm6,0.05,0.11823554421768702
403,No Cost,WGD,Bm6,0.075,0.10675340136054416
404,No Cost,WGD,Bm6,0.1,0.10288095238095235
405,No Cost,WGD,Bm6,0.125,0.10619557823129248
406,No Cost,WGD,Bm6,0.15,0.11173894557823126
407,No Cost,WGD,Bm6,0.2,0.12905612244897957
408,No Cost,WGD,Bm6,0.25,0.1476301020408163
409,No Cost,WGD,Bm6,0.35,0.2112568027210884
410,No Cost,WGD,Bm7,0.01,0.15837499999999996
411,No Cost,WGD,Bm7,0.025,0.14998469387755098
412,No Cost,WGD,Bm7,0.05,0.12289540816326526
413,No Cost,WGD,Bm7,0.075,0.11399999999999998
414,No Cost,WGD,Bm7,0.1,0.10886224489795915
415,No Cost,WGD,Bm7,0.125,0.11222959183673469
416,No Cost,WGD,Bm7,0.15,0.11920408163265304
417,No Cost,WGD,Bm7,0.2,0.1366471088435374
418,No Cost,WGD,Bm7,0.25,0.15563605442176867
419,No Cost,WGD,Bm7,0.35,0.21637159863945574
420,No Cost,WGD,Bm8,0.01,0.166687925170068
421,No Cost,WGD,Bm8,0.025,0.15111394557823124
422,No Cost,WGD,Bm8,0.05,0.13130102040816322
423,No Cost,WGD,Bm8,0.075,0.11935799319727886
424,No Cost,WGD,Bm8,0.1,0.11205187074829927
425,No Cost,WGD,Bm8,0.125,0.11845238095238092
426,No Cost,WGD,Bm8,0.15,0.1298656462585034
427,No Cost,WGD,Bm8,0.2,0.14183758503401356
428,No Cost,WGD,Bm8,0.25,0.15803741496598636
429,No Cost,WGD,Bm8,0.35,0.21919387755102038
430,No Cost,WGD,Bm9,0.01,0.1746539115646258
431,No Cost,WGD,Bm9,0.025,0.1580561224489796
432,No Cost,WGD,Bm9,0.05,0.13359438775510202
433,No Cost,WGD,Bm9,0.075,0.12449659863945572
434,No Cost,WGD,Bm9,0.1,0.11949659863945573
435,No Cost,WGD,Bm9,0.125,0.12566411564625848
436,No Cost,WGD,Bm9,0.15,0.1292244897959183
437,No Cost,WGD,Bm9,0.2,0.1453537414965986
438,No Cost,WGD,Bm9,0.25,0.16426360544217683
439,No Cost,WGD,Bm9,0.35,0.22240136054421766
