Model,Mut_sigma,Mut_ratio,Mut_alpha,Mut_corr,Iter,Folder,Set,Type,rho_fold,p-val_fold,rho_signed,p-val_signed,rho_ratio,p-val_ratio
No Cost,0.125,9.0,0,0,Bm9_iter3,12_5_percent,Mut_SD_WGD,All,0.7299886495341841,0.0,0.203089963973835,1.0706037246046727e-47,0.91178849891016,0.0
No Cost,0.125,9.0,0,0,Bm9_iter3,12_5_percent,Mut_SD_WGD,True duplicates,0.3385207148818298,1.3741671864650682e-41,-0.0453566932045242,0.0041059279820936,0.611531606332981,9.393089501865836e-155
ADS,0.125,9.0,0,0,Bm9_iter3,12_5_percent,Mut_SD_WGD,All,0.7442359551246461,0.0,0.2712785727225026,4.538190077435384e-85,0.8867264223242276,0.0
ADS,0.125,9.0,0,0,Bm9_iter3,12_5_percent,Mut_SD_WGD,True duplicates,0.4268954945662919,1.3664172441971493e-69,-0.0511662891559916,0.0011278449251443,0.5799751152200417,7.789978832435163e-140
Minimal,0.125,9.0,0,0,Bm9_iter3,12_5_percent,Mut_SD_WGD,All,0.7413098792639122,0.0,0.2532629436438088,5.026154157669414e-74,0.8929769349403098,0.0
Minimal,0.125,9.0,0,0,Bm9_iter3,12_5_percent,Mut_SD_WGD,True duplicates,0.4251088487536124,5.7945767296979767e-70,-0.0633497665041326,5.236449197010177e-05,0.6249185062423638,6.408348790863191e-171
Mixed,0.125,3.0,0,0,Bm3_iter2,12_5_percent,Mut_SD_WGD,All,0.7596992450078792,0.0,0.3400656097118151,1.3826931836764532e-135,0.9459569587771134,0.0
Mixed,0.125,3.0,0,0,Bm3_iter2,12_5_percent,Mut_SD_WGD,True duplicates,0.2405736090998045,1.4753953940647325e-21,-0.0636117460264505,5.3438571019291786e-05,0.9315170826115744,0.0
No Cost,0.125,3.0,0,0,Bm3_iter2,12_5_percent,Mut_SD_WGD,All,0.8265356376537022,0.0,0.4005342496911377,4.684270001934642e-192,0.845800655776105,0.0
No Cost,0.125,3.0,0,0,Bm3_iter2,12_5_percent,Mut_SD_WGD,True duplicates,0.4135528646922742,1.6507756228230108e-60,-0.0888417400998381,2.3450313552132536e-08,0.3893066040421121,3.0299209872939856e-53
ADS,0.125,3.0,0,0,Bm3_iter2,12_5_percent,Mut_SD_WGD,All,0.7584398922303828,0.0,0.3351362056490942,1.6749387195509722e-131,0.7198196589791456,0.0
ADS,0.125,3.0,0,0,Bm3_iter2,12_5_percent,Mut_SD_WGD,True duplicates,0.4138750899593258,9.979748295073216e-66,-0.0618740631096996,7.929402758228807e-05,0.3615764137906421,1.788346919448077e-49
Minimal,0.125,3.0,0,0,Bm3_iter2,12_5_percent,Mut_SD_WGD,All,0.7558441562630651,0.0,0.32344711338929,4.081542642557869e-122,0.7224405085504814,0.0
Minimal,0.125,3.0,0,0,Bm3_iter2,12_5_percent,Mut_SD_WGD,True duplicates,0.4415248169260898,1.2854160524264011e-75,-0.0791753601353275,4.331673309580966e-07,0.3579213633522012,1.7817695521949064e-48
Mixed,0.125,8.0,0,0,Bm8_iter3,12_5_percent,Mut_SD_WGD,All,0.7387551909826716,0.0,0.2160262557969243,7.049983899365815e-54,0.976310286641646,0.0
Mixed,0.125,8.0,0,0,Bm8_iter3,12_5_percent,Mut_SD_WGD,True duplicates,0.3169381647924433,3.933960677564263e-38,-0.0848956887070629,5.6718911886199587e-08,0.9357815166134724,0.0
No Cost,0.125,8.0,0,0,Bm8_iter3,12_5_percent,Mut_SD_WGD,All,0.7547897312623572,0.0,0.2448544605799843,3.6493422047105727e-69,0.9053214970434396,0.0
No Cost,0.125,8.0,0,0,Bm8_iter3,12_5_percent,Mut_SD_WGD,True duplicates,0.3875818364378256,2.0285655944058095e-54,-0.0689266225064848,1.3310598430083383e-05,0.5720135808279235,8.629162716096391e-130
ADS,0.125,8.0,0,0,Bm8_iter3,12_5_percent,Mut_SD_WGD,All,0.7581696611647144,0.0,0.2844125415140826,1.1281524052755769e-93,0.8854425196548033,0.0
ADS,0.125,8.0,0,0,Bm8_iter3,12_5_percent,Mut_SD_WGD,True duplicates,0.4347523878668931,6.901018045408112e-72,-0.061059470573999,0.0001036092803294,0.5717319660764854,4.1048714892632026e-134
Minimal,0.125,8.0,0,0,Bm8_iter3,12_5_percent,Mut_SD_WGD,All,0.754010724306486,0.0,0.2706908703072387,1.0737493169850771e-84,0.8924504094160657,0.0
Minimal,0.125,8.0,0,0,Bm8_iter3,12_5_percent,Mut_SD_WGD,True duplicates,0.4001474793244849,2.6825928993782606e-60,-0.0561619174188634,0.0003550489256605,0.6127858795777781,1.9123564424688958e-159
Mixed,0.125,2.0,0,0,Bm2_iter2,12_5_percent,Mut_SD_WGD,All,0.7632311370289819,0.0,0.3951773813822458,1.4880932533217306e-186,0.9082074041931848,0.0
Mixed,0.125,2.0,0,0,Bm2_iter2,12_5_percent,Mut_SD_WGD,True duplicates,0.1693070233867667,2.8886685986482954e-11,-0.0190471187316285,0.2270517673077309,0.9313534962086016,0.0
No Cost,0.125,2.0,0,0,Bm2_iter2,12_5_percent,Mut_SD_WGD,All,0.8168321235251399,0.0,0.4040276034826964,1.0654708219683937e-195,0.7654591345694617,0.0
No Cost,0.125,2.0,0,0,Bm2_iter2,12_5_percent,Mut_SD_WGD,True duplicates,0.3557019280415041,1.834977721629504e-44,-0.1049052244418445,3.882062781608618e-11,0.2945537965034847,2.1473011533404985e-30
ADS,0.125,2.0,0,0,Bm2_iter2,12_5_percent,Mut_SD_WGD,All,0.79967193645951,0.0,0.3534994202572232,4.255790900576082e-147,0.5752386169661788,3.031312073224494e-220
ADS,0.125,2.0,0,0,Bm2_iter2,12_5_percent,Mut_SD_WGD,True duplicates,0.4615421439900624,6.113033043267983e-81,-0.0894543031846031,1.3475180173279065e-08,0.2141281851443068,3.3435149840810506e-17
Minimal,0.125,2.0,0,0,Bm2_iter2,12_5_percent,Mut_SD_WGD,All,0.7780380588220895,0.0,0.3370006530578572,4.879434175535567e-133,0.5391034716005555,1.6188342225677737e-188
Minimal,0.125,2.0,0,0,Bm2_iter2,12_5_percent,Mut_SD_WGD,True duplicates,0.4781684192041419,1.052449646329005e-89,-0.1107241509561782,1.535581049190872e-12,0.1926488300705256,1.7874836097701995e-14
Mixed,0.125,1.0,0,0,Bm1_iter2,12_5_percent,Mut_SD_WGD,All,0.7838373713659795,0.0,0.4155110687679678,5.492055814533522e-208,0.5963321105171377,1.1284117330392616e-240
Mixed,0.125,1.0,0,0,Bm1_iter2,12_5_percent,Mut_SD_WGD,True duplicates,0.2070619966699927,4.277545404703718e-16,-0.0201450041569882,0.2021095589152395,0.9328531655765492,0.0
No Cost,0.125,1.0,0,0,Bm1_iter2,12_5_percent,Mut_SD_WGD,All,0.8422736758837883,0.0,0.4503861602657608,2.240376319139356e-248,0.2939220558595289,5.287386513211619e-51
No Cost,0.125,1.0,0,0,Bm1_iter2,12_5_percent,Mut_SD_WGD,True duplicates,0.3824325853249152,3.7211340167583447e-51,-0.0670234170872494,2.585409698615363e-05,0.1484191922684336,1.63493662473082e-08
ADS,0.125,1.0,0,0,Bm1_iter2,12_5_percent,Mut_SD_WGD,All,0.7869111589937854,0.0,0.3650225326585524,1.981873617558807e-157,1.2847106055536971e-05,0.999487730978191
ADS,0.125,1.0,0,0,Bm1_iter2,12_5_percent,Mut_SD_WGD,True duplicates,0.4265092086111398,1.2483121746246064e-69,-0.1000909137151639,1.7095740317713287e-10,-0.0530003204744773,0.0368198861584219
Minimal,0.125,1.0,0,0,Bm1_iter2,12_5_percent,Mut_SD_WGD,All,0.7781594235775079,0.0,0.3590146363156218,5.462206174806007e-152,-0.0131031542245046,0.5125590755717206
Minimal,0.125,1.0,0,0,Bm1_iter2,12_5_percent,Mut_SD_WGD,True duplicates,0.426118997778959,5.125927655475115e-70,-0.0907157600034847,6.903562542656891e-09,-0.0412659147850296,0.102816200594853
Mixed,0.125,10.0,0,0,Bm10_iter3,12_5_percent,Mut_SD_WGD,All,0.7228258926869255,0.0,0.1814174140549814,2.9548360844724387e-38,0.9801473389035744,0.0
Mixed,0.125,10.0,0,0,Bm10_iter3,12_5_percent,Mut_SD_WGD,True duplicates,0.283565358161798,2.398462307506492e-30,-0.0938693320705897,2.009951294121233e-09,0.940706449413302,0.0
No Cost,0.125,10.0,0,0,Bm10_iter3,12_5_percent,Mut_SD_WGD,All,0.7459937275509966,0.0,0.1915295909240898,1.6094090873985206e-42,0.920243181094909,0.0
No Cost,0.125,10.0,0,0,Bm10_iter3,12_5_percent,Mut_SD_WGD,True duplicates,0.368920172496933,2.984310319492487e-49,-0.0601892390999425,0.0001422642168894,0.6467442640890031,2.8357805654511774e-177
ADS,0.125,10.0,0,0,Bm10_iter3,12_5_percent,Mut_SD_WGD,All,0.7358448867724641,0.0,0.2467395886448672,3.079384646778422e-70,0.8996777636604423,0.0
ADS,0.125,10.0,0,0,Bm10_iter3,12_5_percent,Mut_SD_WGD,True duplicates,0.441896169935964,2.818311321302483e-76,-0.0433180852875657,0.0056802284490423,0.6423394113739124,5.78019943644411e-184
Minimal,0.125,10.0,0,0,Bm10_iter3,12_5_percent,Mut_SD_WGD,All,0.7406194905453174,0.0,0.2549775584364244,4.866974593690175e-75,0.899166524410644,0.0
Minimal,0.125,10.0,0,0,Bm10_iter3,12_5_percent,Mut_SD_WGD,True duplicates,0.4212139013809517,3.635426844287287e-68,-0.0505435025286968,0.0012729833316095,0.6193414966262815,5.246133113331741e-166
Mixed,0.125,4.0,0,0,Bm4_iter3,12_5_percent,Mut_SD_WGD,All,0.7521740580118494,0.0,0.2871400983564011,1.606390849873376e-95,0.962892362190778,0.0
Mixed,0.125,4.0,0,0,Bm4_iter3,12_5_percent,Mut_SD_WGD,True duplicates,0.270528382528379,8.728953718960342e-28,-0.0444532793421354,0.0045462253217093,0.9406646346994668,0.0
No Cost,0.125,4.0,0,0,Bm4_iter3,12_5_percent,Mut_SD_WGD,All,0.7921525325044054,0.0,0.3637800985130487,2.70245575069219e-156,0.87072337489974,0.0
No Cost,0.125,4.0,0,0,Bm4_iter3,12_5_percent,Mut_SD_WGD,True duplicates,0.3404983832785782,1.0969688067700052e-40,-0.1017337584237357,1.4698128519410928e-10,0.4250311410210027,1.1041681840897761e-64
ADS,0.125,4.0,0,0,Bm4_iter3,12_5_percent,Mut_SD_WGD,All,0.7790841978694719,0.0,0.3358014347743011,4.7567888089694084e-132,0.7827436362789818,0.0
ADS,0.125,4.0,0,0,Bm4_iter3,12_5_percent,Mut_SD_WGD,True duplicates,0.4578040089703739,1.2516696309566578e-80,-0.0823589686376205,1.5875484554797077e-07,0.3663835057461888,4.004530443451485e-50
Minimal,0.125,4.0,0,0,Bm4_iter3,12_5_percent,Mut_SD_WGD,All,0.7787937970550076,0.0,0.3347634329583699,3.386500981734229e-131,0.8003951460472235,0.0
Minimal,0.125,4.0,0,0,Bm4_iter3,12_5_percent,Mut_SD_WGD,True duplicates,0.4419434041363042,2.3582133554459003e-74,-0.0927313254377477,3.6216282932274636e-09,0.4376996223193118,8.250153189471799e-73
Mixed,0.125,5.0,0,0,Bm5_iter3,12_5_percent,Mut_SD_WGD,All,0.7679240025478405,0.0,0.2943766616148904,1.607305285430979e-100,0.9700454293192688,0.0
Mixed,0.125,5.0,0,0,Bm5_iter3,12_5_percent,Mut_SD_WGD,True duplicates,0.2716212674615891,1.6767869372411516e-27,-0.0696748003807049,9.238778172110022e-06,0.9354072360691724,0.0
No Cost,0.125,5.0,0,0,Bm5_iter3,12_5_percent,Mut_SD_WGD,All,0.8018760315321651,0.0,0.3379973786357769,7.29542072949656e-134,0.8969690372110461,0.0
No Cost,0.125,5.0,0,0,Bm5_iter3,12_5_percent,Mut_SD_WGD,True duplicates,0.4026618472646216,1.6147978211032925e-57,-0.0995422387427809,3.6725269481878557e-10,0.5224861182947854,3.6748180350693716e-102
ADS,0.125,5.0,0,0,Bm5_iter3,12_5_percent,Mut_SD_WGD,All,0.770450980232157,0.0,0.3251387201850639,1.896191900073765e-123,0.8300681433069029,0.0
ADS,0.125,5.0,0,0,Bm5_iter3,12_5_percent,Mut_SD_WGD,True duplicates,0.4444997920109234,4.622804106917706e-76,-0.0669244689670254,2.0214201069256507e-05,0.4614541415203033,1.4188210340970745e-82
Minimal,0.125,5.0,0,0,Bm5_iter3,12_5_percent,Mut_SD_WGD,All,0.7691278765324603,0.0,0.3226689921882965,1.6637650798441564e-121,0.8427747084119535,0.0
Minimal,0.125,5.0,0,0,Bm5_iter3,12_5_percent,Mut_SD_WGD,True duplicates,0.4421717621933699,2.447021765578493e-75,-0.058005953499469,0.0002200467275644,0.5127155816435296,7.464927107708619e-105
Mixed,0.125,0.5,0,0,Bm05_iter1,12_5_percent,Mut_SD_WGD,All,0.7681749642519944,0.0,0.4296782620586646,8.002641199942632e-224,-0.0181945611191297,0.3631662735667478
Mixed,0.125,0.5,0,0,Bm05_iter1,12_5_percent,Mut_SD_WGD,True duplicates,0.1937418641486095,1.1471131443248672e-14,-0.0061883576696205,0.6934027469841952,0.9241342690657413,0.0
No Cost,0.125,0.5,0,0,Bm05_iter1,12_5_percent,Mut_SD_WGD,All,0.8476636758501882,0.0,0.4583664428399988,2.6544484664655925e-258,-0.6068887230221958,1.761262997858083e-251
No Cost,0.125,0.5,0,0,Bm05_iter1,12_5_percent,Mut_SD_WGD,True duplicates,0.3739969227498685,6.070773786331169e-48,-0.0684399620726071,1.855875910900483e-05,0.0989047317356429,0.0002026157543499
ADS,0.125,0.5,0,0,Bm05_iter1,12_5_percent,Mut_SD_WGD,All,0.7759753779160605,0.0,0.3492852997171397,2.0009655180548345e-143,-0.5516029546884728,4.707705492150509e-199
ADS,0.125,0.5,0,0,Bm05_iter1,12_5_percent,Mut_SD_WGD,True duplicates,0.3958182637977118,2.926858557366427e-59,-0.0982913613371665,3.6641500602756573e-10,-0.2154862634315776,9.904248227364313e-18
Minimal,0.125,0.5,0,0,Bm05_iter1,12_5_percent,Mut_SD_WGD,All,0.7743372689819631,0.0,0.3627932316681305,2.135255583185282e-155,-0.5375991713278675,2.8023909212036374e-187
Minimal,0.125,0.5,0,0,Bm05_iter1,12_5_percent,Mut_SD_WGD,True duplicates,0.401265695231012,2.874877610593507e-61,-0.0632817195094382,5.5067827069948024e-05,-0.2439427878221703,1.6271936910132701e-22
Mixed,0.125,6.0,0,0,Bm6_iter3,12_5_percent,Mut_SD_WGD,All,0.7362599511455922,0.0,0.2612616111187802,8.027573498971157e-79,0.9713764203802274,0.0
Mixed,0.125,6.0,0,0,Bm6_iter3,12_5_percent,Mut_SD_WGD,True duplicates,0.2663590462967893,4.897195244884537e-27,-0.0576670954411012,0.0002291402981077,0.9392030771542884,0.0
No Cost,0.125,6.0,0,0,Bm6_iter3,12_5_percent,Mut_SD_WGD,All,0.7773931921589108,0.0,0.3307549292839297,6.177147128747812e-128,0.8907877137260343,0.0
No Cost,0.125,6.0,0,0,Bm6_iter3,12_5_percent,Mut_SD_WGD,True duplicates,0.3454228174925194,4.3271925208207405e-42,-0.0773822810147943,1.096499130550137e-06,0.4993277688217825,1.0258771530225523e-92
ADS,0.125,6.0,0,0,Bm6_iter3,12_5_percent,Mut_SD_WGD,All,0.7771855080296813,0.0,0.3274354600807427,2.8469440323738134e-125,0.853463943018231,0.0
ADS,0.125,6.0,0,0,Bm6_iter3,12_5_percent,Mut_SD_WGD,True duplicates,0.4630533671455584,8.68453575853489e-83,-0.0423975984824938,0.0070203179654381,0.4920958397265168,7.773552578141622e-95
Minimal,0.125,6.0,0,0,Bm6_iter3,12_5_percent,Mut_SD_WGD,All,0.7491601720896275,0.0,0.2913115160221952,2.196564031210965e-98,0.8537451823592294,0.0
Minimal,0.125,6.0,0,0,Bm6_iter3,12_5_percent,Mut_SD_WGD,True duplicates,0.4200438013515049,9.862311406556564e-69,-0.0524914015051065,0.0007913243894775,0.5663732808253356,4.672248280130544e-135
Mixed,0.125,7.0,0,0,Bm7_iter3,12_5_percent,Mut_SD_WGD,All,0.745814511650322,0.0,0.2315513038397834,7.56400390903693e-62,0.972828511236562,0.0
Mixed,0.125,7.0,0,0,Bm7_iter3,12_5_percent,Mut_SD_WGD,True duplicates,0.2817895872100088,1.4173106428121778e-29,-0.0767717899162149,1.0196294724954132e-06,0.9371024542943656,0.0
No Cost,0.125,7.0,0,0,Bm7_iter3,12_5_percent,Mut_SD_WGD,All,0.7460781107964979,0.0,0.2592161160642107,1.4039965917954514e-77,0.9004886289421806,0.0
No Cost,0.125,7.0,0,0,Bm7_iter3,12_5_percent,Mut_SD_WGD,True duplicates,0.3734842066226061,1.0072792274357579e-50,-0.0685639389109156,1.4382124080490935e-05,0.5702423250091475,9.187595956351205e-130
ADS,0.125,7.0,0,0,Bm7_iter3,12_5_percent,Mut_SD_WGD,All,0.7502291430126631,0.0,0.2944787251220329,1.3631073749635246e-100,0.8716893431822951,0.0
ADS,0.125,7.0,0,0,Bm7_iter3,12_5_percent,Mut_SD_WGD,True duplicates,0.4121485144792134,3.181621818044273e-65,-0.0411744131068446,0.0086527515666965,0.5459925240036124,2.675261202080238e-122
Minimal,0.125,7.0,0,0,Bm7_iter3,12_5_percent,Mut_SD_WGD,All,0.754406248833,0.0,0.2745901578901367,3.402775108582466e-87,0.8775626579140254,0.0
Minimal,0.125,7.0,0,0,Bm7_iter3,12_5_percent,Mut_SD_WGD,True duplicates,0.4213830009601239,1.4489154408032107e-68,-0.0687727504331823,1.1294660308231657e-05,0.5776423757139104,2.5256921243710493e-140
Mixed,0.125,10.0,0,0,Bm10_iter2,12_5_percent,Mut_SD_WGD,All,0.753311007842397,0.0,0.2135679475659464,1.1342732926057885e-52,0.9771223515395764,0.0
Mixed,0.125,10.0,0,0,Bm10_iter2,12_5_percent,Mut_SD_WGD,True duplicates,0.2942094340730352,5.234069541591815e-32,-0.0771184224437909,9.396746975437766e-07,0.928529173724897,0.0
No Cost,0.125,10.0,0,0,Bm10_iter2,12_5_percent,Mut_SD_WGD,All,0.7417726283796205,0.0,0.1935086267521427,2.205015372825991e-43,0.9211953568632572,0.0
No Cost,0.125,10.0,0,0,Bm10_iter2,12_5_percent,Mut_SD_WGD,True duplicates,0.3540554791924063,6.019271314849085e-45,-0.033747867148345,0.0332544700666038,0.6447837104539376,1.0612991340618903e-174
ADS,0.125,10.0,0,0,Bm10_iter2,12_5_percent,Mut_SD_WGD,All,0.7484548628084814,0.0,0.25080583365012,1.383014309515122e-72,0.9112771759483482,0.0
ADS,0.125,10.0,0,0,Bm10_iter2,12_5_percent,Mut_SD_WGD,True duplicates,0.4563451827093363,7.052350230089247e-81,-0.0393636378743131,0.0121712336668396,0.6777043153447181,9.826486315205292e-210
Minimal,0.125,10.0,0,0,Bm10_iter2,12_5_percent,Mut_SD_WGD,All,0.7233773474952641,0.0,0.2343603356171366,2.3531140481721097e-63,0.8961048120487699,0.0
Minimal,0.125,10.0,0,0,Bm10_iter2,12_5_percent,Mut_SD_WGD,True duplicates,0.4260843564318717,5.318891424113759e-69,-0.0519921295332472,0.0009453880142839,0.6311331858045928,5.302266649999837e-172
Mixed,0.125,1.0,0,0,Bm1_iter3,12_5_percent,Mut_SD_WGD,All,0.7739926596468256,0.0,0.4034021859354304,4.8193499926457965e-195,0.6108356929977109,1.2589459501282989e-255
Mixed,0.125,1.0,0,0,Bm1_iter3,12_5_percent,Mut_SD_WGD,True duplicates,0.226209099552366,1.4984092718955013e-19,-0.0178976784788964,0.2542251693777162,0.9382886700852396,0.0
No Cost,0.125,1.0,0,0,Bm1_iter3,12_5_percent,Mut_SD_WGD,All,0.8488246316839412,0.0,0.4346221375868631,1.5695638774162735e-229,0.2731998404479745,4.871554024491064e-44
No Cost,0.125,1.0,0,0,Bm1_iter3,12_5_percent,Mut_SD_WGD,True duplicates,0.3888744943568729,1.082719272455683e-52,-0.1110230238346063,3.0409673667264585e-12,0.1572477329698381,2.372189840517509e-09
ADS,0.125,1.0,0,0,Bm1_iter3,12_5_percent,Mut_SD_WGD,All,0.8053762143641945,0.0,0.3787725041120546,2.5066313111090073e-170,-0.0160647900263664,0.422038549569413
ADS,0.125,1.0,0,0,Bm1_iter3,12_5_percent,Mut_SD_WGD,True duplicates,0.414865806084662,1.6825268852841818e-64,-0.1116007066490257,1.2452132920695365e-12,-0.0365219868647416,0.154002530980166
Minimal,0.125,1.0,0,0,Bm1_iter3,12_5_percent,Mut_SD_WGD,All,0.7825093332654934,0.0,0.3656148303535485,5.680277444207843e-158,-0.017316144082583,0.3867978369847967
Minimal,0.125,1.0,0,0,Bm1_iter3,12_5_percent,Mut_SD_WGD,True duplicates,0.3717125411909888,7.056241602039207e-52,-0.1014343210559279,9.960948820979621e-11,-0.0128353187808505,0.6139448714914923
Mixed,0.125,8.0,0,0,Bm8_iter2,12_5_percent,Mut_SD_WGD,All,0.7512349568218303,0.0,0.2340370788391056,3.5164371986670237e-63,0.9745186805949888,0.0
Mixed,0.125,8.0,0,0,Bm8_iter2,12_5_percent,Mut_SD_WGD,True duplicates,0.2833147523638837,9.59384530389418e-30,-0.0828712223571452,1.347917981030268e-07,0.9264211409022608,0.0
No Cost,0.125,8.0,0,0,Bm8_iter2,12_5_percent,Mut_SD_WGD,All,0.7398957482073197,0.0,0.2308596556192697,1.7650286001784737e-61,0.9089077066412332,0.0
No Cost,0.125,8.0,0,0,Bm8_iter2,12_5_percent,Mut_SD_WGD,True duplicates,0.3210647277365329,1.677913449332568e-36,-0.0566855585587127,0.0003548248664251,0.5941803682905,1.2642952923339022e-140
ADS,0.125,8.0,0,0,Bm8_iter2,12_5_percent,Mut_SD_WGD,All,0.7377566687107162,0.0,0.2673123597707442,1.4551807090969787e-82,0.8752401848384297,0.0
ADS,0.125,8.0,0,0,Bm8_iter2,12_5_percent,Mut_SD_WGD,True duplicates,0.4534989284462505,8.973298894456765e-80,-0.0339669757818639,0.0305255598300815,0.5780583426149488,2.0246549443836015e-139
Minimal,0.125,8.0,0,0,Bm8_iter2,12_5_percent,Mut_SD_WGD,All,0.7391167894906865,0.0,0.2383444148339171,1.5830216480421944e-65,0.8771414359586299,0.0
Minimal,0.125,8.0,0,0,Bm8_iter2,12_5_percent,Mut_SD_WGD,True duplicates,0.4597453815036857,9.952311121696715e-83,-0.0586549853186526,0.0001824027807852,0.5825178036115741,5.86675580833728e-143
Mixed,0.125,2.0,0,0,Bm2_iter3,12_5_percent,Mut_SD_WGD,All,0.7695396428703429,0.0,0.3856441585748487,5.188408010332394e-177,0.9115457901353264,0.0
Mixed,0.125,2.0,0,0,Bm2_iter3,12_5_percent,Mut_SD_WGD,True duplicates,0.2181958696797282,3.6777090388461706e-18,-0.0204944020327458,0.1922369582629092,0.9247598341452768,0.0
No Cost,0.125,2.0,0,0,Bm2_iter3,12_5_percent,Mut_SD_WGD,All,0.8395339091734256,0.0,0.4235304313341667,7.395212110800535e-217,0.7889747108119538,0.0
No Cost,0.125,2.0,0,0,Bm2_iter3,12_5_percent,Mut_SD_WGD,True duplicates,0.4219520536589658,1.177083988861357e-62,-0.1017126555118835,1.6847293599422742e-10,0.2711523622319534,1.8801945724729643e-25
ADS,0.125,2.0,0,0,Bm2_iter3,12_5_percent,Mut_SD_WGD,All,0.8052000958080154,0.0,0.3624806562343424,4.1031657540357645e-155,0.5523057677289229,1.166890876319589e-199
ADS,0.125,2.0,0,0,Bm2_iter3,12_5_percent,Mut_SD_WGD,True duplicates,0.4481085472226049,7.853237723588498e-77,-0.1202481204697299,1.7652618433130402e-14,0.2190904956592896,3.5939323704531475e-18
Minimal,0.125,2.0,0,0,Bm2_iter3,12_5_percent,Mut_SD_WGD,All,0.7835658449225352,0.0,0.3636223334358295,3.762536928754133e-156,0.5407899015663843,6.50825322768079e-190
Minimal,0.125,2.0,0,0,Bm2_iter3,12_5_percent,Mut_SD_WGD,True duplicates,0.4137450783009595,1.6102835225603184e-65,-0.0848567640329754,6.151150201282578e-08,0.2108954950765433,3.923110881868437e-17
Mixed,0.125,9.0,0,0,Bm9_iter2,12_5_percent,Mut_SD_WGD,All,0.7386937947903242,0.0,0.2176724624669145,1.0760283445258601e-54,0.9715532562485212,0.0
Mixed,0.125,9.0,0,0,Bm9_iter2,12_5_percent,Mut_SD_WGD,True duplicates,0.2479429724823881,6.166170062839025e-23,-0.08746255619451,2.6258773856612232e-08,0.913564076507948,0.0
No Cost,0.125,9.0,0,0,Bm9_iter2,12_5_percent,Mut_SD_WGD,All,0.7413684882829582,0.0,0.1930075625548836,3.654858481649598e-43,0.9220235582117694,0.0
No Cost,0.125,9.0,0,0,Bm9_iter2,12_5_percent,Mut_SD_WGD,True duplicates,0.3324084803335363,3.1248914633693585e-39,-0.0459906769183047,0.0037551057699819,0.6460629350910684,2.5625909454428353e-174
ADS,0.125,9.0,0,0,Bm9_iter2,12_5_percent,Mut_SD_WGD,All,0.7407000264942186,0.0,0.2667786312554026,3.1398770764746176e-82,0.8876795135487223,0.0
ADS,0.125,9.0,0,0,Bm9_iter2,12_5_percent,Mut_SD_WGD,True duplicates,0.4329185136195014,1.8772676702087836e-72,-0.0381712657082233,0.0149520762620212,0.6075076727675803,2.0355658200410926e-158
Minimal,0.125,9.0,0,0,Bm9_iter2,12_5_percent,Mut_SD_WGD,All,0.7393511401201825,0.0,0.2367573906009883,1.1738803108882535e-64,0.8875973167995708,0.0
Minimal,0.125,9.0,0,0,Bm9_iter2,12_5_percent,Mut_SD_WGD,True duplicates,0.4752029414071431,9.505423951024793e-90,-0.050103922146579,0.0013694232128155,0.620209765127641,1.6872771967067428e-168
Mixed,0.125,3.0,0,0,Bm3_iter3,12_5_percent,Mut_SD_WGD,All,0.7724268494762961,0.0,0.3462231066899002,8.600054573181314e-141,0.9533473279595728,0.0
Mixed,0.125,3.0,0,0,Bm3_iter3,12_5_percent,Mut_SD_WGD,True duplicates,0.2593523794185074,7.314202697775786e-25,-0.0449710762327374,0.0043219786106325,0.9393462991889134,0.0
No Cost,0.125,3.0,0,0,Bm3_iter3,12_5_percent,Mut_SD_WGD,All,0.8167764542682328,0.0,0.3983459033528861,8.522568146311087e-190,0.8613050645288104,0.0
No Cost,0.125,3.0,0,0,Bm3_iter3,12_5_percent,Mut_SD_WGD,True duplicates,0.3834850161407343,3.255198780350283e-52,-0.0944733181443683,2.6245971173535206e-09,0.4400689988499284,5.1794108934339974e-70
ADS,0.125,3.0,0,0,Bm3_iter3,12_5_percent,Mut_SD_WGD,All,0.7936960568473692,0.0,0.3516208134757042,1.8749437868164683e-145,0.7344395535423287,0.0
ADS,0.125,3.0,0,0,Bm3_iter3,12_5_percent,Mut_SD_WGD,True duplicates,0.4641869785009919,3.9410939567945446e-83,-0.0927825968191869,3.45704323511071e-09,0.3396354598239908,6.944860963990527e-43
Minimal,0.125,3.0,0,0,Bm3_iter3,12_5_percent,Mut_SD_WGD,All,0.775390961310554,0.0,0.347540688626816,6.3839787187164094e-142,0.725754029720645,0.0
Minimal,0.125,3.0,0,0,Bm3_iter3,12_5_percent,Mut_SD_WGD,True duplicates,0.412184309263684,1.9394979805436252e-65,-0.0754264707099752,1.4548916095101493e-06,0.361141782729548,1.4522787683174969e-49
Mixed,0.125,10.0,0,0,Bm10_iter1,12_5_percent,Mut_SD_WGD,All,0.7352408010341906,0.0,0.2010303106501715,9.458341957869371e-47,0.9788087592334016,0.0
Mixed,0.125,10.0,0,0,Bm10_iter1,12_5_percent,Mut_SD_WGD,True duplicates,0.3037956349702942,3.0461866296833635e-34,-0.0920241562340559,4.634984053786127e-09,0.9394737474589928,0.0
No Cost,0.125,10.0,0,0,Bm10_iter1,12_5_percent,Mut_SD_WGD,All,0.7243226195716193,0.0,0.1750079889748112,1.1134504751808816e-35,0.9195625164100026,0.0
