Model,Mut_sigma,Mut_ratio,Mut_alpha,Mut_corr,Iter,Folder,Set,Type,rho_fold,p-val_fold,rho_signed,p-val_signed,rho_ratio,p-val_ratio
Mixed,0.25,5.0,0,0,Bm5_iter2,25_percent,Mut_SD_WGD_1e5,True duplicates,0.3200743157584804,3.851807533742238e-38,-0.0610204978466899,0.00010303036342,0.7474919283658371,2.0536944337557203e-276
No Cost,0.25,5.0,0,0,Bm5_iter2,25_percent,Mut_SD_WGD_1e5,All,0.6728170509495727,0.0,0.1697199602327152,1.255583760512323e-33,0.8191348075415693,0.0
No Cost,0.25,5.0,0,0,Bm5_iter2,25_percent,Mut_SD_WGD_1e5,True duplicates,0.3828600018563128,1.583948379498223e-55,-0.0512639590169636,0.0010893272118645,0.4511681493074763,6.312253025979999e-79
ADS,0.25,5.0,0,0,Bm5_iter2,25_percent,Mut_SD_WGD_1e5,All,0.6842761229950968,0.0,0.2282943787071295,3.990482766187547e-60,0.7738907275985165,0.0
ADS,0.25,5.0,0,0,Bm5_iter2,25_percent,Mut_SD_WGD_1e5,True duplicates,0.4248857421592405,6.951872377009257e-70,-0.0474443665249741,0.0024623163252196,0.4661050931118698,1.5141392445880296e-85
Minimal,0.25,5.0,0,0,Bm5_iter2,25_percent,Mut_SD_WGD_1e5,All,0.6708593675023238,0.0,0.2109412786158119,2.1247160394284e-51,0.762654550184728,0.0
Minimal,0.25,5.0,0,0,Bm5_iter2,25_percent,Mut_SD_WGD_1e5,True duplicates,0.4132844608962299,4.8933830006281204e-67,-0.065823263473705,2.4644065338398967e-05,0.5016339576695148,1.0346644599304396e-102
Mixed,0.25,6.0,0,0,Bm6_iter2,25_percent,Mut_SD_WGD_1e5,All,0.6945912949474886,0.0,0.2111932206200277,1.6068657515007728e-51,0.8985190818750532,0.0
Mixed,0.25,6.0,0,0,Bm6_iter2,25_percent,Mut_SD_WGD_1e5,True duplicates,0.3476884164881296,1.4897987079543202e-45,-0.0521718650725282,0.0008824908252338,0.7452618118268456,1.5478218533140472e-276
No Cost,0.25,6.0,0,0,Bm6_iter2,25_percent,Mut_SD_WGD_1e5,All,0.6732000833264903,0.0,0.1528102774412098,1.6648105150829056e-27,0.844783067901291,0.0
No Cost,0.25,6.0,0,0,Bm6_iter2,25_percent,Mut_SD_WGD_1e5,True duplicates,0.4041016528544292,1.6782988875925176e-62,-0.0549547562026276,0.0004567622088739,0.527192931952729,1.3541135634800974e-112
ADS,0.25,6.0,0,0,Bm6_iter2,25_percent,Mut_SD_WGD_1e5,All,0.6746515866274213,0.0,0.1990525698798629,7.492400623665422e-46,0.8258584420253509,0.0
ADS,0.25,6.0,0,0,Bm6_iter2,25_percent,Mut_SD_WGD_1e5,True duplicates,0.407553994730835,8.620898044162185e-65,-0.0675612733852407,1.5186850480451913e-05,0.5467421777857429,7.366674073521943e-125
Minimal,0.25,6.0,0,0,Bm6_iter2,25_percent,Mut_SD_WGD_1e5,All,0.677617694104603,0.0,0.1911136685633944,2.437187125290618e-42,0.7991521247923401,0.0
Minimal,0.25,6.0,0,0,Bm6_iter2,25_percent,Mut_SD_WGD_1e5,True duplicates,0.4303617057912338,1.5436563006095455e-73,-0.0727823607988882,3.008593235189339e-06,0.5662634764597927,4.268210924009451e-137
Mixed,0.25,7.0,0,0,Bm7_iter2,25_percent,Mut_SD_WGD_1e5,All,0.6849553254490524,0.0,0.2093400275357415,1.2436738026941814e-50,0.9062780880444944,0.0
Mixed,0.25,7.0,0,0,Bm7_iter2,25_percent,Mut_SD_WGD_1e5,True duplicates,0.3333068782278242,1.8779152392340484e-41,-0.0482514888572865,0.002137661090233,0.7532419429597266,2.1266666459310076e-283
No Cost,0.25,7.0,0,0,Bm7_iter2,25_percent,Mut_SD_WGD_1e5,All,0.6649057302493098,6.7511e-319,0.1453561523959852,5.125486876647106e-25,0.8689342164694748,0.0
No Cost,0.25,7.0,0,0,Bm7_iter2,25_percent,Mut_SD_WGD_1e5,True duplicates,0.3841500593250748,6.547551098034447e-55,-0.0764323900832442,1.1948010075154235e-06,0.5450807963580987,5.579184567338697e-119
ADS,0.25,7.0,0,0,Bm7_iter2,25_percent,Mut_SD_WGD_1e5,All,0.6772019202910315,0.0,0.2015256959629757,5.612891980788296e-47,0.8498687624110021,0.0
ADS,0.25,7.0,0,0,Bm7_iter2,25_percent,Mut_SD_WGD_1e5,True duplicates,0.4113543686174065,4.897448873222999e-65,-0.0462043234728182,0.0032060541501214,0.5934869012851713,9.315892027140641e-150
Minimal,0.25,7.0,0,0,Bm7_iter2,25_percent,Mut_SD_WGD_1e5,All,0.681663066844519,0.0,0.2044971944503231,2.3833536646847784e-48,0.8317341045334569,0.0
Minimal,0.25,7.0,0,0,Bm7_iter2,25_percent,Mut_SD_WGD_1e5,True duplicates,0.4316503826856318,3.5684914785600946e-72,-0.0468553055644392,0.0027971292630726,0.5762258124626207,2.1128807506009974e-139
Mixed,0.25,10.0,0,0,Bm10_iter3,25_percent,Mut_SD_WGD_1e5,All,0.6586371961181947,6.9303803830297e-311,0.1841889177142775,2.1197739820557464e-39,0.9294157897945264,0.0
Mixed,0.25,10.0,0,0,Bm10_iter3,25_percent,Mut_SD_WGD_1e5,True duplicates,0.362055180517824,3.051774043165598e-49,-0.051908491341706,0.0009495860190411,0.7830384261352782,9.2e-322
No Cost,0.25,10.0,0,0,Bm10_iter3,25_percent,Mut_SD_WGD_1e5,All,0.6322891265831877,3.1847158049710944e-279,0.0749853847302024,1.1058194532715069e-07,0.8874170779227326,0.0
No Cost,0.25,10.0,0,0,Bm10_iter3,25_percent,Mut_SD_WGD_1e5,True duplicates,0.3912106182849645,1.4958952664004145e-59,-0.0626443099129219,6.009364777945069e-05,0.6321689152226344,6.081929748996012e-179
ADS,0.25,10.0,0,0,Bm10_iter3,25_percent,Mut_SD_WGD_1e5,All,0.6389689785632194,5.87923769202912e-287,0.1505364822959205,9.8623354600841e-27,0.8645333653333385,0.0
ADS,0.25,10.0,0,0,Bm10_iter3,25_percent,Mut_SD_WGD_1e5,True duplicates,0.3942965467424675,1.5293692456966272e-61,-0.0483997337512025,0.0018770127247034,0.6402550005288229,4.954355477419508e-188
Minimal,0.25,10.0,0,0,Bm10_iter3,25_percent,Mut_SD_WGD_1e5,All,0.6359706692159444,1.838056895395542e-283,0.1740297552361051,2.699486773069468e-35,0.8683802748768441,0.0
Minimal,0.25,10.0,0,0,Bm10_iter3,25_percent,Mut_SD_WGD_1e5,True duplicates,0.3937100193935916,1.268108651485856e-59,-0.0405184261279309,0.0096695681904036,0.6130408873420192,2.100236222112929e-163
Mixed,0.25,1.0,0,0,Bm1_iter2,25_percent,Mut_SD_WGD_1e5,All,0.717718549650968,0.0,0.3742877685992047,4.733096347839191e-166,0.4463806679009069,1.0387838710216317e-122
Mixed,0.25,1.0,0,0,Bm1_iter2,25_percent,Mut_SD_WGD_1e5,True duplicates,0.2289560954080405,7.350968815084389e-20,-0.0209296021733771,0.1830714481529357,0.5660075754872362,8.002089982026179e-132
No Cost,0.25,1.0,0,0,Bm1_iter2,25_percent,Mut_SD_WGD_1e5,All,0.7539543391286944,0.0,0.3546497033564939,4.1380628078452464e-148,0.2781468471914955,1.1988435086766053e-45
No Cost,0.25,1.0,0,0,Bm1_iter2,25_percent,Mut_SD_WGD_1e5,True duplicates,0.3280221202609863,1.39297340225768e-39,-0.0965678584686052,8.304656053303451e-10,0.1765977850302175,3.774859710519308e-12
ADS,0.25,1.0,0,0,Bm1_iter2,25_percent,Mut_SD_WGD_1e5,All,0.6847177909628467,0.0,0.2871547782599969,1.569846401116072e-95,-0.0097313042130086,0.626730811605478
ADS,0.25,1.0,0,0,Bm1_iter2,25_percent,Mut_SD_WGD_1e5,True duplicates,0.3574377476318771,1.0669768866173516e-48,-0.092159049285131,3.7580764715968206e-09,0.0390493265761799,0.1212435532364126
Minimal,0.25,1.0,0,0,Bm1_iter2,25_percent,Mut_SD_WGD_1e5,All,0.6799423201187713,0.0,0.2732684154624227,2.4186400046516528e-86,0.0024848236935717,0.9011733579072236
Minimal,0.25,1.0,0,0,Bm1_iter2,25_percent,Mut_SD_WGD_1e5,True duplicates,0.398601846206095,3.5082693504754147e-62,-0.1025642709747336,4.5461057526208375e-11,0.0063087256753035,0.8007388783382259
Mixed,0.25,8.0,0,0,Bm8_iter3,25_percent,Mut_SD_WGD_1e5,All,0.6692455048531152,0.0,0.1932852836308189,2.7625345498293805e-43,0.9234614272418284,0.0
Mixed,0.25,8.0,0,0,Bm8_iter3,25_percent,Mut_SD_WGD_1e5,True duplicates,0.3883617815460031,8.716797564756845e-58,-0.0608077019854378,0.0001031104245447,0.7834037426076521,0.0
No Cost,0.25,8.0,0,0,Bm8_iter3,25_percent,Mut_SD_WGD_1e5,All,0.640158445929733,2.354853722756796e-288,0.1112149484377836,3.105456508697538e-15,0.8724626079460173,0.0
No Cost,0.25,8.0,0,0,Bm8_iter3,25_percent,Mut_SD_WGD_1e5,True duplicates,0.3876383867431837,9.616291945310299e-57,-0.0601593896092199,0.0001277230877962,0.5749898740517082,4.176286595736291e-137
ADS,0.25,8.0,0,0,Bm8_iter3,25_percent,Mut_SD_WGD_1e5,All,0.6363212554341879,7.206033104300734e-284,0.1924012049093077,6.724109987208117e-43,0.8438959947353593,0.0
ADS,0.25,8.0,0,0,Bm8_iter3,25_percent,Mut_SD_WGD_1e5,True duplicates,0.4221798444487893,1.994316751560814e-70,-0.0436983707563747,0.0051008845491211,0.5945193312155816,4.2244013908464744e-154
Minimal,0.25,8.0,0,0,Bm8_iter3,25_percent,Mut_SD_WGD_1e5,All,0.6646651132065969,1.38194e-318,0.1794603438696679,1.851369741809134e-37,0.8557012126241941,0.0
Minimal,0.25,8.0,0,0,Bm8_iter3,25_percent,Mut_SD_WGD_1e5,True duplicates,0.4217954095255026,3.1958534775554763e-69,-0.0435309113323537,0.0054135200403944,0.6158345500686678,1.0454741750714973e-165
Mixed,0.25,2.0,0,0,Bm2_iter2,25_percent,Mut_SD_WGD_1e5,All,0.7249657756537176,0.0,0.3006510756318408,5.643158497576951e-105,0.7516210026913606,0.0
Mixed,0.25,2.0,0,0,Bm2_iter2,25_percent,Mut_SD_WGD_1e5,True duplicates,0.3080133856366736,3.5387951595658043e-35,-0.0535193331784148,0.0006672181600743,0.6689749949211998,2.80863158630049e-200
No Cost,0.25,2.0,0,0,Bm2_iter2,25_percent,Mut_SD_WGD_1e5,All,0.7100734478837517,0.0,0.2816721154429128,7.705976407937697e-92,0.6329049284007887,6.281742094572161e-280
No Cost,0.25,2.0,0,0,Bm2_iter2,25_percent,Mut_SD_WGD_1e5,True duplicates,0.3644418897621982,6.008379070286961e-50,-0.082213610299096,1.6006203487656177e-07,0.2889365511766565,3.1717592311258645e-31
ADS,0.25,2.0,0,0,Bm2_iter2,25_percent,Mut_SD_WGD_1e5,All,0.698260779759791,0.0,0.2912602700787969,2.3835542064251488e-98,0.4288484777037564,2.138875079656788e-112
ADS,0.25,2.0,0,0,Bm2_iter2,25_percent,Mut_SD_WGD_1e5,True duplicates,0.3888773681465325,5.543729639174546e-57,-0.0986309816210548,3.233831263775882e-10,0.1721443510465197,9.490062756502089e-12
Minimal,0.25,2.0,0,0,Bm2_iter2,25_percent,Mut_SD_WGD_1e5,All,0.7015801775328285,0.0,0.2778789027234299,2.465283874028528e-89,0.4309554100088656,1.326285248998688e-113
Minimal,0.25,2.0,0,0,Bm2_iter2,25_percent,Mut_SD_WGD_1e5,True duplicates,0.4200314098698151,9.961702328239403e-69,-0.0813082876558827,1.959619086720789e-07,0.1892693210645586,3.0629879675898934e-14
Mixed,0.25,9.0,0,0,Bm9_iter3,25_percent,Mut_SD_WGD_1e5,All,0.664320901074716,3.84637e-318,0.1863494789318169,2.6395907993163496e-40,0.917718530450965,0.0
Mixed,0.25,9.0,0,0,Bm9_iter3,25_percent,Mut_SD_WGD_1e5,True duplicates,0.3855884599538949,9.551793566673288e-57,-0.0735713984871863,2.6352932482652696e-06,0.7568568278226621,1.5270054536141409e-291
No Cost,0.25,9.0,0,0,Bm9_iter3,25_percent,Mut_SD_WGD_1e5,All,0.6167523088302491,5.948127847981902e-262,0.100381003211556,1.1255675480276672e-12,0.867192293118767,0.0
No Cost,0.25,9.0,0,0,Bm9_iter3,25_percent,Mut_SD_WGD_1e5,True duplicates,0.3710421879470684,1.372086023142682e-53,-0.034474729262753,0.0271705810680221,0.5991351688621912,4.3806107782512474e-157
ADS,0.25,9.0,0,0,Bm9_iter3,25_percent,Mut_SD_WGD_1e5,All,0.6277263945743728,4.755363341958722e-274,0.1650073196817298,7.45181434764401e-32,0.8504277282604366,0.0
ADS,0.25,9.0,0,0,Bm9_iter3,25_percent,Mut_SD_WGD_1e5,True duplicates,0.3953600263236059,4.443633247774118e-62,-0.0555841696811808,0.000352416792482,0.6283931952338554,1.063578860535003e-179
Minimal,0.25,9.0,0,0,Bm9_iter3,25_percent,Mut_SD_WGD_1e5,All,0.6539047880236013,5.784516012975642e-305,0.1817445471998204,2.169839563361221e-38,0.8666686844589896,0.0
Minimal,0.25,9.0,0,0,Bm9_iter3,25_percent,Mut_SD_WGD_1e5,True duplicates,0.386888479582857,3.566446754414969e-58,-0.0334002543859062,0.0325312515354952,0.6228899254420519,2.7830351271435395e-172
Mixed,0.25,3.0,0,0,Bm3_iter2,25_percent,Mut_SD_WGD_1e5,All,0.7139326903515371,0.0,0.2665938276413153,4.096190678074592e-82,0.8392903878544622,0.0
Mixed,0.25,3.0,0,0,Bm3_iter2,25_percent,Mut_SD_WGD_1e5,True duplicates,0.3354583108131893,2.929638961679798e-42,-0.0628102023240814,6.244124781485675e-05,0.7351916989434856,7.266645427587266e-265
No Cost,0.25,3.0,0,0,Bm3_iter2,25_percent,Mut_SD_WGD_1e5,All,0.7055447974610262,0.0,0.2385128364927547,1.2786876400151833e-65,0.7408215362594459,0.0
No Cost,0.25,3.0,0,0,Bm3_iter2,25_percent,Mut_SD_WGD_1e5,True duplicates,0.3699318848217212,1.7216702186807928e-51,-0.0644850479746887,4.002791440431695e-05,0.3548100531384216,3.146256914958774e-47
ADS,0.25,3.0,0,0,Bm3_iter2,25_percent,Mut_SD_WGD_1e5,All,0.6878163828226821,0.0,0.2790071510412946,4.476131768122353e-90,0.6491832700773232,3.6700025946077306e-299
ADS,0.25,3.0,0,0,Bm3_iter2,25_percent,Mut_SD_WGD_1e5,True duplicates,0.373020540743865,3.411889596369807e-52,-0.074404173224096,2.166556685791056e-06,0.3497749385073355,1.0894110284840584e-45
Minimal,0.25,3.0,0,0,Bm3_iter2,25_percent,Mut_SD_WGD_1e5,All,0.69493052042659,0.0,0.2708445594241989,8.574006050249581e-85,0.6585123564979771,9.962024625442e-311
Minimal,0.25,3.0,0,0,Bm3_iter2,25_percent,Mut_SD_WGD_1e5,True duplicates,0.3880986185646075,4.605689424369075e-57,-0.1040151056256154,3.146647811785661e-11,0.329150041388529,1.307556948968847e-40
Mixed,0.25,7.0,0,0,Bm7_iter3,25_percent,Mut_SD_WGD_1e5,All,0.685911983379651,0.0,0.222987827624333,2.2368501004291713e-57,0.9139634084421454,0.0
Mixed,0.25,7.0,0,0,Bm7_iter3,25_percent,Mut_SD_WGD_1e5,True duplicates,0.3808276520093108,5.708990516583403e-56,-0.038075420881335,0.0149089051375217,0.7827094655835338,0.0
No Cost,0.25,7.0,0,0,Bm7_iter3,25_percent,Mut_SD_WGD_1e5,All,0.6440647952656204,5.482516742645387e-293,0.1418002692476047,7.109151227746167e-24,0.8509998760639802,0.0
No Cost,0.25,7.0,0,0,Bm7_iter3,25_percent,Mut_SD_WGD_1e5,True duplicates,0.3551378558824297,1.4877345380588674e-47,-0.0582353708622362,0.0002054657903368,0.488912564757281,1.8104944191607888e-94
ADS,0.25,7.0,0,0,Bm7_iter3,25_percent,Mut_SD_WGD_1e5,All,0.6506641052626481,5.701706995147606e-301,0.1863193164423798,2.7179683187859916e-40,0.825953418296547,0.0
ADS,0.25,7.0,0,0,Bm7_iter3,25_percent,Mut_SD_WGD_1e5,True duplicates,0.3986808036610443,4.287028047145589e-62,-0.051421862490013,0.0009884953744763,0.5675820547195526,4.1835539173151697e-137
Minimal,0.25,7.0,0,0,Bm7_iter3,25_percent,Mut_SD_WGD_1e5,All,0.6580990889953932,3.3074600215897e-310,0.2048761817898942,1.58725632980517e-48,0.8398046084807375,0.0
Minimal,0.25,7.0,0,0,Bm7_iter3,25_percent,Mut_SD_WGD_1e5,True duplicates,0.4018477042553785,4.527249887669047e-62,-0.0583491311688194,0.0001949911821706,0.5763273876309816,8.203428494004413e-140
Mixed,0.25,6.0,0,0,Bm6_iter3,25_percent,Mut_SD_WGD_1e5,All,0.6710291123487342,0.0,0.2167856343781813,2.9678846070231735e-54,0.9017982711357234,0.0
Mixed,0.25,6.0,0,0,Bm6_iter3,25_percent,Mut_SD_WGD_1e5,True duplicates,0.3444189673194081,2.7582784574955195e-45,-0.0502995581261987,0.001305735680297,0.7541151098577411,8.108545199082494e-291
No Cost,0.25,6.0,0,0,Bm6_iter3,25_percent,Mut_SD_WGD_1e5,All,0.6609003487230568,9.3480078985e-314,0.162237055018359,7.770711874172712e-31,0.8378104193616671,0.0
No Cost,0.25,6.0,0,0,Bm6_iter3,25_percent,Mut_SD_WGD_1e5,True duplicates,0.3949996661947389,8.159126872432151e-60,-0.0525541492732319,0.0007951609744189,0.49754559139546,5.039326132771851e-99
ADS,0.25,6.0,0,0,Bm6_iter3,25_percent,Mut_SD_WGD_1e5,All,0.6533359949146723,2.9295429813744145e-304,0.199558447916856,4.4220843610089725e-46,0.7935221363075419,0.0
ADS,0.25,6.0,0,0,Bm6_iter3,25_percent,Mut_SD_WGD_1e5,True duplicates,0.3999807245081904,6.641118405002377e-63,-0.0746927371677932,1.637018047957381e-06,0.5134556605854275,5.364705558013658e-109
Minimal,0.25,6.0,0,0,Bm6_iter3,25_percent,Mut_SD_WGD_1e5,All,0.6572947673675732,3.399460604964045e-309,0.1951022412490679,4.379167987281362e-44,0.7943742769878844,0.0
Minimal,0.25,6.0,0,0,Bm6_iter3,25_percent,Mut_SD_WGD_1e5,True duplicates,0.4016391995984582,2.2083308501268693e-63,-0.0856803162375105,3.797662149847479e-08,0.5296814862940462,5.492151023908743e-117
Mixed,0.25,5.0,0,0,Bm5_iter3,25_percent,Mut_SD_WGD_1e5,All,0.6870599952311631,0.0,0.2035492525856308,6.564781306472746e-48,0.8881327488212398,0.0
Mixed,0.25,5.0,0,0,Bm5_iter3,25_percent,Mut_SD_WGD_1e5,True duplicates,0.3524625229233203,1.1697355302934531e-47,-0.06813137180279,1.3013271066489673e-05,0.7555418195709583,1.2233460228764387e-293
No Cost,0.25,5.0,0,0,Bm5_iter3,25_percent,Mut_SD_WGD_1e5,All,0.6634897320082574,4.529845e-317,0.181115639589307,3.926605646667117e-38,0.8126449261831883,0.0
No Cost,0.25,5.0,0,0,Bm5_iter3,25_percent,Mut_SD_WGD_1e5,True duplicates,0.3990222881615085,5.842676421513401e-61,-0.0534181088430468,0.0006543585554756,0.4448333626741192,5.2963519439252255e-77
ADS,0.25,5.0,0,0,Bm5_iter3,25_percent,Mut_SD_WGD_1e5,All,0.6544164794643926,1.3401599455467366e-305,0.239246277453833,5.036480492707882e-66,0.7612038855046218,0.0
ADS,0.25,5.0,0,0,Bm5_iter3,25_percent,Mut_SD_WGD_1e5,True duplicates,0.3848228329686352,2.8041445481867897e-57,-0.0494867606899925,0.0015465475079844,0.4799380162200628,2.1901267324272646e-92
Minimal,0.25,5.0,0,0,Bm5_iter3,25_percent,Mut_SD_WGD_1e5,All,0.6811449257227504,0.0,0.21408235206446,6.360518128236249e-53,0.7707697102671537,0.0
Minimal,0.25,5.0,0,0,Bm5_iter3,25_percent,Mut_SD_WGD_1e5,True duplicates,0.400452816624576,3.1113923865373925e-61,-0.0943172574942127,1.714478634883029e-09,0.4784884667724911,3.534718613518802e-90
Mixed,0.25,4.0,0,0,Bm4_iter3,25_percent,Mut_SD_WGD_1e5,All,0.6971004326312932,0.0,0.2410016161893676,5.3466928196324745e-67,0.8778375574140093,0.0
Mixed,0.25,4.0,0,0,Bm4_iter3,25_percent,Mut_SD_WGD_1e5,True duplicates,0.341887078325283,6.624536051785547e-45,-0.049148150065529,0.0016593370674408,0.7342165189889553,7.139733537226978e-270
No Cost,0.25,4.0,0,0,Bm4_iter3,25_percent,Mut_SD_WGD_1e5,All,0.6625585975285869,7.10951057e-316,0.2026775036256534,1.6593585186711269e-47,0.803402974752476,0.0
No Cost,0.25,4.0,0,0,Bm4_iter3,25_percent,Mut_SD_WGD_1e5,True duplicates,0.341873696133758,4.350430969604649e-44,-0.0700604617454647,7.826001280282911e-06,0.4356354525517813,2.1389987479557065e-73
ADS,0.25,4.0,0,0,Bm4_iter3,25_percent,Mut_SD_WGD_1e5,All,0.6589677968856479,2.6488650977634e-311,0.2300870728374944,4.532895198816161e-61,0.6968510508881682,0.0
ADS,0.25,4.0,0,0,Bm4_iter3,25_percent,Mut_SD_WGD_1e5,True duplicates,0.3832193386506443,1.0301405651874542e-57,-0.0856141817143452,3.7599473387354824e-08,0.4082650536313185,5.506751843952012e-66
Minimal,0.25,4.0,0,0,Bm4_iter3,25_percent,Mut_SD_WGD_1e5,All,0.6386894476815007,1.2497119996615459e-286,0.2419405044074964,1.598933053136903e-67,0.693301549392248,0.0
Minimal,0.25,4.0,0,0,Bm4_iter3,25_percent,Mut_SD_WGD_1e5,True duplicates,0.3655974193695592,2.7996850564027908e-52,-0.0663631733870776,2.035104913056412e-05,0.38758363736797,4.549405011235465e-59
Mixed,0.25,0.5,0,0,Bm05_iter1,25_percent,Mut_SD_WGD_1e5,All,0.729183737789398,0.0,0.3897326636768553,4.5845332058703155e-181,0.0563709770833563,0.0048116340235216
Mixed,0.25,0.5,0,0,Bm05_iter1,25_percent,Mut_SD_WGD_1e5,True duplicates,0.227787797691196,4.4443402572958494e-20,-0.0209621415073591,0.1805109731152159,0.5918391284064448,3.1130758988018683e-150
No Cost,0.25,0.5,0,0,Bm05_iter1,25_percent,Mut_SD_WGD_1e5,All,0.7628022704003634,0.0,0.3621382379731742,8.385069192080422e-155,-0.2320013532162165,6.655579783442313e-32
No Cost,0.25,0.5,0,0,Bm05_iter1,25_percent,Mut_SD_WGD_1e5,True duplicates,0.3299783060087917,1.4473222603125407e-40,-0.0943932692846648,1.7986449572764655e-09,0.0559948685667304,0.0277425996248859
ADS,0.25,0.5,0,0,Bm05_iter1,25_percent,Mut_SD_WGD_1e5,All,0.6680914622866341,5e-323,0.258642323005595,3.118805070479505e-77,-0.4303577254332361,2.924558478035068e-113
ADS,0.25,0.5,0,0,Bm05_iter1,25_percent,Mut_SD_WGD_1e5,True duplicates,0.3912161574559932,4.2661639747837584e-60,-0.08278974540772,1.0584233908322485e-07,-0.1974512241197916,1.240671143954922e-15
Minimal,0.25,0.5,0,0,Bm05_iter1,25_percent,Mut_SD_WGD_1e5,All,0.6650499629199942,4.39284e-319,0.2627298264202845,1.0131394046021987e-79,-0.4455717041874727,3.2053922595860674e-122
Minimal,0.25,0.5,0,0,Bm05_iter1,25_percent,Mut_SD_WGD_1e5,True duplicates,0.3777547575007706,1.5639541268353976e-55,-0.0905777937461795,6.168941407931939e-09,-0.2608939880527116,2.3578642245687589e-26
Mixed,0.25,9.0,0,0,Bm9_iter2,25_percent,Mut_SD_WGD_1e5,All,0.6696394445738456,0.0,0.1786946779235015,3.774046838197995e-37,0.928978587292574,0.0
Mixed,0.25,9.0,0,0,Bm9_iter2,25_percent,Mut_SD_WGD_1e5,True duplicates,0.3959240860203319,3.757380352477515e-61,-0.046568928381985,0.0028617446480519,0.8168038642346086,0.0
No Cost,0.25,9.0,0,0,Bm9_iter2,25_percent,Mut_SD_WGD_1e5,All,0.6542886836172099,1.9314910435955128e-305,0.1218511971839739,5.321412113557941e-18,0.8772271946923511,0.0
No Cost,0.25,9.0,0,0,Bm9_iter2,25_percent,Mut_SD_WGD_1e5,True duplicates,0.3658464765221149,4.260607773173072e-50,-0.0603406932709635,0.0001232725114901,0.5727538875263394,2.6764991488438108e-135
ADS,0.25,9.0,0,0,Bm9_iter2,25_percent,Mut_SD_WGD_1e5,All,0.6552935728716373,1.085479868307938e-306,0.182327003093581,1.2503231139511876e-38,0.8692033114245299,0.0
ADS,0.25,9.0,0,0,Bm9_iter2,25_percent,Mut_SD_WGD_1e5,True duplicates,0.3908739782330855,8.817500235431634e-58,-0.051787470361998,0.0009760642832018,0.6265354115702947,6.922251198526831e-170
Minimal,0.25,9.0,0,0,Bm9_iter2,25_percent,Mut_SD_WGD_1e5,All,0.6522361882092638,6.67961732792125e-303,0.1967630324173891,8.002541193159656e-45,0.8800779451004712,0.0
Minimal,0.25,9.0,0,0,Bm9_iter2,25_percent,Mut_SD_WGD_1e5,True duplicates,0.3775487680149318,7.953189397261082e-54,-0.0482226788367799,0.0021318066408195,0.6575493112514084,4.38715342280229e-193
Mixed,0.25,3.0,0,0,Bm3_iter3,25_percent,Mut_SD_WGD_1e5,All,0.6980794167733317,0.0,0.2471930205965046,1.6936119353373167e-70,0.8348427048388329,0.0
Mixed,0.25,3.0,0,0,Bm3_iter3,25_percent,Mut_SD_WGD_1e5,True duplicates,0.3306595015363093,5.3263184018739596e-42,-0.0643659773495233,3.757004247131057e-05,0.7432602176610448,2.1663040205426225e-280
No Cost,0.25,3.0,0,0,Bm3_iter3,25_percent,Mut_SD_WGD_1e5,All,0.6722820465091275,0.0,0.2328274099848749,1.5724859190428551e-62,0.7555542953526874,0.0
No Cost,0.25,3.0,0,0,Bm3_iter3,25_percent,Mut_SD_WGD_1e5,True duplicates,0.3423686565345409,8.242569895736795e-44,-0.081523258642993,2.059647921947928e-07,0.3765428914728714,2.510331728463031e-53
ADS,0.25,3.0,0,0,Bm3_iter3,25_percent,Mut_SD_WGD_1e5,All,0.6896852927298426,0.0,0.2545510597716214,8.713699829714569e-75,0.6210414308226291,1.2694807433683387e-266
ADS,0.25,3.0,0,0,Bm3_iter3,25_percent,Mut_SD_WGD_1e5,True duplicates,0.4365880042950069,4.7714245235807404e-76,-0.0871655375283829,2.1544376157542935e-08,0.3693011876536479,2.7278441391878075e-53
Minimal,0.25,3.0,0,0,Bm3_iter3,25_percent,Mut_SD_WGD_1e5,All,0.678872275284938,0.0,0.2709350473298121,7.509647654109132e-85,0.6245661059465771,1.6239123201081919e-270
Minimal,0.25,3.0,0,0,Bm3_iter3,25_percent,Mut_SD_WGD_1e5,True duplicates,0.3839983082791895,1.129776870684475e-56,-0.0872880805197386,2.3441626475025337e-08,0.3313964918613075,8.258106719119216e-42
Mixed,0.25,8.0,0,0,Bm8_iter2,25_percent,Mut_SD_WGD_1e5,All,0.6757246204067591,0.0,0.1976828311395787,3.10118440379743e-45,0.9264877324940372,0.0
Mixed,0.25,8.0,0,0,Bm8_iter2,25_percent,Mut_SD_WGD_1e5,True duplicates,0.350240843339643,4.519318678475611e-46,-0.0444365532567691,0.0046570359318792,0.7769949791673123,2.9139091347e-314
No Cost,0.25,8.0,0,0,Bm8_iter2,25_percent,Mut_SD_WGD_1e5,All,0.6463437772881975,1.0106048830672822e-295,0.0997602227920339,1.5494350297145574e-12,0.8639415329186454,0.0
No Cost,0.25,8.0,0,0,Bm8_iter2,25_percent,Mut_SD_WGD_1e5,True duplicates,0.4085983990750632,2.1744802318837504e-64,-0.0692324803266441,9.737815059508364e-06,0.5480069705043715,4.56323086804333e-124
ADS,0.25,8.0,0,0,Bm8_iter2,25_percent,Mut_SD_WGD_1e5,All,0.6574350470379049,2.26542193134536e-309,0.1816039004121075,2.478083825510524e-38,0.8432006827521092,0.0
